"YEAR","AMA","SECTOR","CATEGORY","PARENT WATER TYPE OR SECTOR","BUDGET ELEMENT","QUANTITY"
"1987","PINAL AMA","Municipal","Population","Municipal","Small Municipal Provider Population","8381"
"1987","PINAL AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1602"
"1987","PINAL AMA","Municipal","Population","Indian","Indian Reservation Population","6887"
"1987","PINAL AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","1012"
"1987","PINAL AMA","Municipal","Supply","Groundwater","Groundwater","14492"
"1987","PINAL AMA","Municipal","Supply","Surface Water","Surface Water","989"
"1987","PINAL AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","350"
"1987","PINAL AMA","Industrial","Demand","Industrial","Mining Facilities","34"
"1987","PINAL AMA","Industrial","Demand","Industrial","Golf Courses","1371"
"1987","PINAL AMA","Industrial","Demand","Industrial","Dairy Facilities","395"
"1987","PINAL AMA","Industrial","Demand","Industrial","Cattle Feedlots","1415"
"1987","PINAL AMA","Industrial","Demand","Industrial","Non Facility Use","555"
"1987","PINAL AMA","Industrial","Supply","Groundwater","Groundwater","4108"
"1987","PINAL AMA","Industrial","Supply","Effluent","Effluent","12"
"1987","PINAL AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","1241888"
"1987","PINAL AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","722156"
"1987","PINAL AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","1500"
"1987","PINAL AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","36655"
"1987","PINAL AMA","Agricultural","Supply","Groundwater","Groundwater","529846"
"1987","PINAL AMA","Agricultural","Supply","Surface Water","Surface Water","183626"
"1987","PINAL AMA","Agricultural","Supply","CAP","CAP","41008"
"1987","PINAL AMA","Agricultural","Supply","Effluent","Effluent","5831"
"1987","PINAL AMA","Indian","Demand","Municipal","Municipal","440"
"1987","PINAL AMA","Indian","Demand","Indian","Agricultural","88580"
"1987","PINAL AMA","Indian","Demand","Indian","Indian Agricultural Lost and Unaccounted for water","5040"
"1987","PINAL AMA","Indian","Supply","Groundwater","Groundwater","46580"
"1987","PINAL AMA","Indian","Supply","Surface Water","Surface Water","28480"
"1987","PINAL AMA","Indian","Supply","CAP","CAP","19000"
"1987","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","3179"
"1987","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","1421"
"1987","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","381"
"1987","PRESCOTT AMA","Municipal","Demand","Municipal","Small Provider Deliveries","279"
"1987","PRESCOTT AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","870"
"1987","PRESCOTT AMA","Municipal","Population","Municipal","Large Municipal Provider Population","38041"
"1987","PRESCOTT AMA","Municipal","Population","Municipal","Small Municipal Provider Population","2454"
"1987","PRESCOTT AMA","Municipal","Population","Municipal","AMA Exempt Well Population","8630"
"1987","PRESCOTT AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","4971"
"1987","PRESCOTT AMA","Municipal","Supply","Groundwater","Groundwater","5870"
"1987","PRESCOTT AMA","Municipal","Supply","Surface Water","Surface Water","259"
"1987","PRESCOTT AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","70"
"1987","PRESCOTT AMA","Industrial","Demand","Industrial","Non Facility Use","825"
"1987","PRESCOTT AMA","Industrial","Supply","Groundwater","Groundwater","895"
"1987","PRESCOTT AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","27956"
"1987","PRESCOTT AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","7442"
"1987","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","346"
"1987","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exception Users","2025"
"1987","PRESCOTT AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","4230"
"1987","PRESCOTT AMA","Agricultural","Supply","Groundwater","Groundwater","5513"
"1987","PRESCOTT AMA","Agricultural","Supply","Surface Water","Surface Water","8530"
"1987","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","2206"
"1987","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","1156"
"1987","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","603"
"1987","SANTA CRUZ AMA","Municipal","Demand","Municipal","Small Provider Deliveries","531"
"1987","SANTA CRUZ AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","118"
"1987","SANTA CRUZ AMA","Municipal","Population","Municipal","Large Municipal Provider Population","19698"
"1987","SANTA CRUZ AMA","Municipal","Population","Municipal","Small Municipal Provider Population","1818"
"1987","SANTA CRUZ AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1155"
"1987","SANTA CRUZ AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","809"
"1987","SANTA CRUZ AMA","Municipal","Supply","Groundwater","Water withdrawn from wells","4613"
"1987","SANTA CRUZ AMA","Industrial","Demand","Industrial","Golf Courses","1192"
"1987","SANTA CRUZ AMA","Industrial","Demand","Industrial","Non Facility Use","186"
"1987","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Water withdrawn from wells","1378"
"1987","SANTA CRUZ AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","26247"
"1987","SANTA CRUZ AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","15227"
"1987","SANTA CRUZ AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","42"
"1987","SANTA CRUZ AMA","Agricultural","Supply","Groundwater","Water withdrawn from wells","15269"
"1987","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","78340"
"1987","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","34704"
"1987","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","8946"
"1987","TUCSON AMA","Municipal","Demand","Municipal","Small Provider Deliveries","2847"
"1987","TUCSON AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","447"
"1987","TUCSON AMA","Municipal","Population","Municipal","Large Municipal Provider Population","609302"
"1987","TUCSON AMA","Municipal","Population","Municipal","Small Municipal Provider Population","14322"
"1987","TUCSON AMA","Municipal","Population","Municipal","AMA Exempt Well Population","3809"
"1987","TUCSON AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","3927"
"1987","TUCSON AMA","Municipal","Supply","Groundwater","Groundwater","125284"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","4090"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Mining Facilities","25774"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Golf Courses","4647"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","1975"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Power Generation Facilities","1687"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Dairy Facilities","356"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Cattle Feedlots","9"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Non Facility Use","5168"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Non Conservation and Non Municipal Demand","1"
"1987","TUCSON AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","2787"
"1987","TUCSON AMA","Industrial","Supply","Groundwater","Groundwater","42770"
"1987","TUCSON AMA","Industrial","Supply","Surface Water","Surface Water","789"
"1987","TUCSON AMA","Industrial","Supply","Other","Other","145"
"1987","TUCSON AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","214645"
"1987","TUCSON AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","104294"
"1987","TUCSON AMA","Agricultural","Supply","Groundwater","Groundwater","100874"
"1987","TUCSON AMA","Agricultural","Supply","Effluent","Effluent","3420"
"1987","TUCSON AMA","Indian","Demand","Municipal","Municipal","78"
"1987","TUCSON AMA","Indian","Demand","Indian","Industrial","732"
"1987","TUCSON AMA","Indian","Supply","Groundwater","Groundwater","810"
"1988","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","352570"
"1988","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","154560"
"1988","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","63217"
"1988","PHOENIX AMA","Municipal","Demand","Municipal","Small Provider Deliveries","10437"
"1988","PHOENIX AMA","Municipal","Demand","Municipal","Urban Irrigation","130776"
"1988","PHOENIX AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","3549"
"1988","PHOENIX AMA","Municipal","Demand","Municipal","Irrigation District Add ons","91"
"1988","PHOENIX AMA","Municipal","Population","Municipal","Large Municipal Provider Population","2007402"
"1988","PHOENIX AMA","Municipal","Population","Municipal","Small Municipal Provider Population","10111"
"1988","PHOENIX AMA","Municipal","Population","Municipal","AMA Exempt Well Population","25616"
"1988","PHOENIX AMA","Municipal","Population","Indian","Indian Reservation Population","11428"
"1988","PHOENIX AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","5922"
"1988","PHOENIX AMA","Municipal","Supply","Groundwater","Groundwater","237675"
"1988","PHOENIX AMA","Municipal","Supply","Surface Water","Surface Water","391963"
"1988","PHOENIX AMA","Municipal","Supply","CAP","CAP","74557"
"1988","PHOENIX AMA","Municipal","Supply","Effluent","Effluent","1321"
"1988","PHOENIX AMA","Municipal","Supply","Effluent","Direct Use Effluent","1321"
"1988","PHOENIX AMA","Municipal","Supply","Spill","Spill","9685"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","11511"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Golf Courses","38097"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","4556"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Power Generation Facilities","60940"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Dairy Facilities","6595"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Cattle Feedlots","612"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Non Facility Use","15450"
"1988","PHOENIX AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","30757"
"1988","PHOENIX AMA","Industrial","Supply","Groundwater","Groundwater","71194"
"1988","PHOENIX AMA","Industrial","Supply","Groundwater","Poor Quality GW","136"
"1988","PHOENIX AMA","Industrial","Supply","Surface Water","Surface Water","4692"
"1988","PHOENIX AMA","Industrial","Supply","CAP","CAP","853"
"1988","PHOENIX AMA","Industrial","Supply","Effluent","Effluent","60886"
"1988","PHOENIX AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","1764040"
"1988","PHOENIX AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","1038212"
"1988","PHOENIX AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","21481"
"1988","PHOENIX AMA","Agricultural","Demand","Agricultural","Buckeye Waterlogged Area IGFRs","134821"
"1988","PHOENIX AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","74541"
"1988","PHOENIX AMA","Agricultural","Supply","Groundwater","Groundwater","632303"
"1988","PHOENIX AMA","Agricultural","Supply","Surface Water","Surface Water","448694"
"1988","PHOENIX AMA","Agricultural","Supply","CAP","CAP","85856"
"1988","PHOENIX AMA","Agricultural","Supply","Effluent","Effluent","30009"
"1988","PHOENIX AMA","Agricultural","Supply","Spill","Spill","64073"
"1988","PHOENIX AMA","Agricultural","Supply","Other","Other","8118"
"1988","PHOENIX AMA","Indian","Demand","Municipal","Municipal","730"
"1988","PHOENIX AMA","Indian","Demand","Indian","Agricultural","298463"
"1988","PHOENIX AMA","Indian","Supply","Groundwater","Groundwater","106635"
"1988","PHOENIX AMA","Indian","Supply","Surface Water","Surface Water","192558"
"1988","PINAL AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","6911"
"1988","PINAL AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","4140"
"1988","PINAL AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","686"
"1988","PINAL AMA","Municipal","Demand","Municipal","Small Provider Deliveries","2397"
"1988","PINAL AMA","Municipal","Demand","Municipal","Urban Irrigation","970"
"1988","PINAL AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","217"
"1988","PINAL AMA","Municipal","Population","Municipal","Large Municipal Provider Population","46250"
"1988","PINAL AMA","Municipal","Population","Municipal","Small Municipal Provider Population","9267"
"1988","PINAL AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1722"
"1988","PINAL AMA","Municipal","Population","Indian","Indian Reservation Population","6845"
"1988","PINAL AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","1033"
"1988","PINAL AMA","Municipal","Supply","Groundwater","Groundwater","14535"
"1988","PINAL AMA","Municipal","Supply","Surface Water","Surface Water","784"
"1988","PINAL AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","319"
"1988","PINAL AMA","Industrial","Demand","Industrial","Mining Facilities","11"
"1988","PINAL AMA","Industrial","Demand","Industrial","Golf Courses","1434"
"1988","PINAL AMA","Industrial","Demand","Industrial","Dairy Facilities","506"
"1988","PINAL AMA","Industrial","Demand","Industrial","Cattle Feedlots","1359"
"1988","PINAL AMA","Industrial","Demand","Industrial","Non Facility Use","683"
"1988","PINAL AMA","Industrial","Supply","Groundwater","Groundwater","4300"
"1988","PINAL AMA","Industrial","Supply","Effluent","Effluent","12"
"1988","PINAL AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","1242382"
"1988","PINAL AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","769368"
"1988","PINAL AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","1500"
"1988","PINAL AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","42804"
"1988","PINAL AMA","Agricultural","Supply","Groundwater","Groundwater","489247"
"1988","PINAL AMA","Agricultural","Supply","Surface Water","Surface Water","161820"
"1988","PINAL AMA","Agricultural","Supply","CAP","CAP","157308"
"1988","PINAL AMA","Agricultural","Supply","Effluent","Effluent","5297"
"1988","PINAL AMA","Indian","Demand","Municipal","Municipal","437"
"1988","PINAL AMA","Indian","Demand","Indian","Agricultural","146000"
"1988","PINAL AMA","Indian","Demand","Indian","Indian Agricultural Lost and Unaccounted for water","5600"
"1988","PINAL AMA","Indian","Supply","Groundwater","Groundwater","59237"
"1988","PINAL AMA","Indian","Supply","Surface Water","Surface Water","28800"
"1988","PINAL AMA","Indian","Supply","CAP","CAP","64000"
"1988","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","3659"
"1988","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","1924"
"1988","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","552"
"1988","PRESCOTT AMA","Municipal","Demand","Municipal","Small Provider Deliveries","324"
"1988","PRESCOTT AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","916"
"1988","PRESCOTT AMA","Municipal","Population","Municipal","Large Municipal Provider Population","39687"
"1988","PRESCOTT AMA","Municipal","Population","Municipal","Small Municipal Provider Population","2791"
"1988","PRESCOTT AMA","Municipal","Population","Municipal","AMA Exempt Well Population","9084"
"1988","PRESCOTT AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","5184"
"1988","PRESCOTT AMA","Municipal","Supply","Groundwater","Groundwater","7066"
"1988","PRESCOTT AMA","Municipal","Supply","Surface Water","Surface Water","121"
