OID_,Join_Count,TARGET_FID,SiteUUID,PODorPOUSite,Longitude,Latitude,OBJECTID,NAME,TYPE,WQMSEG,PRMY_WB,LIMIT,REMARK,WBID,TYPE_DEF,TRANS,GLOBALID,SHAPEAREA,SHAPELEN
209,1,209,OKwr_S10172,POD,-97.45267176,35.66640175,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
210,0,210,OKwr_S10173,POD,-97.5373265,35.6828865,,,,,,,,,,,,,
211,1,211,OKwr_S10175,POD,-98.06121,35.60376398,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
212,1,212,OKwr_S10175,POD,-98.06121,35.60376398,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
213,0,213,OKwr_S10176,POD,-99.914127,35.5713965,,,,,,,,,,,,,
214,0,214,OKwr_S10177,POD,-99.9207925,35.5714055,,,,,,,,,,,,,
215,0,215,OKwr_S10178,POD,-98.70646312,35.5777694,,,,,,,,,,,,,
216,1,216,OKwr_S10179,POD,-98.11651286,35.62568518,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
217,0,217,OKwr_S1018,POD,-99.8514535,34.5878085,,,,,,,,,,,,,
218,0,218,OKwr_S10180,POD,-96.4335911,35.58375,,,,,,,,,,,,,
219,0,219,OKwr_S10181,POD,-99.58626173,35.58925751,,,,,,,,,,,,,
220,0,220,OKwr_S10182,POD,-99.08984269,35.5742055,,,,,,,,,,,,,
221,0,221,OKwr_S10183,POD,-98.63656297,35.56964558,,,,,,,,,,,,,
222,0,222,OKwr_S10185,POD,-99.72660422,35.63176997,,,,,,,,,,,,,
223,0,223,OKwr_S10186,POD,-99.7266677,35.62091831,,,,,,,,,,,,,
224,0,224,OKwr_S10187,POD,-99.69006066,35.62714933,,,,,,,,,,,,,
225,0,225,OKwr_S10188,POD,-99.69027986,35.62344719,,,,,,,,,,,,,
226,0,226,OKwr_S10189,POD,-99.4604137,35.57273855,,,,,,,,,,,,,
227,0,227,OKwr_S1019,POD,-99.8362185,34.5860285,,,,,,,,,,,,,
228,0,228,OKwr_S10190,POD,-99.43832186,35.5745042,,,,,,,,,,,,,
229,0,229,OKwr_S10191,POD,-99.42933403,35.57447072,,,,,,,,,,,,,
230,0,230,OKwr_S10192,POD,-99.44041459,35.56185553,,,,,,,,,,,,,
231,0,231,OKwr_S10193,POD,-99.43375538,35.55462336,,,,,,,,,,,,,
232,1,232,OKwr_S10194,POD,-97.94685062,35.56676129,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
233,1,233,OKwr_S10195,POD,-97.94462606,35.566767,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
234,0,234,OKwr_S10196,POD,-97.4905335,35.6917115,,,,,,,,,,,,,
235,0,235,OKwr_S10197,POD,-97.4883085,35.6917115,,,,,,,,,,,,,
236,0,236,OKwr_S10198,POD,-97.4838495,35.6917115,,,,,,,,,,,,,
237,0,237,OKwr_S10199,POD,-99.44456819,35.62697898,,,,,,,,,,,,,
238,0,238,OKwr_S102,POD,-99.07210315,34.5864045,,,,,,,,,,,,,
239,0,239,OKwr_S1020,POD,-99.08580475,34.4435635,,,,,,,,,,,,,
240,1,240,OKwr_S10200,POD,-97.44822585,35.65555163,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
241,1,241,OKwr_S10201,POD,-97.443774,35.657364,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
242,0,242,OKwr_S10202,POD,-97.483743,35.6628865,,,,,,,,,,,,,
243,0,243,OKwr_S10203,POD,-97.47929375,35.6610555,,,,,,,,,,,,,
244,0,244,OKwr_S10204,POD,-97.47932701,35.66648534,,,,,,,,,,,,,
245,1,245,OKwr_S10205,POD,-97.452678,35.6464995,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
246,1,246,OKwr_S10206,POD,-97.45935037,35.64650274,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
247,1,247,OKwr_S10206,POD,-97.45935037,35.64650274,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
248,1,248,OKwr_S10207,POD,-97.454902,35.6501135,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
249,1,249,OKwr_S10208,POD,-97.4571238,35.65375238,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
250,1,250,OKwr_S10209,POD,-97.45045107,35.65374784,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
251,0,251,OKwr_S1021,POD,-100.6788375,36.5375615,,,,,,,,,,,,,
252,1,252,OKwr_S10210,POD,-97.44377675,35.65374573,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
253,0,253,OKwr_S10211,POD,-97.46159283,35.68264524,,,,,,,,,,,,,
254,0,254,OKwr_S10212,POD,-97.46161433,35.68805751,,,,,,,,,,,,,
255,0,255,OKwr_S10213,POD,-97.47710399,35.6574311,,,,,,,,,,,,,
256,1,256,OKwr_S10214,POD,-97.470484,35.65740625,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
257,1,257,OKwr_S10215,POD,-97.46155731,35.65917425,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
258,0,258,OKwr_S10216,POD,-97.45736637,35.70977053,,,,,,,,,,,,,
259,1,259,OKwr_S10217,POD,-97.46152737,35.66459454,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
260,0,260,OKwr_S10218,POD,-97.46824,35.6627905,,,,,,,,,,,,,
261,0,261,OKwr_S10219,POD,-97.474933,35.6645975,,,,,,,,,,,,,
262,0,262,OKwr_S1022,POD,-99.19702013,34.49992954,,,,,,,,,,,,,
263,0,263,OKwr_S10220,POD,-97.47269619,35.66643597,,,,,,,,,,,,,
264,0,264,OKwr_S10221,POD,-97.46375534,35.66642161,,,,,,,,,,,,,
265,0,265,OKwr_S10222,POD,-97.46377862,35.67727079,,,,,,,,,,,,,
266,0,266,OKwr_S10223,POD,-97.47040637,35.67187154,,,,,,,,,,,,,
267,0,267,OKwr_S10224,POD,-97.472631,35.6736715,,,,,,,,,,,,,
268,0,268,OKwr_S10225,POD,-97.4771095,35.67188578,,,,,,,,,,,,,
269,0,269,OKwr_S10226,POD,-97.503865,35.6684727,,,,,,,,,,,,,
270,0,270,OKwr_S10227,POD,-97.49721149,35.67385874,,,,,,,,,,,,,
271,0,271,OKwr_S10228,POD,-97.4749435,35.6898745,,,,,,,,,,,,,
272,0,272,OKwr_S10229,POD,-97.4704935,35.6898745,,,,,,,,,,,,,
273,0,273,OKwr_S1023,POD,-99.19702091,34.49629525,,,,,,,,,,,,,
274,0,274,OKwr_S10230,POD,-97.47495964,35.69538624,,,,,,,,,,,,,
275,0,275,OKwr_S10231,POD,-97.47050949,35.69536286,,,,,,,,,,,,,
276,1,276,OKwr_S10232,POD,-97.47711338,35.64291676,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
277,1,277,OKwr_S10233,POD,-97.48155926,35.64473706,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
278,0,278,OKwr_S10234,POD,-97.48601061,35.6465474,,,,,,,,,,,,,
279,0,279,OKwr_S10235,POD,-97.49048,35.6501595,,,,,,,,,,,,,
280,0,280,OKwr_S10236,POD,-97.49492617,35.65204098,,,,,,,,,,,,,
281,1,281,OKwr_S10237,POD,-97.45712375,35.6609715,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
282,1,282,OKwr_S10238,POD,-97.457124,35.6645855,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
283,1,283,OKwr_S10239,POD,-97.450447,35.6627785,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
284,2,284,OKwr_S1024,POD,-95.25946275,34.47650864,31,Black Fork,HQW,410210,Little River from the Arkansas State Line to Pine Creek Dam,HQW, ,4.1021E+11,High Quality Waters,40,{F882837B-0578-4F5D-A7AC-2D05B333A0A8},187578389.6,88589.26497
285,1,285,OKwr_S10240,POD,-97.44376598,35.6645983,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
286,1,286,OKwr_S10241,POD,-97.44821751,35.66639675,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
287,0,287,OKwr_S10242,POD,-97.45712075,35.66640725,,,,,,,,,,,,,
288,1,288,OKwr_S10243,POD,-97.43270839,35.65377681,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
289,1,289,OKwr_S10244,POD,-97.430495,35.6574085,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
290,1,290,OKwr_S10245,POD,-97.43272402,35.65921148,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
291,1,291,OKwr_S10246,POD,-97.430521,35.6628295,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
292,1,292,OKwr_S10247,POD,-97.4415868,35.6664075,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
293,0,293,OKwr_S10248,POD,-97.41497113,35.66641522,,,,,,,,,,,,,
294,1,294,OKwr_S10249,POD,-97.410522,35.66097877,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
295,0,295,OKwr_S1025,POD,-99.08357969,34.43454913,,,,,,,,,,,,,
296,0,296,OKwr_S10250,POD,-97.4083129,35.66642825,,,,,,,,,,,,,
297,1,297,OKwr_S10251,POD,-97.42609574,35.66820352,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
298,1,298,OKwr_S10252,POD,-97.42832255,35.67000811,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
299,0,299,OKwr_S10253,POD,-97.42610642,35.6736344,,,,,,,,,,,,,
300,0,300,OKwr_S10254,POD,-97.45266069,35.67001866,,,,,,,,,,,,,
301,0,301,OKwr_S10255,POD,-97.45931731,35.67003256,,,,,,,,,,,,,
302,0,302,OKwr_S10256,POD,-97.45932882,35.67363456,,,,,,,,,,,,,
303,0,303,OKwr_S10257,POD,-97.4527485,35.6898235,,,,,,,,,,,,,
304,0,304,OKwr_S10258,POD,-97.45490775,35.68083327,,,,,,,,,,,,,
305,0,305,OKwr_S10259,POD,-97.4571985,35.6898235,,,,,,,,,,,,,
306,0,306,OKwr_S1026,POD,-99.09677608,34.46342546,,,,,,,,,,,,,
307,0,307,OKwr_S10260,POD,-97.4527485,35.6934375,,,,,,,,,,,,,
308,0,308,OKwr_S10261,POD,-97.45941726,35.69345077,,,,,,,,,,,,,
309,0,309,OKwr_S10262,POD,-97.45719918,35.69528009,,,,,,,,,,,,,
310,0,310,OKwr_S10263,POD,-97.45951212,35.70072665,,,,,,,,,,,,,
311,0,311,OKwr_S10264,POD,-97.4529135,35.70071275,,,,,,,,,,,,,
312,0,312,OKwr_S10265,POD,-97.4573645,35.7043075,,,,,,,,,,,,,
313,0,313,OKwr_S10266,POD,-97.490366,35.6574915,,,,,,,,,,,,,
314,0,314,OKwr_S10267,POD,-97.48592279,35.65927409,,,,,,,,,,,,,
315,0,315,OKwr_S10268,POD,-97.4903665,35.6628865,,,,,,,,,,,,,
316,0,316,OKwr_S10269,POD,-97.4949038,35.66656869,,,,,,,,,,,,,
317,0,317,OKwr_S1027,POD,-99.09468845,34.46527763,,,,,,,,,,,,,
318,0,318,OKwr_S10270,POD,-97.48816838,35.66653598,,,,,,,,,,,,,
319,0,319,OKwr_S10271,POD,-97.35500163,35.64278272,,,,,,,,,,,,,
320,1,320,OKwr_S10272,POD,-97.47267862,35.64471254,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
321,0,321,OKwr_S10273,POD,-97.45952264,35.70793512,,,,,,,,,,,,,
322,1,322,OKwr_S10274,POD,-97.44599587,35.6609714,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
323,0,323,OKwr_S10275,POD,-97.45291388,35.70792154,,,,,,,,,,,,,
324,0,324,OKwr_S10276,POD,-97.4638105,35.68265025,,,,,,,,,,,,,
325,1,325,OKwr_S10277,POD,-97.46157987,35.65012254,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
326,1,326,OKwr_S10278,POD,-97.46379787,35.64831826,71,Arcadia Reservoir and Watershed,SWS,520710,Arcadia Reservoir and Watershed,SWS, ,5.2071E+11,Sensitive Public and Private Water Supplies,40,{E2E7E043-0358-4D2A-97C9-EA11F8DD915B},259710563.2,87450.09527
327,0,327,OKwr_S10279,POD,-99.29842274,35.63778427,,,,,,,,,,,,,
328,0,328,OKwr_S10279,POD,-99.29842274,35.63778427,,,,,,,,,,,,,
329,0,329,OKwr_S1028,POD,-99.09353658,34.46798746,,,,,,,,,,,,,
330,0,330,OKwr_S10280,POD,-97.8976737,35.58128463,,,,,,,,,,,,,
331,0,331,OKwr_S10281,POD,-99.44707899,35.56548837,,,,,,,,,,,,,
332,1,332,OKwr_S10282,POD,-98.10644699,35.6374925,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
333,1,333,OKwr_S10282,POD,-98.10644699,35.6374925,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
334,0,334,OKwr_S10283,POD,-98.69196233,35.555123,,,,,,,,,,,,,
335,0,335,OKwr_S10284,POD,-97.38614487,35.70805654,,,,,,,,,,,,,
336,0,336,OKwr_S10285,POD,-97.38836961,35.70627171,,,,,,,,,,,,,
337,0,337,OKwr_S10286,POD,-98.59236147,35.56974749,,,,,,,,,,,,,
338,0,338,OKwr_S10287,POD,-99.13423788,35.55972905,,,,,,,,,,,,,
339,0,339,OKwr_S10288,POD,-99.12975078,35.56334129,,,,,,,,,,,,,
340,0,340,OKwr_S10289,POD,-99.16098529,35.55974549,,,,,,,,,,,,,
341,0,341,OKwr_S1029,POD,-99.08813877,34.47069579,,,,,,,,,,,,,
342,0,342,OKwr_S10290,POD,-99.1565425,35.5633595,,,,,,,,,,,,,
343,0,343,OKwr_S10291,POD,-99.14986509,35.55613133,,,,,,,,,,,,,
344,0,344,OKwr_S10292,POD,-99.14987382,35.55432373,,,,,,,,,,,,,
345,0,345,OKwr_S10293,POD,-99.4447475,35.6215545,,,,,,,,,,,,,
346,1,346,OKwr_S10294,POD,-98.12094192,35.61207502,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
347,0,347,OKwr_S10295,POD,-99.30075184,35.59977346,,,,,,,,,,,,,
348,0,348,OKwr_S10296,POD,-98.72195362,35.55424154,,,,,,,,,,,,,
349,0,349,OKwr_S10297,POD,-98.66316645,35.61312555,,,,,,,,,,,,,
350,0,350,OKwr_S10298,POD,-99.0088601,35.63675009,,,,,,,,,,,,,
351,0,351,OKwr_S10299,POD,-99.02442062,35.61492856,,,,,,,,,,,,,
352,0,352,OKwr_S1030,POD,-100.3353634,36.58436254,,,,,,,,,,,,,
353,0,353,OKwr_S10300,POD,-99.00885409,35.63303796,,,,,,,,,,,,,
354,0,354,OKwr_S10301,POD,-99.02883637,35.61133932,,,,,,,,,,,,,
355,0,355,OKwr_S10302,POD,-99.01329748,35.62943703,,,,,,,,,,,,,
356,0,356,OKwr_S10303,POD,-99.01771581,35.61493658,,,,,,,,,,,,,
357,0,357,OKwr_S10304,POD,-99.01333484,35.6258514,,,,,,,,,,,,,
358,0,358,OKwr_S10305,POD,-99.01992584,35.61131868,,,,,,,,,,,,,
359,0,359,OKwr_S10306,POD,-99.03557585,35.63682512,,,,,,,,,,,,,
360,0,360,OKwr_S10307,POD,-99.04667712,35.63679343,,,,,,,,,,,,,
361,0,361,OKwr_S10308,POD,-99.03558297,35.63314846,,,,,,,,,,,,,
362,0,362,OKwr_S10309,POD,-99.0267266,35.62953594,,,,,,,,,,,,,
363,0,363,OKwr_S1031,POD,-99.19917555,34.46557038,,,,,,,,,,,,,
364,0,364,OKwr_S10310,POD,-99.02673387,35.62591561,,,,,,,,,,,,,
365,0,365,OKwr_S10311,POD,-99.02894713,35.636824,,,,,,,,,,,,,
366,0,366,OKwr_S10312,POD,-99.04781168,35.63037698,,,,,,,,,,,,,
367,0,367,OKwr_S10313,POD,-99.04113918,35.62495967,,,,,,,,,,,,,
368,0,368,OKwr_S10314,POD,-99.04439985,35.61865303,,,,,,,,,,,,,
369,0,369,OKwr_S10315,POD,-99.033288,35.618542,,,,,,,,,,,,,
370,0,370,OKwr_S10316,POD,-99.02666291,35.62041716,,,,,,,,,,,,,
371,1,371,OKwr_S10317,POD,-97.9336445,35.5612785,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
372,1,372,OKwr_S10318,POD,-97.99590525,35.58848043,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
373,1,373,OKwr_S10319,POD,-97.99590987,35.59209454,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
374,0,374,OKwr_S1032,POD,-99.199177,34.4691895,,,,,,,,,,,,,
375,1,375,OKwr_S10320,POD,-97.96032125,35.57396375,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
376,1,376,OKwr_S10321,POD,-97.93123774,35.57221974,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
377,1,377,OKwr_S10322,POD,-97.929016,35.5704135,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
378,0,378,OKwr_S10323,POD,-98.6091095,35.6213535,,,,,,,,,,,,,
379,0,379,OKwr_S10324,POD,-99.82411497,35.6135701,,,,,,,,,,,,,
380,0,380,OKwr_S10325,POD,-97.5106005,35.688403,,,,,,,,,,,,,
381,0,381,OKwr_S10326,POD,-97.51285962,35.68302386,,,,,,,,,,,,,
382,0,382,OKwr_S10327,POD,-97.5619095,35.6866645,,,,,,,,,,,,,
383,0,383,OKwr_S10328,POD,-98.61795325,35.610521,,,,,,,,,,,,,
384,1,384,OKwr_S10329,POD,-98.03217222,35.57829156,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
385,0,385,OKwr_S1033,POD,-99.199177,34.4710025,,,,,,,,,,,,,
386,0,386,OKwr_S10330,POD,-99.30286507,35.6377869,,,,,,,,,,,,,
387,0,387,OKwr_S10331,POD,-99.5815735,35.6217385,,,,,,,,,,,,,
388,1,388,OKwr_S10332,POD,-98.09559937,35.63560247,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
389,0,389,OKwr_S10333,POD,-99.01879906,35.56512878,,,,,,,,,,,,,
390,0,390,OKwr_S10334,POD,-99.01657756,35.56513022,,,,,,,,,,,,,
391,0,391,OKwr_S10335,POD,-99.0165895,35.5561035,,,,,,,,,,,,,
392,0,392,OKwr_S10336,POD,-98.81480775,35.6103745,,,,,,,,,,,,,
393,0,393,OKwr_S10337,POD,-98.6464415,35.5561085,,,,,,,,,,,,,
394,1,394,OKwr_S10338,POD,-98.01023034,35.591262,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
395,1,395,OKwr_S10339,POD,-98.0988263,35.62567058,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
396,0,396,OKwr_S1034,POD,-97.513229,34.42971991,,,,,,,,,,,,,
397,0,397,OKwr_S10340,POD,-98.68647638,35.63026326,,,,,,,,,,,,,
398,0,398,OKwr_S10340,POD,-98.68647638,35.63026326,,,,,,,,,,,,,
399,0,399,OKwr_S10341,POD,-97.33288244,35.66622422,,,,,,,,,,,,,
400,1,400,OKwr_S10342,POD,-98.0700888,35.59292478,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
401,1,401,OKwr_S10343,POD,-98.08673137,35.59024631,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
402,0,402,OKwr_S10344,POD,-97.5462965,35.7010205,,,,,,,,,,,,,
403,0,403,OKwr_S10345,POD,-97.54184658,35.69920264,,,,,,,,,,,,,
404,0,404,OKwr_S10346,POD,-99.493153,35.5889285,,,,,,,,,,,,,
405,1,405,OKwr_S10347,POD,-97.94683866,35.56857663,173,Lake Overholser,NLW,520530,Lake Overholser, ,NLW,5.2052E+11,Nutrient Limited Watersheds,40,{CB32F37A-E3AB-4679-9E9F-75B685C29DDD},1826147022,405124.2118
