AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,SiteName,SiteTypeCV,Latitude,Longitude,ReasonRemoved,index
,,,,,,,,,TWUP,A2013-224,"HILCORP ALASKA, LLC",,,12/31,01/01,,134.42011638098998,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS633,,,,,Bad SiteUUID,461.0
,,,,,,,,,TWUP,A2013-226,"HILCORP ALASKA, LLC",,,12/31,01/01,,56.03793140000001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS634,,,,,Bad SiteUUID,462.0
,,,,,,,,,TWUP,A2013-231,"HILCORP ALASKA, LLC",,,12/31,01/01,,67.21005972494001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS635,,,,,Bad SiteUUID,463.0
,,,,,,,,,TWUA,A2013-233,"SAVANT ALASKA, LLC",,,12/31,01/01,,720.2684830000002,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS636,,,,,Bad SiteUUID,464.0
,,,,,,,,,TWUA,A2013-234,"SAVANT ALASKA, LLC",,,12/31,01/01,,362.4052201,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS637,,,,,Bad SiteUUID,465.0
,,,,,,,,,TWUA,A2013-235,"SAVANT ALASKA, LLC",,,12/31,01/01,,20.1932962,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS638,,,,,Bad SiteUUID,466.0
,,,,,,,,,TWUP,A2013-24,"HILCORP ALASKA, LLC",,,12/31,01/01,,4.6033349999999995,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS639,,,,,Bad SiteUUID,467.0
,,,,,,,,,TWUP,A2013-29,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,24.55002133738,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS640,,,,,Bad SiteUUID,468.0
,,,,,,,,,TWUP,A2013-39,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,267.4230746,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS642,,,,,Bad SiteUUID,470.0
,,,,,,,,,TWUP,A2013-44,"HILCORP ALASKA, LLC",,,12/31,01/01,,35.000030638649996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS644,,,,,Bad SiteUUID,472.0
,,,,,,,,,TWUP,A2013-45,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,4277.0093478361705,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS645,,,,,Bad SiteUUID,473.0
,,,,,,,,,TWUP,A2013-48,"FLINT HILL RESOURCES ALASKA, LLC",,,12/31,01/01,,19.886407199999997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS646,,,,,Bad SiteUUID,474.0
,,,,,,,,,TWUA,A2014-11,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,39.600035893000005,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS651,,,,,Bad SiteUUID,478.0
,,,,,,,,,TWUA,A2014-115,"OIL SEARCH (ALASKA), LLC",,,12/31,01/01,,593.7688372,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS654,AKwr_WS655,AKwr_WS656,AKwr_WS652,AKwr_WS653",,,,,Bad SiteUUID,479.0
,,,,,,,,,TWUA,A2014-116,"OIL SEARCH (ALASKA), LLC",,,12/31,01/01,,448.1806956,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS657,,,,,Bad SiteUUID,480.0
,,,,,,,,,TWUA,A2014-119,"OIL SEARCH (ALASKA), LLC",,,12/31,01/01,,415.4356393,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS659,AKwr_WS658",,,,,Bad SiteUUID,481.0
,,,,,,,,,TWUA,A2014-120,"OIL SEARCH (ALASKA), LLC",,,12/31,01/01,,634.6464520000002,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS660,AKwr_WS661",,,,,Bad SiteUUID,482.0
,,,,,,,,,TWUA,A2014-121,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,214.8223,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS662,,,,,Bad SiteUUID,483.0
,,,,,,,,,TWUA,A2014-123,"CONOCOPHILLIPS ALASKA, INC.",2014-08-22 00:00:00,,12/31,01/01,,89.3967657,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS663,,,,,Bad SiteUUID,484.0
,,,,,,,,,TWUA,A2014-125,"HILCORP ALASKA, LLC",,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS664,,,,,Bad SiteUUID,485.0
,,,,,,,,,TWUA,A2014-126,"HILCORP ALASKA, LLC",,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS665,,,,,Bad SiteUUID,486.0
,,,,,,,,,TWUA,A2014-13,"FLINT HILL RESOURCES ALASKA, LLC",,,12/31,01/01,,3.53536128,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS666,,,,,Bad SiteUUID,487.0
,,,,,,,,,TWUA,A2014-130,"HILCORP ALASKA, LLC",,,12/31,01/01,,112.00009804368,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS667,,,,,Bad SiteUUID,488.0
,,,,,,,,,TWUA,A2014-131,"HILCORP ALASKA, LLC",,,12/31,01/01,,138.49900569999997,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS668,,,,,Bad SiteUUID,489.0
,,,,,,,,,TWUA,A2014-132,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,13.2576048,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS669,,,,,Bad SiteUUID,490.0
,,,,,,,,,TWUA,A2014-133,"OIL SEARCH (ALASKA), LLC",,,12/31,01/01,,332.28406475,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS670,,,,,Bad SiteUUID,491.0
,,,,,,,,,TWUA,A2014-138,"HILCORP ALASKA, LLC",,,12/31,01/01,,300.01468639999996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS671,,,,,Bad SiteUUID,492.0
,,,,,,,,,TWUA,A2014-139,"HILCORP ALASKA, LLC",,,12/31,01/01,,30.6889,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS672,,,,,Bad SiteUUID,493.0
,,,,,,,,,TWUA,A2014-140,ENI PETROLEUM EXPLORATION CO.INC.,,,12/31,01/01,,184.1334,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS673,,,,,Bad SiteUUID,494.0
,,,,,,,,,TWUA,A2014-142,"HILCORP ALASKA, LLC",,,12/31,01/01,,23.4156307,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS674,,,,,Bad SiteUUID,495.0
,,,,,,,,,TWUA,A2014-151,GREAT BEAR PETROLEUM LLC,,,12/31,01/01,,46.03335,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS679,,,,,Bad SiteUUID,498.0
,,,,,,,,,TWUA,A2014-152,GREAT BEAR PETROLEUM LLC,,,12/31,01/01,,42.15032337857,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS681,AKwr_WS680",,,,,Bad SiteUUID,499.0
,,,,,,,,,TWUA,A2014-153,"CAELUS ENERGY ALASKA SMITH BAY, LLC",,,12/31,01/01,,295.07377349999996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS682,,,,,Bad SiteUUID,500.0
,,,,,,,,,TWUA,A2014-157,EXXONMOBIL ALASKA LNG LLC,,,12/31,01/01,,19.947785,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS686,AKwr_WS685,AKwr_WS683,AKwr_WS684,AKwr_WS687",,,,,Bad SiteUUID,501.0
,,,,,,,,,TWUA,A2014-25,ENI PETROLEUM EXPLORATION CO.INC.,,,12/31,01/01,,1841.3317412969602,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS688,,,,,Bad SiteUUID,502.0
,,,,,,,,,TWUA,A2014-38,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,76.72225,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS689,,,,,Bad SiteUUID,503.0
,,,,,,,,,TWUA,A2014-40,"CONOCOPHILLIPS ALASKA, INC.",2014-04-09 00:00:00,,12/31,01/01,,1694.0037170625799,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS690,,,,,Bad SiteUUID,504.0
,,,,,,,,,TWUA,A2014-41,"CONOCOPHILLIPS ALASKA, INC.",2014-04-09 00:00:00,,12/31,01/01,,95.00020898653999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS691,,,,,Bad SiteUUID,505.0
,,,,,,,,,TWUA,A2014-49,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,515.60727779,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS692,,,,,Bad SiteUUID,506.0
,,,,,,,,,TWUA,A2014-60,"HILCORP ALASKA, LLC",,,12/31,01/01,,1.680217275,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS693,,,,,Bad SiteUUID,507.0
,,,,,,,,,TWUA,A2014-66,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,22.402897,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS694,,,,,Bad SiteUUID,508.0
,,,,,,,,,TWUA,A2014-68,FAIRBANKS NORTH STAR BOR,,,12/31,01/01,,1.841334,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS695,,,,,Bad SiteUUID,509.0
,,,,,,,,,TWUA,A2014-70,"HILCORP ALASKA, LLC",,,12/31,01/01,,241.9505203775,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS696,,,,,Bad SiteUUID,510.0
,,,,,,,,,TWUA,A2014-81,"ENI US OPERATING CO., INC.",,,12/31,01/01,,162.000258431,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS697,,,,,Bad SiteUUID,511.0
,,,,,,,,,TWUA,A2014-86,"CONOCOPHILLIPS ALASKA, INC.",2014-06-20 00:00:00,,12/31,01/01,,1123.21247561732,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS698,,,,,Bad SiteUUID,512.0
,,,,,,,,,TWUA,A2014-95,"HILCORP ALASKA, LLC",,,12/31,01/01,,322.6017168,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS699,AKwr_WS700",,,,,Bad SiteUUID,513.0
,,,,,,,,,TWUA,A2014-97,"HILCORP ALASKA, LLC",,,12/31,01/01,,80.6504292,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS701,,,,,Bad SiteUUID,514.0
,,,,,,,,,TWUA,A2015-04,"HILCORP ALASKA, LLC",,,12/31,01/01,,25.0114535,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS702,,,,,Bad SiteUUID,515.0
,,,,,,,,,TWUA,A2015-100,"HILCORP ALASKA, LLC",,,12/31,01/01,,48.44549754000001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS703,,,,,Bad SiteUUID,516.0
,,,,,,,,,TWUA,A2015-103,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,135.31656677,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS704,,,,,Bad SiteUUID,517.0
,,,,,,,,,TWUA,A2015-107,ASRC EXPLORATION LLC (AEX),,,12/31,01/01,,29.461344,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS705,AKwr_WS706",,,,,Bad SiteUUID,518.0
,,,,,,,,,TWUA,A2015-11,BP EXPLORATION (ALASKA) INC,,,12/31,01/01,,200.00017507799998,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS708,AKwr_WS707",,,,,Bad SiteUUID,519.0
,,,,,,,,,TWUA,A2015-114,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,185.69239612,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS709,,,,,Bad SiteUUID,520.0
,,,,,,,,,TWUA,A2015-116,TESORO ALASKA COMPANY,2015-10-07 00:00:00,,12/31,01/01,,56.5184581962,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS710,,,,,Bad SiteUUID,521.0
,,,,,,,,,TWUA,A2015-117,ASRC EXPLORATION LLC (AEX),,,12/31,01/01,,68.74313599999999,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS712,AKwr_WS711",,,,,Bad SiteUUID,522.0
,,,,,,,,,TWUA,A2015-125,"CONOCOPHILLIPS ALASKA, INC.",2015-11-05 00:00:00,,12/31,01/01,,309.85661663,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS713,,,,,Bad SiteUUID,523.0
,,,,,,,,,TWUA,A2015-126,"HILCORP ALASKA, LLC",,,12/31,01/01,,13.50001028332,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS714,,,,,Bad SiteUUID,524.0
,,,,,,,,,TWUA,A2015-134,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,183.9492666,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS715,,,,,Bad SiteUUID,525.0
,,,,,,,,,TWUA,A2015-20,"HILCORP ALASKA, LLC",,,12/31,01/01,,25.0114535,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS716,,,,,Bad SiteUUID,526.0
,,,,,,,,,TWUA,A2015-21,"HILCORP ALASKA, LLC",,,12/31,01/01,,80.6504292,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS717,,,,,Bad SiteUUID,527.0
,,,,,,,,,TWUA,A2015-28,"ENI US OPERATING CO., INC.",,,12/31,01/01,,451.12683,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS718,,,,,Bad SiteUUID,528.0
,,,,,,,,,TWUA,A2015-29,"HILCORP ALASKA, LLC",,,12/31,01/01,,25.0114535,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS719,,,,,Bad SiteUUID,529.0
,,,,,,,,,TWUA,A2015-33,"NORTH PACIFIC SEAFOODS, INC",,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS724,AKwr_WS720,AKwr_WS721,AKwr_WS722,AKwr_WS723",,,,,Bad SiteUUID,530.0
,,,,,,,,,TWUA,A2015-36,BROOKS RANGE PETROLEUM CORPORATION,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS725,,,,,Bad SiteUUID,531.0
,,,,,,,,,TWUA,A2015-37,MUNICIPALITY OF ANCHORAGE,,,12/31,01/01,,229.859861,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS726,,,,,Bad SiteUUID,532.0
,,,,,,,,,TWUA,A2015-50,"SAVANT ALASKA, LLC",,,12/31,01/01,,25.3183425,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS727,,,,,Bad SiteUUID,533.0
,,,,,,,,,TWUA,A2015-64,NORTH SLOPE PUBLIC WORKS,,,12/31,01/01,,29.59023738,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS728,AKwr_WS729",,,,,Bad SiteUUID,534.0
,,,,,,,,,TWUA,A2015-65,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,194.14105029,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS730,,,,,Bad SiteUUID,535.0
,,,,,,,,,TWUA,A2015-66,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,288.29152660000005,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS731,,,,,Bad SiteUUID,536.0
,,,,,,,,,TWUA,A2015-97,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,90.46167053,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS732,,,,,Bad SiteUUID,537.0
,,,,,,,,,TWUA,A2016-05,NORTHERN ENERGY SERVICES,,,12/31,01/01,,15.34445,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS733,AKwr_WS734",,,,,Bad SiteUUID,538.0
,,,,,,,,,TWUA,A2016-06,"MARSH CREEK, LLC",,,12/31,01/01,,6.13778,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS735,,,,,Bad SiteUUID,539.0
,,,,,,,,,TWUA,A2016-07,"ALASKA ELECTRIC AND ENERGY COOPERATIVE, INC.",,,12/31,01/01,,161.74277856,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS736,,,,,Bad SiteUUID,540.0
,,,,,,,,,TWUA,A2016-08,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,284.5474808,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS737,,,,,Bad SiteUUID,541.0
,,,,,,,,,TWUA,A2016-103,"HILCORP ALASKA, LLC",,,12/31,01/01,,141.1382511,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS739,,,,,Bad SiteUUID,543.0
,,,,,,,,,TWUA,A2016-109,AHTNA CONST & PRIMARY PD CORP,,,12/31,01/01,,4.6033349999999995,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS740,,,,,Bad SiteUUID,544.0
,,,,,,,,,TWUA,A2016-117,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,13.2576048,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS742,,,,,Bad SiteUUID,546.0
,,,,,,,,,TWUA,A2016-118,"ACCUMULATE ENERGY ALASKA, INC.",,,12/31,01/01,,6.13778,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,"AKwr_WS743,AKwr_WS744",,,,,Bad SiteUUID,547.0
,,,,,,,,,TWUA,A2016-125,ADFG SPORT FISH WILLIAM JACK HERNANDEZ SPORTFISH HATCHERY,,,12/31,01/01,,178.9776648,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS745,,,,,Bad SiteUUID,548.0
,,,,,,,,,TWUA,A2016-14,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,,,12/31,01/01,,0.0,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS746,,,,,Bad SiteUUID,549.0
,,,,,,,,,TWUA,A2016-19,"HILCORP ALASKA, LLC",,,12/31,01/01,,56.0072425,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS747,,,,,Bad SiteUUID,550.0
,,,,,,,,,TWUA,A2016-37,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,160.0119246,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS748,,,,,Bad SiteUUID,551.0
,,,,,,,,,TWUA,A2016-41,"FLINT HILL RESOURCES ALASKA, LLC",,,12/31,01/01,,109.59619968,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS749,,,,,Bad SiteUUID,552.0
,,,,,,,,,TWUA,A2016-69,NORTHERN ENERGY SERVICES,,,12/31,01/01,,3.06889,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS753,,,,,Bad SiteUUID,554.0
,,,,,,,,,TWUA,A2016-73,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,44.77510510000001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS754,,,,,Bad SiteUUID,555.0
,,,,,,,,,TWUA,A2016-79,NORTHERN ENERGY SERVICES,,,12/31,01/01,,2.3016674999999998,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS755,,,,,Bad SiteUUID,556.0
,,,,,,,,,TWUA,A2016-87,"ENI US OPERATING CO., INC.",,,12/31,01/01,,39.855880045629995,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS756,,,,,Bad SiteUUID,557.0
,,,,,,,,,TWUA,A2017-05,"ALASKA INTERSTATE CONSTRUCTION, LLC",,,12/31,01/01,,2.2096007999999996,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS758,,,,,Bad SiteUUID,559.0
,,,,,,,,,TWUA,A2017-06,"CONOCOPHILLIPS ALASKA, INC.",,,12/31,01/01,,44.77510510000001,Unspecified,,,,01/28/2021,,1,,,,,AKDNR_Water Use,AKDNR,,,Irrigation,,AKDRN_Water Allocation,,AKwr_WS759,,,,,Bad SiteUUID,560.0
