MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,948.7773948,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,948.7773948,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,981.5553444,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,981.5553444,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,981.5553444,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,954.0531715,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,954.0531715,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,954.0531715,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1080.828337,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1080.828337,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1080.828337,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1028.23937,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1028.23937,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1028.23937,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1028.702803,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1028.702803,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1028.702803,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1010.392574,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1010.392574,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1010.392574,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1026.103279,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1026.103279,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1026.103279,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1059.847994,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1059.847994,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1059.847994,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1092.782467,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1092.782467,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1092.782467,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,1040.873612,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,1040.873612,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,1040.873612,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,974.0308407,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,974.0308407,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,974.0308407,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,944.5972827,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,944.5972827,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,944.5972827,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,895.5869265,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,895.5869265,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,895.5869265,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,929.421513,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,929.421513,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,929.421513,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,918.565433,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,918.565433,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,918.565433,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,982.993989,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,982.993989,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,982.993989,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,917.7955733,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,917.7955733,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,917.7955733,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,831.4279916,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,831.4279916,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,831.4279916,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,777.9879929,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,777.9879929,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,777.9879929,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,738.8161746000002,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,738.8161746000002,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,738.8161746000002,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,786.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,786.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,786.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,4003.54,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,4003.54,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,4003.54,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,647.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,647.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,647.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S21,UDWR_Site Specific Withdrawal,UTSS_WS21,647.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,610.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,610.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,610.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,615.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,615.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,615.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,597.36,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S19,UDWR_Site Specific Withdrawal,UTSS_WS19,597.36,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,597.36,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,604.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,604.0,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S15,UDWR_Site Specific Withdrawal,UTSS_WS15,584.4,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S20,UDWR_Site Specific Withdrawal,UTSS_WS20,584.4,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,416.6605285,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,198.644196,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1988,,1988-12-31,1988-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,799.3001232999999,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,40.03943175,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,40.03943175,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,649.6632587,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,649.6632587,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,498.2956694,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,498.2956694,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,457.1783986,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,457.1783986,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,346.663039,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,346.663039,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,276.4309662,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,276.4309662,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,312.3752535000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,312.3752535000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,336.1729254,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,336.1729254,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,357.1859713,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,357.1859713,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,343.9615456,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,343.9615456,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,317.5316599,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,317.5316599,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,364.706888,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,364.706888,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,343.1191663,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,343.1191663,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,974.2236,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,974.2236,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,360.3304872,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,360.3304872,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,340.6201946000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,340.6201946000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,337.232528,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,337.232528,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,335.9287252,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,335.9287252,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,349.3267576,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,349.3267576,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,356.1283696000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,356.1283696000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S23,UDWR_Site Specific Withdrawal,UTSS_WS23,386.5607819,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S24,UDWR_Site Specific Withdrawal,UTSS_WS24,386.5607819,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
