OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
46,EDV,COYOTE CREEK AT EDENVALE,OTHER,CDEC,Active,Y,6583,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,"Flashy, ephemeral rain (FER)",Stream/River - Perennial,603.250199999999950,232.916108720000011,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=EDV,0,255083,18050003000061,948050176,-159031.254607000009855,-81352.374484400002984,Coyote,18050003,Lower Coyote Creek-Frontal San Francisco Bay Estuaries,1805000302,Metcalfe Canyon-Coyote Creek,180500030202,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.270860415599998,-121.797202999999996
47,EFM,EAST FK OF WEST FK MOJAVE R UPR MILLER,DWR,CDEC,Active,Y,5511,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,31.186800000000002,12.041285850000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=EFM,0,254055,18090208000754,22658611,249296.798845000012079,-412619.572618999984115,Mojave,18090208,West Fork Mojave River,1809020802,Silverwood Lake-West Fork Mojave River,180902080201,AWG, ,N,Y,N,N,Y,0,N,N,N, ,34.270278073299998,-117.291855002999995
48,EGN,LAGUNA CR - FLORIN NEAR EAGLES NEST ROAD,OTHER,CDEC,Active,Y,9108,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Winter storms (WS),Stream/River - Intermittent,33.911999999999999,13.093491020000000,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=EGN,0, ,18020163016108,948021178,-109779.720329999996466,52824.869696299996576,Lower Sacramento,18020163,Morrison Creek,1802016304,Laguna Creek,180201630403,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.485229026500001,-121.260040214000000
49,EPK,EAST PARK RESERVOIR,OTHER,CDEC,Active,Y,21,Inactive,N,Y,4081,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,5,"Flashy, ephemeral rain (FER)",Stream/River - Perennial,555.188400000000001,214.359351620000012,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=EPK,0,227380,18020115000231,7994729,-216676.503434999991441,153002.996257999999216,Upper Stony,18020115,Little Stony Creek,1802011501,East Park Reservoir-Little Stony Creek,180201150104,WG, ,N,N,N,N,Y,0,N,N,N, ,39.367310910999997,-122.518116421000002
50,FCC,FRENCH CREEK AT HWY 3 NEAR CALLAHAN,DWR,CDEC,Active,Y,6034,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,3,High elevation low precipitation (HLP),Stream/River - Perennial,79.610399999999998,30.737734660000001,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FCC,0,260383,18010208000083,3801011,-239248.481083999999100,380798.890412000007927,Scott,18010208,French Creek-Scott River,1801020802,French Creek,180102080203,AWG, ,N,Y,N,N,Y,0,N,N,N, ,41.411933720800000,-122.858939785000004
51,FDT,FRENCHMAN DAM TAILRACE,DWR,CDEC,Active,Y,1228,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y,N,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,215.926199999999994,83.369537670000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FDT,0,262656,18020123000292,8039053,-16181.074856299999738,208621.224136000004364,Middle Fork Feather,18020123,Little Last Chance Creek,1802012301,Frenchman Lake-Little Last Chance Creek,180201230102,AWG, ,N,Y,N,N,Y,0,N,N,Y,flood,39.892769887400000,-120.190161885999999
52,FEW,SACRAMENTO R AT FREMONT WEIR EAST END,DWR,CDEC,Active,Y,555,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,7,Groundwater (GW),Artificial Path,36238.690799999996671,13991.830995300000723,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FEW,0,1654949,18020104004149,2858219,-141966.059711000008974,84483.547175800005789,Sacramento-Stone Corral,18020104,Sacramento River,1802010412,Packer Lake-Sacramento River,180201041203,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.767189891199997,-121.635491736999995
53,FLO,FEATHER RIVER AT LIVE OAK,OTHER,CDEC,Active,Y,8513,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,6,High-volume snowmelt and rain (HSR),Artificial Path,10019.871900000000096,3868.692580330000055,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FLO,0,223423,18020159004650,7972549,-141073.167997000011383,138119.244230000011157,Honcut Headwaters-Lower Feather,18020159,Lower Feather River,1802015905,Ellis Lake-Feather River,180201590502,AWG, ,N,Y,N,N,Y,0,N,N,N, ,39.247979904600001,-121.636367663000001
54,FPT,SACRAMENTO RIVER AT FREEPORT,USGS,CDEC,Active,Y,13514,Active,Y,Y,26389,Active,Y,Y,4046,Active,Y,Y,3282,Inactive,N, , , , , , ,7,High-volume snowmelt and rain (HSR),Artificial Path,59572.534500000001572,23001.074715499999002,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FPT,0,1654949,18020163016554,15048349,-130750.090582000004360,49239.089252099998703,Lower Sacramento,18020163,Sherman Lake-Sacramento River,1802016307,Lake Greenhaven-Sacramento River,180201630701,WG, ,N,N,N,N,Y,0,N,N,N, ,38.449891991299999,-121.501301248999994
55,FS1,MERCED RIVER AT FERGUSON SLIDE UPSTREAM,OTHER,CDEC,Active,Y,2165,Active,Y,N,0, ,N,Y,2165,Active,Y,Y,2165,Active,Y, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1713.255300000000034,661.491297840000016,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FS1,0,272412,18040008000034,21609935,9051.278329830000075,-40147.899215600002208,Upper Merced,18040008,Bear Creek-Merced River,1804000805,Ned Gulch-Merced River,180400080501,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.655220613899999,-119.897268787000002
56,FS2,MERCED RIVER AT FERGUSON SLIDE DOWNSTRM,OTHER,CDEC,Active,Y,2165,Active,Y,N,0, ,N,Y,2165,Active,Y,Y,2165,Active,Y, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1713.255300000000034,661.491297840000016,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FS2,0,272412,18040008000034,21609935,8749.484299989999272,-39601.839022499996645,Upper Merced,18040008,Bear Creek-Merced River,1804000805,Ned Gulch-Merced River,180400080501,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.660111540099997,-119.900288251999996
57,GAL,ARROYO PASAJERO AT GALE AVENUE,DWR,CDEC,Active,Y,12738,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,1, ,Pipeline,0.000000000000000,0.000000000000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GAL,0,270163,18030012009116,17152186,-4441.004448409999895,-203929.418597000010777,Tulare Lake Bed,18030012,Arroyo Torcido-Frontal Tulare Lake Bed,1803001223,180300122303-Frontal Tulare Lake Bed,180300122303,AWG, ,N,Y,N,N,Y,0,N,N,N, ,36.181671614099997,-120.049191551999996
58,GCA,GRAYSON CREEK AT CENTER AVE,OTHER,CDEC,Active,Y,1235,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,263.914199999999994,101.897800450000005,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GCA,0,224526,18050001000161,2789555,-181432.323193999996874,-1693.117541999999958,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Walnut Creek-Frontal Suisin Bay Estuaries,180500010204,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.983330694199999,-122.068665211999999
59,GCC,GRAYSON CREEK AT CITY YARD,OTHER,CDEC,Active,Y,1396,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,254.454299999999989,98.245314140000005,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GCC,0,224526,18050001000162,2789273,-181293.481964000005974,-3961.373632780000207,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Walnut Creek-Frontal Suisin Bay Estuaries,180500010204,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.962982423299998,-122.066158638000005
60,GCT,GRANTLINE CANAL AT TRACY RD BRIDGE,DWR,CDEC,Active,Y,8553,Active,Y,N,0, ,N,Y,4659,Inactive,N,Y,4659,Inactive,N, , , , ,Y, ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://sanjoaquin.onerain.com/site.php?site_id=12961&site=cfab06a8-fbaa-4a72-8bc2-efdb6f6189ab,0, ,18040003004599,1894348,-127450.605756000004476,-20838.671604399998614,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,180400030605,AWG,Y,N,Y,N,N,Y,0,N,N,N, ,37.819871272400000,-121.449776318000005
61,GLC,GRANTLINE CANAL (USGS),DWR,CDEC,Active,Y,5634,Active,Y,Y,6294,Active,Y,Y,4928,Active,Y,Y,4928,Active,Y, , , , , , ,1,Rain and seasonal groundwater (RGW),Artificial Path,3.944700000000000,1.523056560000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GLC,0, ,18040003004612,1897448,-136121.843037000013283,-20762.137909500001115,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,180400030605,WG,Y,N,N,N,N,N,0,N,N,N, ,37.819859862500003,-121.548404361999999
62,GMR,GREEN VALLEY CK AT MARTINELLI RD,OTHER,CDEC,Active,Y,1767,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,98.278199999999998,37.945409580000003,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GMR,0,224576,18010110000013,8273219,-253371.593186000012793,55270.270709700002044,Russian,18010110,Lower Russian River,1801011009,Green Valley Creek,180101100901,AWG, ,N,Y,N,N,Y,0,N,N,Y,ecosystem,38.478537041899997,-122.907921504000001
63,GSM,GEORGIANA SLOUGH AT MOKELUMNE R,DWR,CDEC,Active,Y,1603,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,7,Rain and seasonal groundwater (RGW),Artificial Path,65140.273800000002666,25150.789994700000534,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GSM,0,224123,18040012023499,15059791,-138576.783480000012787,13737.312288700000863,Upper Mokelumne,18040012,Lower Mokelumne River,1804001211,South Mokelumne River-Mokelumne River,180400121106,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.129927842000001,-121.583072362999999
64,GTB,GALINDO CREEK AT TREAT BLVD,OTHER,CDEC,Active,Y,1135,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Intermittent,13.608900000000000,5.254423510000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GTB,0,224011,18050001001552,2790323,-174763.500594000011915,-4259.602523219999966,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Pine Creek,180500010203,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.961451990999997,-121.991914632000004
65,GVB,RUSSIAN RIVER AT GUERNEVILLE BRIDGE,OTHER,CDEC,Active,Y,8387,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Winter storms (WS),Artificial Path,3489.176699999999983,1347.178102220000028,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GVB,0,267200,18010110001364,8272675,-260678.624786000000313,57988.950273599999491,Russian,18010110,Lower Russian River,1801011009,Dutch Bill Creek-Russian River,180101100903,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.501902067800003,-122.994160081000004
66,GVD,GREEN VALLEY CREEK AT DIABLO ROAD,OTHER,CDEC,Active,Y,1522,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Intermittent,25.677000000000000,9.913941050000000,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GVD,0,224574,18050001001067,2790413,-174623.212998000002699,-19236.133030400000280,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,San Ramon Creek,180500010201,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.826844215400001,-121.986743551000004
67,GVO,GRASS VALLEY CREEK,OTHER,CDEC,Active,Y,0,Inactive,N,N,0, ,N,N,0, ,N,Y,8004,Active,Y, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,27.387899999999998,10.574522970000000,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GVO,0,260796,18010211000160,8245934,-233521.981935999996495,293270.814408999984153,Trinity,18010211,Weaver Creek-Trinity River,1801021107,Grass Valley Creek,180102110702,exclude, ,Y,N,Y,N,N,1,N,N,N, ,40.624863741100000,-122.761906624000005
68,GYS,GOODYEAR SLOUGH,DWR,CDEC,Active,Y,9635,Active,Y,N,0, ,N,Y,4965,Active,Y,Y,9635,Active,Y, , , , , , ,1, ,Stream/River - Perennial,21.722400000000000,8.387062080000000,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GYS,0,224320,18050001001603,2784993,-183422.511200999986613,13324.974812099999326,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,180500010401,AWG, ,N,Y,Y,N,N,0,N,N,N, ,38.118325070399997,-122.096073927999996
69,HCC,HELMS CK BLW COURTRIGHT,OTHER,CDEC,Active,Y,4482,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,3,Snowmelt (SM),Stream/River - Perennial,102.599100000000007,39.613717710000003,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HCC,0,261258,18030010000311,22048993,91637.860014599995338,-103991.319734000004246,Upper King,18030010,North Fork Kings River,1803001006,Helms Creek,180300100602,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.076173772399997,-118.969072812999997
70,HIQ,FRESNO R BLW HIDDEN DAM,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,Y,3998,Active,Y, , , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,636.444899999999961,245.732648780000005,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HIQ,0,253591,18040007000005,17100573,10037.407336099999156,-101371.796788000006927,Fresno River,18040007,Middle Fresno River,1804000703,Mud Spring Creek-Fresno River,180400070303,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.104818269900001,-119.888247852999996
71,HRY,STRONG RANCH - HURLEY WAY,OTHER,CDEC,Active,Y,2110,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Winter storms (WS),Stream/River - Intermittent,18.184500000000000,7.021071820000000,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HRY,0,235605,18020111000260,948021135,-122268.742079999996349,64333.686005299998214,Lower American,18020111,American River,1802011102,Lower American River,180201110202,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.587237556900000,-121.405294241000007
72,HST,AMERICAN RIVER AT H STREET BRIDGE,DWR,CDEC,Active,Y,13514,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , ,Y, , ,6,High-volume snowmelt and rain (HSR),Artificial Path,5038.596899999999550,1945.412340280000080,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HST,0, ,18020111000010,948021144,-123900.851099999999860,62330.839139099996828,Lower American,18020111,American River,1802011102,Lower American River,180201110202,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.568744596800002,-121.423226799000005
73,HUN,HUNTER CUT AT MONTEZUMA SLOUGH,DWR,CDEC,Active,Y,4333,Active,Y,N,0, ,N,Y,4333,Active,Y,Y,4333,Active,Y, , , , , , ,0,Rain and seasonal groundwater (RGW),Canal/Ditch,0.000000000000000,0.000000000000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HUN,0,225785,18050001000258,2784853,-179628.171475000010105,17467.273132499998610,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,180500010401,AWG,Y,N,Y,Y,N,N,0,N,N,N, ,38.155821876799997,-122.053008324999993
74,IBS,IBIS,DWR,CDEC,Active,Y,9680,Active,Y,N,0, ,N,Y,6124,Active,Y,Y,6124,Active,Y, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,118.012500000000003,45.564862280000000,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=IBS,0, ,18050001000143,2784861,-184901.579981999995653,17694.335762300001079,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,180500010401,AWG, ,N,Y,Y,N,N,0,N,N,N, ,38.156868947200003,-122.113304525999993
75,ING,INGRAM CREEK,OTHER,CDEC,Active,Y,5819,Active,Y,N,0, ,N,Y,5819,Active,Y,Y,5819,Active,Y, , , , , , ,4, ,Canal/Ditch,125.280900000000003,48.371206049999998,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ING,0, ,18040002001000,2820000,-108010.112219000002369,-45565.848580300000322,Lower San Joaquin River,18040002,Ingram Creek-San Joaquin River,1804000205,Ingram Creek,180400020502,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.600288572399997,-121.225219346000003
76,ISH,ITALIAN SLOUGH HEADWATER NR BYRON,DWR,CDEC,Active,Y,5861,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,1,Rain and seasonal groundwater (RGW),Stream/River - Perennial,3.611700000000000,1.394484590000000,https://sanjoaquin.onerain.com/site.php?site_id=12972&site=48582426-f060-4be2-b259-dbcedceda75a,0, ,18040003005133,948040391,-140870.076460000011139,-18401.532379200001742,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,180400030605,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.840013168399999,-121.603281124999995
77,JRM,ST JOHNS R BLW MCKAY POINT,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1683.873000000000047,650.146733049999966,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=JRM,0,248640,18030007005934,17153550,85257.511515100006363,-180384.998289000010118,Upper Kaweah,18030007,Upper Cross Creek,1803000711,Saint Johns River,180300071102,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,36.389895930199998,-119.048220169999993
78,KCH,KELSEY CK NR HOBERGS,USGS,CDEC,Active,Y,1898,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,27.997199999999999,10.809774910000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KCH,0,262116,18020116000677,8009441,-239156.687578000011854,96491.768165200002841,Upper Cache,18020116,Kelsey Creek-Clear Lake,1802011603,Kelsey Creek,180201160303,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.853109021700000,-122.758607838000003
79,KLG,COLUSA BASIN DRAIN AT KNIGHTS LANDING,DWR,CDEC,Active,Y,2100,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,6,Rain and seasonal groundwater (RGW),Canal/Ditch,32963.055299999999988,12727.101577400000679,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KLG,0,233704,18020104002412,2858177,-149671.442699000006542,88412.590220099998987,Sacramento-Stone Corral,18020104,Colusa Basin Drainage Canal,1802010410,Smith Creek-Colusa Basin Drainage Canal,180201041008,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.799343953700003,-121.725002927000006
80,KNL,SACRAMENTO RIVER AT KNIGHTS LANDING,DWR,CDEC,Active,Y,8507,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y,N,7,Groundwater (GW),Artificial Path,36232.829100000002654,13989.567781199999445,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KNL,0,1654949,18020104004149,2858217,-148899.402251999999862,88829.805714799993439,Sacramento-Stone Corral,18020104,Sacramento River,1802010412,Packer Lake-Sacramento River,180201041203,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.802800160200000,-121.716704151000002
81,KRG,KELLY RIDGE POWER HOUSE,OTHER,CDEC,Active,Y,898,Active,Y,N,0, ,N,N,0, ,N,Y,2447,Active,Y, , , , , , ,0, ,Pipeline,0.000000000000000,0.000000000000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KRG,0, ,18020159005541,7968481,-128093.318820000000414,169442.502995999995619,Honcut Headwaters-Lower Feather,18020159,Upper Feather River,1802015902,Oregon Gulch-Feather River,180201590202,exclude,Y,N,N,N,N,N,0,N,N,N, ,39.531743167499997,-121.491343185999995
82,KRM,KAWEAH R BLW MCKAY POINT,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1709.567999999999984,660.067623939999976,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KRM,0,271849,18030007005902,17158894,85232.755897499999264,-180596.403954999987036,Upper Kaweah,18030007,Horse Creek-Kaweah River,1803000709,Lake Kaweah-Kaweah River,180300070902,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,36.387515575599998,-119.048463041999995
83,LCF,LITTLEJOHN CK AT FARMINGTON,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Rain and seasonal groundwater (RGW),Stream/River - Perennial,569.990699999999947,220.074549249999990,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LCF,0,1654924,18040051003321,2819530,-87931.539856999996118,-9503.294719830000759,Rock Creek-French Camp Slough,18040051,Littlejohns Creek,1804005102,Simmons Creek-Littlejohns Creek,180400510204,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,37.926549139999999,-121.001936463000007
84,LCO,LINDA CREEK AT CHAMPION OAKS,OTHER,CDEC,Active,Y,7647,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,4855.026600000000144,1874.535480309999912,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LCO,0,255104,18020111000180,15022339,-108293.335466000004089,79707.706008900000597,Lower American,18020111,Dry Creek,1802011101,Linda Creek-Cirby Creek,180201110104,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.727441081000002,-121.246430411999995
85,LDT,LAKE DAVIS TAILRACE,DWR,CDEC,Active,Y,1228,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y,N,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,120.918599999999998,46.686913300000001,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LDT,0,256938,18020123000296,8039223,-40693.354054000003089,207562.940914000006160,Middle Fork Feather,18020123,Upper Middle Fork Feather River,1802012304,Big Grizzly Creek,180201230401,AWG, ,N,Y,N,N,Y,0,N,N,Y,flood,39.882990517200000,-120.476044771000005
86,LIR,LIBERTY ISLAND - RD2068,DWR,CDEC,Active,Y,8414,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LIR,0, ,18020163013889,15042655,-147895.879878000007011,36106.621902799997770,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.329285912099998,-121.694218896999999
87,LIY,LIBERTY ISLAND - YOLO BYPASS,DWR,CDEC,Active,Y,5574,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,0, ,Canal/Ditch,0.000000000000000,0.000000000000000,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LIY,0, ,18020163013889,15042655,-147896.498908000008669,36106.188239900002372,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,180201630606,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.329281915599999,-121.694218892999999
88,LNB,SUTTER BYPASS AT LONGBRIDGE,OTHER,CDEC,Active,Y,8507,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Rain and seasonal groundwater (RGW),Stream/River - Perennial,32076.616500000000087,12384.845783900000242,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LNB,0, ,18020104008780,7970701,-158877.787284999998519,127330.173693999997340,Sacramento-Stone Corral,18020104,Sutter Basin,1802010411,Long Lake-Sutter Basin,180201041101,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,39.147989365999997,-121.840002146000003
