OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
52,FEW,SACRAMENTO R AT FREMONT WEIR EAST END,DWR,CDEC,Active,Y,555,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,7,Groundwater (GW),Artificial Path,36238.6908,13991.831,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FEW,0,1654949,1.80201E+13,2858219,-141966.0597,84483.54718,Sacramento-Stone Corral,18020104,Sacramento River,1802010412,Packer Lake-Sacramento River,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.76718989,-121.6354917
53,FLO,FEATHER RIVER AT LIVE OAK,OTHER,CDEC,Active,Y,8513,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,6,High-volume snowmelt and rain (HSR),Artificial Path,10019.8719,3868.69258,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FLO,0,223423,1.80202E+13,7972549,-141073.168,138119.2442,Honcut Headwaters-Lower Feather,18020159,Lower Feather River,1802015905,Ellis Lake-Feather River,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,39.2479799,-121.6363677
55,FS1,MERCED RIVER AT FERGUSON SLIDE UPSTREAM,OTHER,CDEC,Active,Y,2165,Active,Y,N,0, ,N,Y,2165,Active,Y,Y,2165,Active,Y, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1713.2553,661.4912978,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FS1,0,272412,1.804E+13,21609935,9051.27833,-40147.89922,Upper Merced,18040008,Bear Creek-Merced River,1804000805,Ned Gulch-Merced River,1.804E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.65522061,-119.8972688
56,FS2,MERCED RIVER AT FERGUSON SLIDE DOWNSTRM,OTHER,CDEC,Active,Y,2165,Active,Y,N,0, ,N,Y,2165,Active,Y,Y,2165,Active,Y, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1713.2553,661.4912978,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FS2,0,272412,1.804E+13,21609935,8749.4843,-39601.83902,Upper Merced,18040008,Bear Creek-Merced River,1804000805,Ned Gulch-Merced River,1.804E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.66011154,-119.9002883
57,GAL,ARROYO PASAJERO AT GALE AVENUE,DWR,CDEC,Active,Y,12738,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,1, ,Pipeline,0,0,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GAL,0,270163,1.803E+13,17152186,-4441.004448,-203929.4186,Tulare Lake Bed,18030012,Arroyo Torcido-Frontal Tulare Lake Bed,1803001223,180300122303-Frontal Tulare Lake Bed,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,36.18167161,-120.0491916
58,GCA,GRAYSON CREEK AT CENTER AVE,OTHER,CDEC,Active,Y,1235,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,263.9142,101.8978005,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GCA,0,224526,1.805E+13,2789555,-181432.3232,-1693.117542,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Walnut Creek-Frontal Suisin Bay Estuaries,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.98333069,-122.0686652
59,GCC,GRAYSON CREEK AT CITY YARD,OTHER,CDEC,Active,Y,1396,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Perennial,254.4543,98.24531414,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GCC,0,224526,1.805E+13,2789273,-181293.482,-3961.373633,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Walnut Creek-Frontal Suisin Bay Estuaries,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.96298242,-122.0661586
60,GCT,GRANTLINE CANAL AT TRACY RD BRIDGE,DWR,CDEC,Active,Y,8553,Active,Y,N,0, ,N,Y,4659,Inactive,N,Y,4659,Inactive,N, , , , ,Y, ,0, ,Canal/Ditch,0,0,https://sanjoaquin.onerain.com/site.php?site_id=12961&site=cfab06a8-fbaa-4a72-8bc2-efdb6f6189ab,0, ,1.804E+13,1894348,-127450.6058,-20838.6716,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,1.804E+11,AWG,Y,N,Y,N,N,Y,0,N,N,N, ,37.81987127,-121.4497763
61,GLC,GRANTLINE CANAL (USGS),DWR,CDEC,Active,Y,5634,Active,Y,Y,6294,Active,Y,Y,4928,Active,Y,Y,4928,Active,Y, , , , , , ,1,Rain and seasonal groundwater (RGW),Artificial Path,3.9447,1.52305656,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GLC,0, ,1.804E+13,1897448,-136121.843,-20762.13791,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,1.804E+11,WG,Y,N,N,N,N,N,0,N,N,N, ,37.81985986,-121.5484044
62,GMR,GREEN VALLEY CK AT MARTINELLI RD,OTHER,CDEC,Active,Y,1767,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,98.2782,37.94540958,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GMR,0,224576,1.80101E+13,8273219,-253371.5932,55270.27071,Russian,18010110,Lower Russian River,1801011009,Green Valley Creek,1.80101E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,ecosystem,38.47853704,-122.9079215
63,GSM,GEORGIANA SLOUGH AT MOKELUMNE R,DWR,CDEC,Active,Y,1603,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,7,Rain and seasonal groundwater (RGW),Artificial Path,65140.2738,25150.78999,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GSM,0,224123,1.804E+13,15059791,-138576.7835,13737.31229,Upper Mokelumne,18040012,Lower Mokelumne River,1804001211,South Mokelumne River-Mokelumne River,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.12992784,-121.5830724
64,GTB,GALINDO CREEK AT TREAT BLVD,OTHER,CDEC,Active,Y,1135,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Intermittent,13.6089,5.25442351,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GTB,0,224011,1.805E+13,2790323,-174763.5006,-4259.602523,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,Pine Creek,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.96145199,-121.9919146
65,GVB,RUSSIAN RIVER AT GUERNEVILLE BRIDGE,OTHER,CDEC,Active,Y,8387,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Winter storms (WS),Artificial Path,3489.1767,1347.178102,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GVB,0,267200,1.80101E+13,8272675,-260678.6248,57988.95027,Russian,18010110,Lower Russian River,1801011009,Dutch Bill Creek-Russian River,1.80101E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.50190207,-122.9941601
66,GVD,GREEN VALLEY CREEK AT DIABLO ROAD,OTHER,CDEC,Active,Y,1522,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Intermittent,25.677,9.91394105,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GVD,0,224574,1.805E+13,2790413,-174623.213,-19236.13303,Suisun Bay,18050001,Walnut Creek-Frontal Suisin Bay Estuaries,1805000102,San Ramon Creek,1.805E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.82684422,-121.9867436
67,GVO,GRASS VALLEY CREEK,OTHER,CDEC,Active,Y,0,Inactive,N,N,0, ,N,N,0, ,N,Y,8004,Active,Y, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,27.3879,10.57452297,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GVO,0,260796,1.80102E+13,8245934,-233521.9819,293270.8144,Trinity,18010211,Weaver Creek-Trinity River,1801021107,Grass Valley Creek,1.80102E+11,exclude, ,Y,N,Y,N,N,1,N,N,N, ,40.62486374,-122.7619066
68,GYS,GOODYEAR SLOUGH,DWR,CDEC,Active,Y,9635,Active,Y,N,0, ,N,Y,4965,Active,Y,Y,9635,Active,Y, , , , , , ,1, ,Stream/River - Perennial,21.7224,8.38706208,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=GYS,0,224320,1.805E+13,2784993,-183422.5112,13324.97481,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,1.805E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,38.11832507,-122.0960739
69,HCC,HELMS CK BLW COURTRIGHT,OTHER,CDEC,Active,Y,4482,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,3,Snowmelt (SM),Stream/River - Perennial,102.5991,39.61371771,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HCC,0,261258,1.803E+13,22048993,91637.86001,-103991.3197,Upper King,18030010,North Fork Kings River,1803001006,Helms Creek,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.07617377,-118.9690728
70,HIQ,FRESNO R BLW HIDDEN DAM,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,Y,3998,Active,Y, , , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,636.4449,245.7326488,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HIQ,0,253591,1.804E+13,17100573,10037.40734,-101371.7968,Fresno River,18040007,Middle Fresno River,1804000703,Mud Spring Creek-Fresno River,1.804E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.10481827,-119.8882479
71,HRY,STRONG RANCH - HURLEY WAY,OTHER,CDEC,Active,Y,2110,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Winter storms (WS),Stream/River - Intermittent,18.1845,7.02107182,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HRY,0,235605,1.80201E+13,948021135,-122268.7421,64333.68601,Lower American,18020111,American River,1802011102,Lower American River,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.58723756,-121.4052942
72,HST,AMERICAN RIVER AT H STREET BRIDGE,DWR,CDEC,Active,Y,13514,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , ,Y, , ,6,High-volume snowmelt and rain (HSR),Artificial Path,5038.5969,1945.41234,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HST,0, ,1.80201E+13,948021144,-123900.8511,62330.83914,Lower American,18020111,American River,1802011102,Lower American River,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.5687446,-121.4232268
73,HUN,HUNTER CUT AT MONTEZUMA SLOUGH,DWR,CDEC,Active,Y,4333,Active,Y,N,0, ,N,Y,4333,Active,Y,Y,4333,Active,Y, , , , , , ,0,Rain and seasonal groundwater (RGW),Canal/Ditch,0,0,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=HUN,0,225785,1.805E+13,2784853,-179628.1715,17467.27313,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,1.805E+11,AWG,Y,N,Y,Y,N,N,0,N,N,N, ,38.15582188,-122.0530083
74,IBS,IBIS,DWR,CDEC,Active,Y,9680,Active,Y,N,0, ,N,Y,6124,Active,Y,Y,6124,Active,Y, , , , , , ,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,118.0125,45.56486228,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=IBS,0, ,1.805E+13,2784861,-184901.58,17694.33576,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,1.805E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,38.15686895,-122.1133045
75,ING,INGRAM CREEK,OTHER,CDEC,Active,Y,5819,Active,Y,N,0, ,N,Y,5819,Active,Y,Y,5819,Active,Y, , , , , , ,4, ,Canal/Ditch,125.2809,48.37120605,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=ING,0, ,1.804E+13,2820000,-108010.1122,-45565.84858,Lower San Joaquin River,18040002,Ingram Creek-San Joaquin River,1804000205,Ingram Creek,1.804E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,37.60028857,-121.2252193
76,ISH,ITALIAN SLOUGH HEADWATER NR BYRON,DWR,CDEC,Active,Y,5861,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,1,Rain and seasonal groundwater (RGW),Stream/River - Perennial,3.6117,1.39448459,https://sanjoaquin.onerain.com/site.php?site_id=12972&site=48582426-f060-4be2-b259-dbcedceda75a,0, ,1.804E+13,948040391,-140870.0765,-18401.53238,San Joaquin Delta,18040003,Old River,1804000306,Lower Old River,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.84001317,-121.6032811
77,JRM,ST JOHNS R BLW MCKAY POINT,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1683.873,650.146733,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=JRM,0,248640,1.803E+13,17153550,85257.51152,-180384.9983,Upper Kaweah,18030007,Upper Cross Creek,1803000711,Saint Johns River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,36.38989593,-119.0482202
79,KLG,COLUSA BASIN DRAIN AT KNIGHTS LANDING,DWR,CDEC,Active,Y,2100,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,6,Rain and seasonal groundwater (RGW),Canal/Ditch,32963.0553,12727.10158,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KLG,0,233704,1.80201E+13,2858177,-149671.4427,88412.59022,Sacramento-Stone Corral,18020104,Colusa Basin Drainage Canal,1802010410,Smith Creek-Colusa Basin Drainage Canal,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.79934395,-121.7250029
80,KNL,SACRAMENTO RIVER AT KNIGHTS LANDING,DWR,CDEC,Active,Y,8507,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y,N,7,Groundwater (GW),Artificial Path,36232.8291,13989.56778,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KNL,0,1654949,1.80201E+13,2858217,-148899.4023,88829.80571,Sacramento-Stone Corral,18020104,Sacramento River,1802010412,Packer Lake-Sacramento River,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.80280016,-121.7167042
81,KRG,KELLY RIDGE POWER HOUSE,OTHER,CDEC,Active,Y,898,Active,Y,N,0, ,N,N,0, ,N,Y,2447,Active,Y, , , , , , ,0, ,Pipeline,0,0,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KRG,0, ,1.80202E+13,7968481,-128093.3188,169442.503,Honcut Headwaters-Lower Feather,18020159,Upper Feather River,1802015902,Oregon Gulch-Feather River,1.80202E+11,exclude,Y,N,N,N,N,N,0,N,N,N, ,39.53174317,-121.4913432
82,KRM,KAWEAH R BLW MCKAY POINT,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,1709.568,660.0676239,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KRM,0,271849,1.803E+13,17158894,85232.7559,-180596.404,Upper Kaweah,18030007,Horse Creek-Kaweah River,1803000709,Lake Kaweah-Kaweah River,1.803E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,36.38751558,-119.048463
83,LCF,LITTLEJOHN CK AT FARMINGTON,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,Rain and seasonal groundwater (RGW),Stream/River - Perennial,569.9907,220.0745492,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LCF,0,1654924,1.80401E+13,2819530,-87931.53986,-9503.29472,Rock Creek-French Camp Slough,18040051,Littlejohns Creek,1804005102,Simmons Creek-Littlejohns Creek,1.80401E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,37.92654914,-121.0019365
84,LCO,LINDA CREEK AT CHAMPION OAKS,OTHER,CDEC,Active,Y,7647,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,4855.0266,1874.53548,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LCO,0,255104,1.80201E+13,15022339,-108293.3355,79707.70601,Lower American,18020111,Dry Creek,1802011101,Linda Creek-Cirby Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.72744108,-121.2464304
85,LDT,LAKE DAVIS TAILRACE,DWR,CDEC,Active,Y,1228,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y,N,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,120.9186,46.6869133,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LDT,0,256938,1.80201E+13,8039223,-40693.35405,207562.9409,Middle Fork Feather,18020123,Upper Middle Fork Feather River,1802012304,Big Grizzly Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,flood,39.88299052,-120.4760448
86,LIR,LIBERTY ISLAND - RD2068,DWR,CDEC,Active,Y,8414,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,0, ,Canal/Ditch,0,0,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LIR,0, ,1.80202E+13,15042655,-147895.8799,36106.6219,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.32928591,-121.6942189
87,LIY,LIBERTY ISLAND - YOLO BYPASS,DWR,CDEC,Active,Y,5574,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,0, ,Canal/Ditch,0,0,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LIY,0, ,1.80202E+13,15042655,-147896.4989,36106.18824,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.32928192,-121.6942189
88,LNB,SUTTER BYPASS AT LONGBRIDGE,OTHER,CDEC,Active,Y,8507,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Rain and seasonal groundwater (RGW),Stream/River - Perennial,32076.6165,12384.84578,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LNB,0, ,1.80201E+13,7970701,-158877.7873,127330.1737,Sacramento-Stone Corral,18020104,Sutter Basin,1802010411,Long Lake-Sutter Basin,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,39.14798937,-121.8400021
89,LOR,LINDA CREEK AT OAK RIDGE ROAD,OTHER,CDEC,Active,Y,7647,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,4868.5203,1879.745425,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LOR,0,255104,1.80201E+13,15024809,-109937.32,80174.15124,Lower American,18020111,Dry Creek,1802011101,Linda Creek-Cirby Creek,1.80201E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.73224638,-121.2666269
90,LRS,LOST RIVER,OTHER,CDEC,Active,Y,8356,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,5,High elevation low precipitation (HLP),Stream/River - Perennial,1826.7588,705.3152262,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LRS,0,1123515,1.80102E+13,2556339,-89329.27974,434731.5752,Lost,18010204,Rock Creek-Lost River,1801020404,Cape Horne-Lost River,1.80102E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,ecosystem,41.92608279,-121.0750452
91,LSR,LITTLE SHASTA R NR MONTAGUE,OTHER,CDEC,Active,Y,3768,Active,Y,Y,1259,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,3,High elevation low precipitation (HLP),Stream/River - Perennial,155.3292,59.97291478,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LSR,0,262723,1.80102E+13,3917198,-195822.0243,415262.4339,Shasta,18010207,Little Shasta River,1801020703,Middle Little Shasta River,1.80102E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,41.73251306,-122.3499193
92,LTA,LITTLE CHICO CK AT TAFFEE AVE,DWR,CDEC,Active,Y,1055,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , , , , ,2,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,103.0914,39.80379572,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=LTA,0, ,1.80202E+13,1678551,-162276.5537,188421.838,Butte Creek,18020158,Angel Slough,1802015803,Little Chico Creek,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,multibenefit,39.69703685,-121.8934459
93,MBW,MARSH CREEK AT BRENTWOOD,OTHER,CDEC,Active,Y,2481,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , ,N,3,Rain and seasonal groundwater (RGW),Stream/River - Perennial,227.4399,87.81500027,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MBW,0,228132,1.804E+13,1896910,-148108.319,-4663.67859,San Joaquin Delta,18040003,Marsh Creek,1804000307,Lower Marsh Creek,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,flood,37.96234608,-121.6879008
94,MCC,COSUMNES RIVER NEAR MCCONNELL,DWR,CDEC,Active,Y,8688,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N,Y, , ,Y, ,N,6,Rain and seasonal groundwater (RGW),Stream/River - Perennial,1877.733,724.9964668,https://waterdata.usgs.gov/nwis/inventory/?site_no=MCC&agency_cd=USGS,0,254780,1.804E+13,3953273,-117275.416,38771.79923,Upper Cosumnes,18040013,Lower Cosumnes River,1804001308,Grizzly Slough-Cosumnes River,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,38.3576459,-121.343708
95,MDA,MARSH CREEK AT DAINTY AVENUE,OTHER,CDEC,Active,Y,651,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Winter storms (WS),Stream/River - Perennial,152.3817,58.83487913,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MDA,0,228132,1.804E+13,1892802,-150197.5082,-7958.538035,San Joaquin Delta,18040003,Marsh Creek,1804000307,Lower Marsh Creek,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.93260867,-121.7110735
96,MFV,MINER SLOUGH AT FIVE POINTS,DWR,CDEC,Active,Y,3816,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , ,Y, ,7,Rain and seasonal groundwater (RGW),Stream/River - Perennial,60096.5208,23203.38687,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MFV,0,228791,1.80202E+13,948020360,-143677.4636,31677.82552,Lower Sacramento,18020163,Cache Slough,1802016306,Toe Drain-Cache Slough,1.80202E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,38.28956162,-121.6445789
97,MHR,MIDDLE RIVER AT HOWARD ROAD BRIDGE,DWR,CDEC,Active,Y,7191,Active,Y,N,0, ,N,Y,2780,Inactive,N,Y,1561,Inactive,N, , , , ,Y, ,7,Rain and seasonal groundwater (RGW),Stream/River - Perennial,36153.9783,13959.12333,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MHR,0,228618,1.804E+13,1893618,-121569.3125,-14605.47469,San Joaquin Delta,18040003,Middle River-San Joaquin River,1804000309,Middle River-San Joaquin River,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.87719544,-121.3832907
101,MRH,MARSH CREEK FIRE,OTHER,CDEC,Active,Y,3964,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,3,Perennial groundwater and rain (PGR),Stream/River - Intermittent,58.7007,22.66445767,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MRH,0,228132,1.804E+13,1893504,-163644.3246,-11894.6278,San Joaquin Delta,18040003,Marsh Creek,1804000307,Upper Marsh Creek,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,37.89548327,-121.8651627
102,MRK,MARIPOSA CK ABV TOMKI RD,OTHER,CDEC,Active,Y,1569,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,2,Perennial groundwater and rain (PGR),Stream/River - Intermittent,8.9055,3.43843136,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MRK,0,228108,1.80101E+13,8267775,-278622.124,151013.7434,Russian,18010110,Headwaters Russian River,1801011002,Salt Hollow Creek-Russian River,1.80101E+11,AWG, ,N,Y,N,N,Y,0,N,N,N, ,39.33287112,-123.2347485
103,MRQ,MARIPOSA CK BLW MARIPOSA DAM,OTHER,CDEC,Active,Y,3998,Active,Y,N,0, ,N,N,0, ,N,N,0, ,N, , , , , , ,4,Rain and seasonal groundwater (RGW),Stream/River - Intermittent,299.0691,115.4711777,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MRQ,0,266975,1.804E+13,19777277,-14317.2689,-81846.06272,Middle San Joaquin-Lower Chowchilla,18040001,Duck Slough,1804000115,Mariposa Creek-Duck Slough,1.804E+11,AWG, ,N,Y,N,N,Y,0,N,N,Y,water supply,37.28050981,-120.161819
104,MRT,MARTIS CREEK RESERVOIR,OTHER,CDEC,Active,Y,7669,Inactive,N,Y,7669,Active,Y,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,102.6936,39.65020435,http://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MRT,0,263239,1.60501E+13,8933858,-9734.068626,145687.2778,Truckee,16050102,Prosser Creek-Truckee River,1605010202,Martis Creek,1.60501E+11,WG, ,N,N,N,N,Y,0,N,N,N, ,39.32656862,-120.114143
105,MRZ,MARTINEZ,DWR,CDEC,Active,Y,9680,Active,Y,N,0, ,N,Y,4977,Active,Y,Y,9680,Active,Y, , , , , , ,-9,Rain and seasonal groundwater (RGW),Coastline,2.0736,0.80062111,https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MRZ,0, ,1.805E+13,948050105,-187631.2037,3371.178201,Suisun Bay,18050001,Suisun Bay,1805000104,Suisun Bay Estuaries,1.805E+11,AWG, ,N,Y,Y,N,N,0,N,N,N, ,38.02690359,-122.1393753
