System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Year_Sour,Source ID_Sour,Source Name_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,ReasonRemoved,index,TimeframeEnd,TimeframeStart
Duchesne City Water Service District,1004,Public,Active,1986,3/10/1987,Duchesne,,,,,,,,,7001,1800.0,0.0,0.0,0.0,,285.5180389,0.0,0.0,0.0,,645.0,,,,,,,,10041986,Duchesne City Water Service District,1004,1986,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,11.2,9.54,11.06,10.7,29.05,42.47,63.75,41.79,38.95,13.72,5.38,7.89,285.5,285.5,Null Lat NAD83,281.0,1986-12-31,1986-01-01
Duchesne City Water Service District,1004,Public,Active,1987,6/7/1988,Duchesne,,,,,,,,,7001,1700.0,0.0,0.0,0.0,,428.41516770000004,0.0,0.0,0.0,,438.0,,,,,,,,10041987,Duchesne City Water Service District,1004,1987,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,3.89775,32.83933,18.414579999999997,32.83933,18.72149,55.85756,52.78847,38.0568,39.99033,104.10374,13.105039999999999,17.80076,428.41517999999996,428.41517999999996,Null Lat NAD83,282.0,1987-12-31,1987-01-01
Duchesne City Water Service District,1004,Public,Active,1988,2/1/1989,Duchesne,,,,,,,,,7001,1700.0,487.6732812,4.925899736,0.0,,492.59918089999996,425.0,0.0,0.0,,425.0,,,,,,,,10041988,Duchesne City Water Service District,1004,1988,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,21.45,17.68,16.05,23.21,47.65,68.54001,98.43001,80.45,38.66,28.55,20.73,31.21,492.61002,492.61002,Null Lat NAD83,283.0,1988-12-31,1988-01-01
Duchesne City Water Service District,1004,Public,Active,1989,3/1/1990,Duchesne,,,,,,,,,7001,1700.0,499.99877239999995,100.00036829999999,0.0,,599.9991407000001,350.0,50.0,0.0,,400.0,,,,,,,,10041989,Duchesne City Water Service District,1004,1989,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,40.6,54.93,50.48,51.88,69.67,64.28,75.57001,67.40001,50.93,47.5,15.93,19.12,608.29002,608.29002,Null Lat NAD83,284.0,1989-12-31,1989-01-01
Duchesne City Water Service District,1004,Public,Active,1990,3/4/1991,Duchesne,,,,,,,,,7001,1400.0,0.0,0.0,0.0,,301.99908660000006,332.0,51.0,2.0,,385.0,,,,,,,,10041990,Duchesne City Water Service District,1004,1990,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,14.12,12.05,15.35,23.17,41.24001,43.78,47.67,40.94,29.1,15.39,7.77,11.22,301.80001,301.80001,Null Lat NAD83,285.0,1990-12-31,1990-01-01
Duchesne City Water Service District,1004,Public,Active,1991,3/6/1992,Duchesne,,,,,,,,,7001,1500.0,0.0,0.0,0.0,,604.5383342,0.0,0.0,0.0,,450.0,,,,,,,,10041991,Duchesne City Water Service District,1004,1991,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,16.63,18.52,16.0,23.8,44.52,47.51,43.45,31.54,31.05,26.91,12.21,15.0,327.14,327.14,Null Lat NAD83,286.0,1991-12-31,1991-01-01
Duchesne City Water Service District,1004,Public,Active,1991,3/6/1992,Duchesne,,,,,,,,,7001,1500.0,0.0,0.0,0.0,,604.5383342,0.0,0.0,0.0,,450.0,,,,,,,,10041991,Duchesne City Water Service District,1004,1991,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,3.25,4.76,4.12,4.65,9.25,9.96,15.48,10.62,7.37,12.54,13.57,5.0,100.57,100.57,Null Lat NAD83,287.0,1991-12-31,1991-01-01
Duchesne City Water Service District,1004,Public,Active,1991,3/6/1992,Duchesne,,,,,,,,,7001,1500.0,0.0,0.0,0.0,,604.5383342,0.0,0.0,0.0,,450.0,,,,,,,,10041991,Duchesne City Water Service District,1004,1991,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,22.77,27.8,13.66,16.62,25.46,39.81001,31.91,28.09,21.47,21.12,11.19,17.5,277.40001,277.40001,Null Lat NAD83,288.0,1991-12-31,1991-01-01
Duchesne City Water Service District,1004,Public,Active,1992,2/10/1993,Duchesne,,,,,,,,,7001,1400.0,0.0,0.0,0.0,,640.4007257999999,442.0,35.0,5.0,,482.0,,,,,,,,10041992,Duchesne City Water Service District,1004,1992,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,15.69,15.62,17.14,32.42,38.34,48.7,43.56001,45.72,34.57,28.05,18.06,13.79,351.66001,351.66001,Null Lat NAD83,289.0,1992-12-31,1992-01-01
Duchesne City Water Service District,1004,Public,Active,1992,2/10/1993,Duchesne,,,,,,,,,7001,1400.0,0.0,0.0,0.0,,640.4007257999999,442.0,35.0,5.0,,482.0,,,,,,,,10041992,Duchesne City Water Service District,1004,1992,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,0.75,5.41,5.03,7.99,9.7,12.91,12.05,12.71,8.36,8.55,4.98,5.88,94.32,94.32,Null Lat NAD83,290.0,1992-12-31,1992-01-01
Duchesne City Water Service District,1004,Public,Active,1992,2/10/1993,Duchesne,,,,,,,,,7001,1400.0,0.0,0.0,0.0,,640.4007257999999,442.0,35.0,5.0,,482.0,,,,,,,,10041992,Duchesne City Water Service District,1004,1992,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,21.86,18.9,13.47,22.99,25.49,25.72,25.88,31.57,30.3,27.85,24.37,20.34,288.74,288.74,Null Lat NAD83,291.0,1992-12-31,1992-01-01
Duchesne City Water Service District,1004,Public,Active,1993,3/22/1994,Duchesne,,,,,,,,,7001,1400.0,0.0,0.0,0.0,,303.6103623,0.0,0.0,0.0,,499.0,,,,,,,,10041993,Duchesne City Water Service District,1004,1993,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,15.06,13.86,17.6,34.98,35.89,43.45,33.28,29.56,30.46,24.63,11.03,13.81,303.61,303.61,Null Lat NAD83,292.0,1993-12-31,1993-01-01
Duchesne City Water Service District,1004,Public,Active,1993,3/22/1994,Duchesne,,,,,,,,,7001,1400.0,0.0,0.0,0.0,,303.6103623,0.0,0.0,0.0,,499.0,,,,,,,,10041993,Duchesne City Water Service District,1004,1993,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,5.97,5.39,6.99,12.64,14.93,16.18,12.0,12.11,10.82,7.71,5.51,5.75,116.0,116.0,Null Lat NAD83,293.0,1993-12-31,1993-01-01
Duchesne City Water Service District,1004,Public,Active,1993,3/22/1994,Duchesne,,,,,,,,,7001,1400.0,0.0,0.0,0.0,,303.6103623,0.0,0.0,0.0,,499.0,,,,,,,,10041993,Duchesne City Water Service District,1004,1993,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,20.11,38.8,16.64,33.43,21.38,25.91,0.0,26.72,34.14,27.44,20.45,0.0,265.02,265.02,Null Lat NAD83,294.0,1993-12-31,1993-01-01
Duchesne City Water Service District,1004,Public,Active,1994,3/8/1995,Duchesne,,,,,,,,,7001,1500.0,300.0011049,30.0004174,0.0,,330.00152230000003,460.0,40.0,0.0,,500.0,,,,,,,,10041994,Duchesne City Water Service District,1004,1994,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,13.81,14.97,11.67,17.04,37.14,49.23,77.43001,40.06001,31.77,12.94,12.06,12.0,330.12002,330.12002,Null Lat NAD83,295.0,1994-12-31,1994-01-01
Duchesne City Water Service District,1004,Public,Active,1994,3/8/1995,Duchesne,,,,,,,,,7001,1500.0,300.0011049,30.0004174,0.0,,330.00152230000003,460.0,40.0,0.0,,500.0,,,,,,,,10041994,Duchesne City Water Service District,1004,1994,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,5.75,6.04,6.08,11.0,15.3,18.03,18.75,17.26,12.66,8.44,8.06,8.0,135.37,135.37,Null Lat NAD83,296.0,1994-12-31,1994-01-01
Duchesne City Water Service District,1004,Public,Active,1994,3/8/1995,Duchesne,,,,,,,,,7001,1500.0,300.0011049,30.0004174,0.0,,330.00152230000003,460.0,40.0,0.0,,500.0,,,,,,,,10041994,Duchesne City Water Service District,1004,1994,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,20.98,22.42,27.01,19.11,32.07,36.14,40.06001,41.85,34.73,24.37,43.15,43.2,385.09001,385.09001,Null Lat NAD83,297.0,1994-12-31,1994-01-01
Duchesne City Water Service District,1004,Public,Active,1995,2/12/1996,Duchesne,,,,,,,,,7001,1750.0,271.0012129,0.0,0.0,,271.0012129,500.0,0.0,12.0,,512.0,,,,,,,,10041995,Duchesne City Water Service District,1004,1995,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,14.36,10.61,16.41,25.25,23.51,30.31,36.69,36.34,26.15,23.01,14.69,14.06,271.39,271.39,Null Lat NAD83,298.0,1995-12-31,1995-01-01
Duchesne City Water Service District,1004,Public,Active,1995,2/12/1996,Duchesne,,,,,,,,,7001,1750.0,271.0012129,0.0,0.0,,271.0012129,500.0,0.0,12.0,,512.0,,,,,,,,10041995,Duchesne City Water Service District,1004,1995,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,8.29,6.53,9.03,11.07,10.69,14.55,17.19,33.53,12.53,9.71,6.91,7.31,147.34,147.34,Null Lat NAD83,299.0,1995-12-31,1995-01-01
Duchesne City Water Service District,1004,Public,Active,1995,2/12/1996,Duchesne,,,,,,,,,7001,1750.0,271.0012129,0.0,0.0,,271.0012129,500.0,0.0,12.0,,512.0,,,,,,,,10041995,Duchesne City Water Service District,1004,1995,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,43.14,41.33,50.25,38.61,48.9,50.07,63.98,55.42,71.58,56.19,51.12,50.49001,621.08001,621.08001,Null Lat NAD83,300.0,1995-12-31,1995-01-01
Duchesne City Water Service District,1004,Public,Active,1996,4/7/1997,Duchesne,,,,,,,,,7001,1850.0,821.9991603,132.9992929,12.00016696,242.00132090000002,1208.999941,577.0,40.0,2.0,9.0,628.0,,,,,,,,10041996,Duchesne City Water Service District,1004,1996,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,15.32,14.22,14.57,23.73,31.37,34.04,38.99001,29.81,24.24,16.67,10.45,10.71,264.12001000000004,264.12001000000004,Null Lat NAD83,301.0,1996-12-31,1996-01-01
Duchesne City Water Service District,1004,Public,Active,1996,4/7/1997,Duchesne,,,,,,,,,7001,1850.0,821.9991603,132.9992929,12.00016696,242.00132090000002,1208.999941,577.0,40.0,2.0,9.0,628.0,,,,,,,,10041996,Duchesne City Water Service District,1004,1996,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,8.1,8.7,7.84,11.94,14.21,16.41,18.33,17.11,11.43,9.21,5.8,6.58,135.66,135.66,Null Lat NAD83,302.0,1996-12-31,1996-01-01
Duchesne City Water Service District,1004,Public,Active,1996,4/7/1997,Duchesne,,,,,,,,,7001,1850.0,821.9991603,132.9992929,12.00016696,242.00132090000002,1208.999941,577.0,40.0,2.0,9.0,628.0,,,,,,,,10041996,Duchesne City Water Service District,1004,1996,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,46.34,44.75,55.8,63.89,79.15001,72.08,87.63,85.88,67.90001,65.56,59.43,81.04001,809.45007,809.45003,Null Lat NAD83,303.0,1996-12-31,1996-01-01
Duchesne City Water Service District,1004,Public,Active,1997,3/6/1998,Duchesne,,,,,,,,,7001,1700.0,179.99943530000002,27.99936654,0.0,41.00005893,248.9988608,487.0,57.0,2.0,17.0,566.0,,,,,,,,10041997,Duchesne City Water Service District,1004,1997,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,11.18,9.07,11.01,12.96,31.5,33.54,40.21,27.36,18.48,20.89,17.57,16.44,250.21,250.21,Null Lat NAD83,304.0,1997-12-31,1997-01-01
Duchesne City Water Service District,1004,Public,Active,1997,3/6/1998,Duchesne,,,,,,,,,7001,1700.0,179.99943530000002,27.99936654,0.0,41.00005893,248.9988608,487.0,57.0,2.0,17.0,566.0,,,,,,,,10041997,Duchesne City Water Service District,1004,1997,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,8.53,7.68,7.83,8.33,16.92,14.92,18.58,13.96,7.55,6.74,5.8,6.4,123.24,123.24,Null Lat NAD83,305.0,1997-12-31,1997-01-01
Duchesne City Water Service District,1004,Public,Active,1997,3/6/1998,Duchesne,,,,,,,,,7001,1700.0,179.99943530000002,27.99936654,0.0,41.00005893,248.9988608,487.0,57.0,2.0,17.0,566.0,,,,,,,,10041997,Duchesne City Water Service District,1004,1997,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,87.26001,72.27,86.2,85.83,90.55,90.93001,87.37001,86.41,82.22,76.44,70.99001,89.81,1006.28004,1006.28004,Null Lat NAD83,306.0,1997-12-31,1997-01-01
Duchesne City Water Service District,1004,Public,Active,1998,2/8/1999,Duchesne,,,,,,,,,7001,1700.0,185.7233001,69.00556366,0.0,78.00415433,332.73301810000004,462.0,49.0,2.0,17.0,533.0,,,,,,,,10041998,Duchesne City Water Service District,1004,1998,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,17.08,14.14,17.03,21.1,31.8,36.48,47.2,37.41,31.4,29.98,28.51,30.31,342.44,342.44,Null Lat NAD83,307.0,1998-12-31,1998-01-01
Duchesne City Water Service District,1004,Public,Active,1998,2/8/1999,Duchesne,,,,,,,,,7001,1700.0,185.7233001,69.00556366,0.0,78.00415433,332.73301810000004,462.0,49.0,2.0,17.0,533.0,,,,,,,,10041998,Duchesne City Water Service District,1004,1998,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,5.6,4.99,7.66,9.44,15.33,15.55,20.06,18.66,15.31,8.46,5.73,6.99,133.78,133.78,Null Lat NAD83,308.0,1998-12-31,1998-01-01
Duchesne City Water Service District,1004,Public,Active,1998,2/8/1999,Duchesne,,,,,,,,,7001,1700.0,185.7233001,69.00556366,0.0,78.00415433,332.73301810000004,462.0,49.0,2.0,17.0,533.0,,,,,,,,10041998,Duchesne City Water Service District,1004,1998,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,89.86,78.48001,84.87001,69.78,74.90001,77.87001,76.96001,73.66,60.4,47.86,38.29,50.2,823.13005,823.13005,Null Lat NAD83,309.0,1998-12-31,1998-01-01
Duchesne City Water Service District,1004,Public,Active,1999,3/2/2000,Duchesne,,,,,,,,,7001,1700.0,0.0,0.0,0.0,,0.0,466.0,51.0,2.0,17.0,539.0,,,,,,,,10041999,Duchesne City Water Service District,1004,1999,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,31.2,28.36,36.39,47.05,59.48,77.7,90.5,62.34,43.8,57.86,29.99,30.52,595.19,595.19,Null Lat NAD83,310.0,1999-12-31,1999-01-01
Duchesne City Water Service District,1004,Public,Active,1999,3/2/2000,Duchesne,,,,,,,,,7001,1700.0,0.0,0.0,0.0,,0.0,466.0,51.0,2.0,17.0,539.0,,,,,,,,10041999,Duchesne City Water Service District,1004,1999,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,8.82,7.34,8.71,9.84,12.63,16.15,16.66,14.06,8.82,8.33,4.16,4.16,119.68,119.68,Null Lat NAD83,311.0,1999-12-31,1999-01-01
Duchesne City Water Service District,1004,Public,Active,1999,3/2/2000,Duchesne,,,,,,,,,7001,1700.0,0.0,0.0,0.0,,0.0,466.0,51.0,2.0,17.0,539.0,,,,,,,,10041999,Duchesne City Water Service District,1004,1999,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,50.19,47.16,46.57,52.91,71.60001,69.58,69.25,64.93001,59.61,64.19,52.84,56.99001,705.82003,705.82003,Null Lat NAD83,312.0,1999-12-31,1999-01-01
Duchesne City Water Service District,1004,Public,Active,2000,3/19/2001,Duchesne,,,,,,,,,7001,1700.0,163.0119867,112.34734309999999,0.500262715,261.01744229999997,742.4911487,532.0,69.0,5.0,18.0,698.0,,,,,,,,10042000,Duchesne City Water Service District,1004,2000,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,32.13,27.03,32.49001,67.88,75.41,100.18001,105.55,87.40001,67.69,49.58,44.68,51.42,741.44003,741.44003,Null Lat NAD83,313.0,2000-12-31,2000-01-01
Duchesne City Water Service District,1004,Public,Active,2000,3/19/2001,Duchesne,,,,,,,,,7001,1700.0,163.0119867,112.34734309999999,0.500262715,261.01744229999997,742.4911487,532.0,69.0,5.0,18.0,698.0,,,,,,,,10042000,Duchesne City Water Service District,1004,2000,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,5.31,4.95,6.49,7.8,12.79,15.59,18.18,17.21,9.18,11.17,11.79,13.97,134.43,134.43,Null Lat NAD83,314.0,2000-12-31,2000-01-01
Duchesne City Water Service District,1004,Public,Active,2000,3/19/2001,Duchesne,,,,,,,,,7001,1700.0,163.0119867,112.34734309999999,0.500262715,261.01744229999997,742.4911487,532.0,69.0,5.0,18.0,698.0,,,,,,,,10042000,Duchesne City Water Service District,1004,2000,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,57.92,50.7,62.95,68.88,69.01001,80.58,71.89,82.69,78.93001,71.35001,68.64,71.87001,835.41004,835.41004,Null Lat NAD83,315.0,2000-12-31,2000-01-01
Duchesne City Water Service District,1004,Public,Active,2001,3/13/2002,Duchesne,,,,,,,,,7001,1700.0,347.04,136.74,0.44,32.02,753.05,484.0,82.0,6.0,11.0,597.0,,,,,,,,10042001,Duchesne City Water Service District,1004,2001,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,49.3,45.03,46.61,43.91,86.96,87.86,87.52,95.42,77.98,56.74,36.19,39.53,753.05,753.05,Null Lat NAD83,316.0,2001-12-31,2001-01-01
Duchesne City Water Service District,1004,Public,Active,2001,3/13/2002,Duchesne,,,,,,,,,7001,1700.0,347.04,136.74,0.44,32.02,753.05,484.0,82.0,6.0,11.0,597.0,,,,,,,,10042001,Duchesne City Water Service District,1004,2001,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,6.49,5.82,7.05,10.01,13.52,17.3,17.59,16.29,13.03,9.51,6.3,6.84,129.75,129.75,Null Lat NAD83,317.0,2001-12-31,2001-01-01
Duchesne City Water Service District,1004,Public,Active,2001,3/13/2002,Duchesne,,,,,,,,,7001,1700.0,347.04,136.74,0.44,32.02,753.05,484.0,82.0,6.0,11.0,597.0,,,,,,,,10042001,Duchesne City Water Service District,1004,2001,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,72.09,70.05,76.15,77.91,75.49,83.8,85.31,83.37,83.69,86.32,79.3,75.17,948.65,948.65,Null Lat NAD83,318.0,2001-12-31,2001-01-01
Duchesne City Water Service District,1004,Public,Active,2003,3/2/2004,Duchesne,,,,,,,,,7001,1700.0,0.0,0.0,0.0,,1057.5,513.0,74.0,6.0,11.0,687.0,,,,,,,,10042003,Duchesne City Water Service District,1004,2003,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,3.06,2.72,3.43,3.2,4.0,3.79,4.05,4.05,4.31,4.18,3.57,3.61,43.97,43.97,Null Lat NAD83,319.0,2003-12-31,2003-01-01
Duchesne City Water Service District,1004,Public,Active,2003,3/2/2004,Duchesne,,,,,,,,,7001,1700.0,0.0,0.0,0.0,,1057.5,513.0,74.0,6.0,11.0,687.0,,,,,,,,10042003,Duchesne City Water Service District,1004,2003,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,4.45,4.38,4.72,6.67,9.22,11.2,15.95,15.98,10.15,6.43,7.64,7.0,103.79,103.79,Null Lat NAD83,320.0,2003-12-31,2003-01-01
Duchesne City Water Service District,1004,Public,Active,2003,3/2/2004,Duchesne,,,,,,,,,7001,1700.0,0.0,0.0,0.0,,1057.5,513.0,74.0,6.0,11.0,687.0,,,,,,,,10042003,Duchesne City Water Service District,1004,2003,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,103.19,92.62,102.87,97.62,98.84,13.11,91.4,88.67,90.45,92.97,95.41,90.4,1057.55,1057.55,Null Lat NAD83,321.0,2003-12-31,2003-01-01
Duchesne City Water Service District,1004,Public,Active,2004,2/15/2005,Duchesne,,,,,,,,,7001,0.0,220.0,48.0,0.0,40.0,276.0,607.0,80.0,0.0,11.0,699.0,,,,,,,,10042004,Duchesne City Water Service District,1004,2004,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,3.367,3.2689999999999997,4.175,4.228,4.228,4.49,4.535,5.483,5.029,5.777,4.545,3.924,53.05,53.05,Null Lat NAD83,322.0,2004-12-31,2004-01-01
Duchesne City Water Service District,1004,Public,Active,2004,2/15/2005,Duchesne,,,,,,,,,7001,0.0,220.0,48.0,0.0,40.0,276.0,607.0,80.0,0.0,11.0,699.0,,,,,,,,10042004,Duchesne City Water Service District,1004,2004,10040004,"Backup Well (12"")",Inactive,,,Well,Withdrawal,Water Supplier,acre feet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Null Lat NAD83,323.0,2004-12-31,2004-01-01
Duchesne City Water Service District,1004,Public,Active,2004,2/15/2005,Duchesne,,,,,,,,,7001,0.0,220.0,48.0,0.0,40.0,276.0,607.0,80.0,0.0,11.0,699.0,,,,,,,,10042004,Duchesne City Water Service District,1004,2004,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,6.3,7.04,6.96,9.76,11.79,13.28,15.1,14.69,11.39,6.61,5.63,5.68,114.23,114.23,Null Lat NAD83,324.0,2004-12-31,2004-01-01
Duchesne City Water Service District,1004,Public,Active,2004,2/15/2005,Duchesne,,,,,,,,,7001,0.0,220.0,48.0,0.0,40.0,276.0,607.0,80.0,0.0,11.0,699.0,,,,,,,,10042004,Duchesne City Water Service District,1004,2004,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,93.0,86.36,87.09,95.17,80.99,14.07,96.0,98.04,97.16,91.9,86.15,101.07,1027.0,1027.0,Null Lat NAD83,325.0,2004-12-31,2004-01-01
Duchesne City Water Service District,1004,Public,Active,2005,1/10/2006,Duchesne,,,,,,,,,7001,1400.0,197.0,117.0,0.0,0.0,326.0,708.0,91.0,0.0,0.0,800.0,,,,,,,,10042005,Duchesne City Water Service District,1004,2005,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,4.05,3.02,5.04,4.78,3.97,4.51,5.13,5.21,5.04,5.77,5.78,6.22,58.52,58.52,Null Lat NAD83,326.0,2005-12-31,2005-01-01
Duchesne City Water Service District,1004,Public,Active,2005,1/10/2006,Duchesne,,,,,,,,,7001,1400.0,197.0,117.0,0.0,0.0,326.0,708.0,91.0,0.0,0.0,800.0,,,,,,,,10042005,Duchesne City Water Service District,1004,2005,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,4.09,3.82,5.68,9.54,12.45,15.59,15.25,13.69,10.59,7.71,5.75,8.11,112.27,112.27,Null Lat NAD83,327.0,2005-12-31,2005-01-01
Duchesne City Water Service District,1004,Public,Active,2005,1/10/2006,Duchesne,,,,,,,,,7001,1400.0,197.0,117.0,0.0,0.0,326.0,708.0,91.0,0.0,0.0,800.0,,,,,,,,10042005,Duchesne City Water Service District,1004,2005,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,96.93,88.76,97.07,91.51,68.62,88.02,96.4,99.05,97.66,107.51,102.37,102.29,1136.19,1136.19,Null Lat NAD83,328.0,2005-12-31,2005-01-01
Duchesne City Water Service District,1004,Public,Active,2006,1/5/2007,Duchesne,,,,,,,,,7001,1450.0,213.0,119.0,0.0,0.0,378.0,745.0,102.0,0.0,0.0,848.0,,,,,,,,10042006,Duchesne City Water Service District,1004,2006,10040001,Duchesne Valley Water TP (CUWCD),Active,,,,Transfer In,Water Supplier,acre feet,4.9,5.0,6.64,4.3,5.93,5.14,5.11,7.88,6.93,8.44,7.92,7.26,75.45,75.45,Null Lat NAD83,329.0,2006-12-31,2006-01-01
Duchesne City Water Service District,1004,Public,Active,2006,1/5/2007,Duchesne,,,,,,,,,7001,1450.0,213.0,119.0,0.0,0.0,378.0,745.0,102.0,0.0,0.0,848.0,,,,,,,,10042006,Duchesne City Water Service District,1004,2006,10040007,Sold to Myton City,Active,,,,Transfer Out,Water Supplier,acre feet,7.32,6.59,11.82,19.81,37.62,44.17,40.72,32.29,22.43,17.65,19.57,20.63,280.62,280.62,Null Lat NAD83,330.0,2006-12-31,2006-01-01
Duchesne City Water Service District,1004,Public,Active,2006,1/5/2007,Duchesne,,,,,,,,,7001,1450.0,213.0,119.0,0.0,0.0,378.0,745.0,102.0,0.0,0.0,848.0,,,,,,,,10042006,Duchesne City Water Service District,1004,2006,10040008,Sold to Johnson Water District,Active,,,,Transfer Out,Water Supplier,acre feet,103.08,93.35,96.32,95.82,93.14,85.43,85.91,95.42,94.46,100.99,89.49,99.83,1133.24,1133.24,Null Lat NAD83,331.0,2006-12-31,2006-01-01
Duchesne City Water Service District,1004,Public,Active,2006,1/5/2007,Duchesne,,,,,,,,,7001,1450.0,213.0,119.0,0.0,0.0,378.0,745.0,102.0,0.0,0.0,848.0,,,,,,,,10042006,Duchesne City Water Service District,1004,2006,108541067,Sold to East Duchesne,Inactive,0.0,0.0,,Transfer Out,Water Supplier,acre feet,52.73,47.85,50.4,58.01,71.71,79.25,76.93,76.28,63.05,59.73,54.19,53.25,743.38,743.38,Null Lat NAD83,332.0,2006-12-31,2006-01-01
