RightID,RightStatus,RightUse,ApplicationNumber,Location,PointOfDiversionID,PrimaryIndicator,PointofDiversionStatus,WaterDivision,FieldOffice,CarrierA,CarrierB,SourceName,ProGrant,Units,GPM,Rate,CurrentTotalAcres,CountyName,NRDName,HUC12,PriorityDate,BeneficialDate,ApprovalDate,IrrigationProject,Notice_Status,Notice_EffectiveDate,Notice_Type,Reason_AdminAction,HUC_12,Longitude,Latitude,BeneficialUseCategory,AllocationFlow_CFS,AllocationVolume_AF,in_WaterSourceName,in_WaterSourceNativeID
6689,Active    ,IR,A-16989, S19-T25-R6W,15682,1,1,2B,,Pump,,Elkhorn River,0.4,CFS,180,70,28.1,Antelope,Upper Elkhorn,102200011106,1990-05-14,1993-10-01T00:00:00,1990-06-15T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102200011106.0,-98.05194184097456,42.13260205827796,Irrigation from Natural Stream,0.4,,Elkhorn River,WaDENE_WS34
9945,Active    ,ST,A-18326,SWNW S17-T22-R4E,15412,1,1,2B,,Kulhanek Pond,,"Rock Creek, Trib. To",24.2,AF,,,,Cuming,Lower Elkhorn,102200030403,2005-08-22,,2006-01-20T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030403.0,-96.99601737750847,41.882316277676814,Storage,,24.2,"Rock Creek, Trib. To",WaDENE_WS35
10007,Active    ,ST,A-18370, S16-T2-R12E,9475,1,1,1F,,Nettie Stehlik Reservoir,,"Nemaha River, Big, North Fork, Trib. To",26.4,AF,,,,Pawnee,Nemaha,102400080206,2006-01-19,,2006-06-07T00:00:00,,,,,,102400080206.0,-96.07278096401396,40.141536702043815,Storage,,26.4,"Nemaha River, Big, North Fork, Trib. To",WaDENE_WS36
2444,Active    ,IR,A-12261,SWNW S3-T3-R1E,2007,1,1,1C,,Pump,,"Sandy Creek, Little",0.12,CFS,53,,8.5,Jefferson,Little Blue,102702070103,1971-05-14,,,,Open,2016-04-15T00:00:00,Open,Natural Flow (Reminder),102702070103.0,-97.3094154509084,40.25742583281807,Irrigation from Natural Stream,0.12,,"Sandy Creek, Little",WaDENE_WS37
336,Active    ,ST,A-15622, S23-T16-R42W,9335,1,1,1A,,Briscoe Reservoir,,Plum Creek,62.9,AF,0,,0.0,Garden,North Platte,101800140105,1980-02-22,,1980-04-21T00:00:00,,Close,2021-04-02T00:00:00,Close,Canal Administration,101800140105.0,-102.094853315041,41.34836341235774,Storage,,62.9,Plum Creek,WaDENE_WS38
337,Active    ,ST,A-15611, S30-T16-R41W,5560,1,1,1A,,Wes Clark Reservoir,,"North Platte River, Trib. To",54.9,AF,0,,0.0,Garden,North Platte,101800140105,1980-01-18,,1980-02-15T00:00:00,,Close,2021-04-02T00:00:00,Close,Canal Administration,101800140105.0,-102.0578284578232,41.32779110198975,Storage,,54.9,"North Platte River, Trib. To",WaDENE_WS39
6744,Active    ,IR,A-17747,SENE S24-T24-R3W,15392,1,1,2B,,Pump,,Elkhorn River,0.73,CFS,328,70,50.9,Madison,Lower Elkhorn,102200011309,1999-03-11,2002-09-01T00:00:00,1999-12-22T00:00:00,,,,,,102200011309.0,-97.61080379724572,42.03782823006476,Irrigation from Natural Stream,0.73,,Elkhorn River,WaDENE_WS34
6744,Active    ,IR,A-17747,NENE S24-T24-R3W,15393,7,1,2B,,Pump,,Elkhorn River,0.73,CFS,328,70,50.9,Madison,Lower Elkhorn,102200011309,1999-03-11,2002-09-01T00:00:00,1999-12-22T00:00:00,,,,,,102200011309.0,-97.61080379724572,42.03782823006476,Irrigation from Natural Stream,0.73,,Elkhorn River,WaDENE_WS34
6781,Active    ,IR,A-17845, S2-T23-R1W,15404,1,1,2B,,Pump,,"Elkhorn River, Trib. To",0.29,CFS,132,71,20.6,Madison,Lower Elkhorn,102200011311,2000-04-18,2003-09-01T00:00:00,2000-06-20T00:00:00,,,,,,102200011311.0,-97.39043814491416,41.991462398516795,Irrigation from Natural Stream,0.29,,"Elkhorn River, Trib. To",WaDENE_WS40
10070,Active    ,ST,A-16315, S6-T25-R10W,9615,1,1,2B,,Cache Creek Res. No. 8,,Cache Creek,3.26,AF,,,0.0,Holt,Upper Elkhorn,102200010802,1984-07-24,,1984-08-15T00:00:00,,Open,2016-05-25T00:00:00,Open,Natural Flow (Reminder),102200010802.0,-98.52067925176716,42.16140277059456,Storage,,3.26,Cache Creek,WaDENE_WS41
6734,Active    ,IR,A-10819, S26-T24-R4W,6485,7,1,2B,,Pump,,Buffalo Creek,0.48,CFS,215,69,33.3,Madison,Lower Elkhorn,102200011306,1966-03-29,1968-10-01T00:00:00,1966-07-27T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102200011306.0,-97.74296011512189,42.030638139306745,Irrigation from Natural Stream,0.48,,Buffalo Creek,WaDENE_WS42
6734,Active    ,IR,A-10819, S26-T24-R4W,15118,1,1,2B,,Pump,,Buffalo Creek,0.48,CFS,215,69,33.3,Madison,Lower Elkhorn,102200011306,1966-03-29,1968-10-01T00:00:00,1966-07-27T00:00:00,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102200011306.0,-97.74296011512189,42.030638139306745,Irrigation from Natural Stream,0.48,,Buffalo Creek,WaDENE_WS42
9890,Active    ,SO,A-18279,SWNW S19-T10-R5E,9182,1,1,2B,,Pump,,Oak Prairie Irrigation Pit,14.7,AF,,,25.1,Lancaster,Lower Platte South,102002030201,2005-02-11,2009-09-01T00:00:00,2006-05-31T00:00:00,,,,,,102002030201.0,-96.90662601012787,40.823726607962094,Storage Use-only,,14.7,Oak Prairie Irrigation Pit,WaDENE_WS43
10038,Active    ,ST,A-18395, S6-T25-R6W,15739,1,1,2B,,Janet Bentley Reservoir,,"Elkhorn River, Trib. To",72.7,AF,,,,Antelope,Upper Elkhorn,102200011105,2006-04-27,,2006-06-28T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200011105.0,-98.0515762136566,42.16995846299543,Storage,,72.7,"Elkhorn River, Trib. To",WaDENE_WS40
6099,Active    ,SS,A-17610,SENE S25-T21-R12W,6298,1,1,2A,,Lake Ericson,,Cedar River,108.0,AF,,,0.0,Wheeler,Lower Loup,102100100302,1997-08-06,,1999-01-04T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100100302.0,-98.65279125464326,41.75846864460299,Supplemental Storage,,108.0,Cedar River,WaDENE_WS44
9889,Active    ,ST,A-18278,SENW S19-T10-R5E,9659,1,1,2B,,Oak Prairie Irrig. Pit,,"Middle Creek, South Branch, Trib. To",14.7,AF,,,,Lancaster,Lower Platte South,102002030201,2005-02-11,,2006-05-31T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030201.0,-96.90594840574755,40.823960433541146,Storage,,14.7,"Middle Creek, South Branch, Trib. To",WaDENE_WS45
9974,Active    ,ST,A-18355,NENW S15-T3-R6E,9418,1,1,1D,,Belding North Small Res.,,Crystal Creek,1.05,AF,,,,Gage,Lower Big Blue,102702020409,2005-10-27,2009-04-01T00:00:00,2006-05-31T00:00:00,,,,,,102702020409.0,-96.74079684178152,40.23186822193017,Storage,,1.05,Crystal Creek,WaDENE_WS46
9812,Active    ,SS,A-18226,NWNE S24-T7-R10W,9147,1,1,1C,,Becker Lake,,"Pawnee Creek, Trib. To",181.0,AF,,,,Adams,Little Blue,102702060408,2004-03-25,,2004-05-26T00:00:00,,Open,2018-08-20T00:00:00,Open,Blue River Compact,102702060408.0,-98.39318215838986,40.55761187860169,Supplemental Storage,,181.0,"Pawnee Creek, Trib. To",WaDENE_WS47
9952,Active    ,ST,A-18333, S8-T10-R12E,9474,1,1,1F,,Koch Reservoir,,"Weeping Water Creek, Trib. To",50.5,AF,,,0.0,Cass,Lower Platte South,102400010204,2005-09-07,,2007-03-06T00:00:00,,,,,,102400010204.0,-96.09041661585161,40.856771619822126,Storage,,50.5,"Weeping Water Creek, Trib. To",WaDENE_WS48
10269,Active    ,IR,A-6750B, S25-T18-R2E,12358,1,1,2A,,Pump,,Shell Creek,0.07,CFS,31,140,10.0,Colfax,Lower Platte North,102002010209,1956-10-05,,,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102002010209.0,-97.14120058214588,41.50873459781601,Irrigation from Natural Stream,0.07,,Shell Creek,WaDENE_WS49
10269,Active    ,IR,A-6750B, S25-T18-R2E,12359,7,1,2A,,Pump,,Shell Creek,0.07,CFS,31,140,10.0,Colfax,Lower Platte North,102002010209,1956-10-05,,,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102002010209.0,-97.14120058214588,41.50873459781601,Irrigation from Natural Stream,0.07,,Shell Creek,WaDENE_WS49
10274,Active    ,IR,A-11027B,NWNE S20-T5-R3W,10672,1,1,1C,,Pump,,"Sandy Creek, Dry, Trib. To",0.17,CFS,76,70,12.1,Fillmore,Little Blue,102702060703,1967-01-23,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702060703.0,-97.68308607778074,40.38359569600826,Irrigation from Natural Stream,0.17,,"Sandy Creek, Dry, Trib. To",WaDENE_WS50
10274,Active    ,IR,A-11027B,NWNE S20-T5-R3W,10673,7,1,1C,,Pump,,"Sandy Creek, Dry, Trib. To",0.17,CFS,76,70,12.1,Fillmore,Little Blue,102702060703,1967-01-23,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702060703.0,-97.68308607778074,40.38359569600826,Irrigation from Natural Stream,0.17,,"Sandy Creek, Dry, Trib. To",WaDENE_WS50
7339,Active    ,IR,A-15509,NWNW S6-T8-R7E,15596,1,1,2B,,Pump,,Salt Creek,0.44,CFS,197,71,31.05,Lancaster,Lower Platte South,102002030307,1979-06-29,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102002030307.0,-96.68541714501424,40.69540358593295,Irrigation from Natural Stream,0.44,,Salt Creek,WaDENE_WS51
7340,Active    ,IR,A-12720, S1-T8-R6E,15475,1,1,2B,,Pump,,Salt Creek,1.08,CFS,485,70,75.8,Lancaster,Lower Platte South,102002030307,1972-08-21,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102002030307.0,-96.68840042764744,40.692011483914285,Irrigation from Natural Stream,1.08,,Salt Creek,WaDENE_WS51
7340,Active    ,IR,A-12720,NWNW S6-T8-R7E,15476,7,1,2B,,Pump,,Salt Creek,1.08,CFS,485,70,75.8,Lancaster,Lower Platte South,102002030307,1972-08-21,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102002030307.0,-96.68840042764744,40.692011483914285,Irrigation from Natural Stream,1.08,,Salt Creek,WaDENE_WS51
7340,Active    ,IR,A-12720,SWNW S6-T8-R7E,15477,7,1,2B,,Pump,,Salt Creek,1.08,CFS,485,70,75.8,Lancaster,Lower Platte South,102002030307,1972-08-21,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102002030307.0,-96.68840042764744,40.692011483914285,Irrigation from Natural Stream,1.08,,Salt Creek,WaDENE_WS51
8509,Active    ,IR,A-12378R,NENW S12-T30-R11W,6864,1,1,2C,,Pump,,Redbird Creek,1.1,CFS,493,70,77.0,Holt,Lower Niobrara,101500070403,1971-09-13,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070403.0,-98.55398336888963,42.592390363096335,Irrigation from Natural Stream,1.1,,Redbird Creek,WaDENE_WS52
10282,Active    ,IR,A-12331A, S35-T7-R11W,10676,1,1,1C,,Pump,,"Thirty-Two Mile Creek, West Branch, Trib. To",0.39,CFS,175,70,27.0,Adams,Little Blue,102702060402,1971-07-26,,,,Open,2016-04-15T00:00:00,Open,Natural Flow (Reminder),102702060402.0,-98.5193117392814,40.53293797925851,Irrigation from Natural Stream,0.39,,"Thirty-Two Mile Creek, West Branch, Trib. To",WaDENE_WS53
10283,Active    ,IR,A-12331B, S35-T7-R11W,10674,1,1,1C,,Pump,,"Thirty-Two Mile Creek, West Branch, Trib. To",0.11,CFS,49,70,8.0,Adams,Little Blue,102702060402,1971-07-26,,,,Open,2016-04-15T00:00:00,Open,Natural Flow (Reminder),102702060402.0,-98.5193117392814,40.53293797925851,Irrigation from Natural Stream,0.11,,"Thirty-Two Mile Creek, West Branch, Trib. To",WaDENE_WS53
8449,Active    ,SI,A-18082,NWNE S30-T32-R13W,14841,1,1,2C,,Pump,,North Reservoir,28.5,AF,,,37.0,Holt,Lower Niobrara,101500070201,2002-05-31,2005-09-01T00:00:00,2003-02-25T00:00:00,,,,,,101500070201.0,-98.88817629671753,42.71608561200009,Supplemental Irrigation,,28.5,North Reservoir,WaDENE_WS54
10308,Active    ,IR,A-2892A, S17-T1-R1W,191,7,1,1C,,Pumps,,Spring Branch,0.2,CFS,89,140,27.5,Thayer,Little Blue,102702070203,1938-10-14,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702070203.0,-97.45324676598365,40.05663815188363,Irrigation from Natural Stream,0.2,,Spring Branch,WaDENE_WS55
10308,Active    ,IR,A-2892A, S17-T1-R1W,13498,1,1,1C,,Pumps,,Spring Branch,0.2,CFS,89,140,27.5,Thayer,Little Blue,102702070203,1938-10-14,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702070203.0,-97.45324676598365,40.05663815188363,Irrigation from Natural Stream,0.2,,Spring Branch,WaDENE_WS55
10311,Active    ,IR,A-11040B,NWNW S21-T32-R11W,7688,7,1,2C,,Pumps,,Eagle Creek,2.57,CFS,1153,70,180.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,2.57,,Eagle Creek,WaDENE_WS56
10311,Active    ,IR,A-11040B, S21-T32-R11W,7689,7,1,2C,,Pumps,,Eagle Creek,2.57,CFS,1153,70,180.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,2.57,,Eagle Creek,WaDENE_WS56
10311,Active    ,IR,A-11040B,NENW S21-T32-R11W,7695,7,1,2C,,Pumps,,Eagle Creek,2.57,CFS,1153,70,180.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,2.57,,Eagle Creek,WaDENE_WS56
10311,Active    ,IR,A-11040B,NW S15-T32-R11W,7892,7,1,2C,,Pumps,,Eagle Creek,2.57,CFS,1153,70,180.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,2.57,,Eagle Creek,WaDENE_WS56
10311,Active    ,IR,A-11040B, S20-T32-R11W,7894,1,1,2C,,Pumps,,Eagle Creek,2.57,CFS,1153,70,180.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,2.57,,Eagle Creek,WaDENE_WS56
10312,Active    ,IR,A-11040C,NENW S21-T32-R11W,7690,7,1,2C,,Pumps,,Eagle Creek,0.03,CFS,13,70,2.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.03,,Eagle Creek,WaDENE_WS56
10312,Active    ,IR,A-11040C, S21-T32-R11W,7691,7,1,2C,,Pumps,,Eagle Creek,0.03,CFS,13,70,2.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.03,,Eagle Creek,WaDENE_WS56
10312,Active    ,IR,A-11040C,NWNW S21-T32-R11W,7698,7,1,2C,,Pumps,,Eagle Creek,0.03,CFS,13,70,2.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.03,,Eagle Creek,WaDENE_WS56
10312,Active    ,IR,A-11040C, S20-T32-R11W,7700,1,1,2C,,Pumps,,Eagle Creek,0.03,CFS,13,70,2.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.03,,Eagle Creek,WaDENE_WS56
10312,Active    ,IR,A-11040C,NW S15-T32-R11W,7893,7,1,2C,,Pumps,,Eagle Creek,0.03,CFS,13,70,2.0,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.03,,Eagle Creek,WaDENE_WS56
10325,Active    ,IR,A-13352B,NWNW S2-T14-R17W,7662,1,1,2A,,Pump,,Mud (Beaver) Creek,0.36,CFS,161,70,25.5,Custer,Lower Loup,102100050306,1975-01-09,,,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100050306.0,-99.23959444050675,41.218794820946655,Irrigation from Natural Stream,0.36,,Mud (Beaver) Creek,WaDENE_WS57
10310,Active    ,IR,A-11040A, S20-T32-R11W,7687,1,1,2C,,Pumps,,Eagle Creek,0.12,CFS,53,70,8.5,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.12,,Eagle Creek,WaDENE_WS56
10310,Active    ,IR,A-11040A, S21-T32-R11W,7693,7,1,2C,,Pumps,,Eagle Creek,0.12,CFS,53,70,8.5,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.12,,Eagle Creek,WaDENE_WS56
10310,Active    ,IR,A-11040A,NENW S21-T32-R11W,7694,7,1,2C,,Pumps,,Eagle Creek,0.12,CFS,53,70,8.5,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.12,,Eagle Creek,WaDENE_WS56
10310,Active    ,IR,A-11040A,NWNW S21-T32-R11W,7697,7,1,2C,,Pumps,,Eagle Creek,0.12,CFS,53,70,8.5,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.12,,Eagle Creek,WaDENE_WS56
10310,Active    ,IR,A-11040A,NW S15-T32-R11W,7891,7,1,2C,,Pumps,,Eagle Creek,0.12,CFS,53,70,8.5,Holt,Lower Niobrara,101500070305,1967-02-08,,,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070305.0,-98.62112850162767,42.73970264032527,Irrigation from Natural Stream,0.12,,Eagle Creek,WaDENE_WS56
10326,Active    ,IR,A-12286A,NENE S7-T15-R7W,11365,1,1,2A,,Pump,,Loup River,3.33,CFS,1494,70,233.0,Nance,Lower Loup,102100090207,1971-06-01,,,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090207.0,-98.17445254137792,41.27890611998941,Irrigation from Natural Stream,3.33,,Loup River,WaDENE_WS58
7887,Active    ,IR,A-18168, S28-T29-R47W,14845,1,1,2C,,Pump,,Niobrara River,2.16,CFS,969,70,151.3,Dawes,Upper Niobrara-White,101500031007,2003-05-15,2010-09-01T00:00:00,2007-06-01T00:00:00,,Open,2019-05-08T00:00:00,Open,Natural Flow (Reminder),101500031007.0,-102.83584832340377,42.464790471625406,Irrigation from Natural Stream,2.16,,Niobrara River,WaDENE_WS59
9919,Active    ,IR,A-18301,NW S28-T34-R25W,14846,1,1,2C,,Pump,,Niobrara River,0.21,CFS,94,70,14.4,Cherry,Middle Niobrara,101500040905,2005-04-20,2010-09-01T00:00:00,2007-06-23T00:00:00,,Open,2018-09-26T00:00:00,Open,Spencer Hydropower,101500040905.0,-100.27654412769328,42.887527070605714,Irrigation from Natural Stream,0.21,,Niobrara River,WaDENE_WS59
10032,Active    ,IR,A-18389,NENW S29-T29-R47W,10980,1,1,2C,,Pump,,Niobrara River,1.5,CFS,673,70,104.9,Dawes,Upper Niobrara-White,101500031007,2006-04-19,2010-09-01T00:00:00,2007-06-22T00:00:00,,Open,2019-05-08T00:00:00,Open,Natural Flow (Reminder),101500031007.0,-102.8654017746408,42.46497878264858,Irrigation from Natural Stream,1.5,,Niobrara River,WaDENE_WS59
10364,Active    ,IR,A-2787A, S30-T18-R1W,7682,1,1,2A,,Pump,,Shell Creek,0.08,CFS,36,140,11.5,Platte,Lower Platte North,102002010207,1937-09-14,,,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102002010207.0,-97.46666837459088,41.50888239793008,Irrigation from Natural Stream,0.08,,Shell Creek,WaDENE_WS49
10365,Active    ,IR,A-2787B, S30-T18-R1W,7683,1,1,2A,,Pump,,Shell Creek,0.33,CFS,148,140,45.5,Platte,Lower Platte North,102002010207,1937-09-14,,,,Open,2018-05-02T00:00:00,Open,Natural Flow (Reminder),102002010207.0,-97.46666837459088,41.50888239793008,Irrigation from Natural Stream,0.33,,Shell Creek,WaDENE_WS49
7294,Active    ,IR,A-18157, S19-T24-R4E,6500,7,1,2B,,Pump,,Sand Creek,0.07,CFS,31,70,5.0,Cuming,Lower Elkhorn,102200030402,2003-03-20,2006-09-01T00:00:00,2003-06-26T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030402.0,-97.0172555333756,42.04599631099693,Irrigation from Natural Stream,0.07,,Sand Creek,WaDENE_WS60
7294,Active    ,IR,A-18157,NENW S19-T24-R4E,6504,7,1,2B,,Pump,,Sand Creek,0.07,CFS,31,70,5.0,Cuming,Lower Elkhorn,102200030402,2003-03-20,2006-09-01T00:00:00,2003-06-26T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030402.0,-97.0172555333756,42.04599631099693,Irrigation from Natural Stream,0.07,,Sand Creek,WaDENE_WS60
7294,Active    ,IR,A-18157, S19-T24-R4E,6505,7,1,2B,,Pump,,Sand Creek,0.07,CFS,31,70,5.0,Cuming,Lower Elkhorn,102200030402,2003-03-20,2006-09-01T00:00:00,2003-06-26T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030402.0,-97.0172555333756,42.04599631099693,Irrigation from Natural Stream,0.07,,Sand Creek,WaDENE_WS60
7294,Active    ,IR,A-18157,NWNW S19-T24-R4E,6506,1,1,2B,,Pump,,Sand Creek,0.07,CFS,31,70,5.0,Cuming,Lower Elkhorn,102200030402,2003-03-20,2006-09-01T00:00:00,2003-06-26T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102200030402.0,-97.0172555333756,42.04599631099693,Irrigation from Natural Stream,0.07,,Sand Creek,WaDENE_WS60
8389,Active    ,IR,A-17447,NWNW S14-T31-R15W,14826,1,1,2C,,Pump,,"Sandy Creek, Big",0.86,CFS,386,70,60.0,Holt,Lower Niobrara,101500070101,1995-04-25,1997-10-01T00:00:00,1995-05-31T00:00:00,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070101.0,-99.04587548926749,42.664759195094526,Irrigation from Natural Stream,0.86,,"Sandy Creek, Big",WaDENE_WS61
8692,Active    ,IR,A-17636, S13-T30-R7W,14830,1,1,2C,,Pump,,Verdigre Creek,2.78,CFS,1248,70,194.6,Knox,Lower Niobrara,101500070903,1998-02-02,2000-09-01T00:00:00,1998-03-18T00:00:00,,Open,2018-04-17T00:00:00,Open,Natural Flow (Reminder),101500070903.0,-98.07330288459468,42.568097712163926,Irrigation from Natural Stream,2.78,,Verdigre Creek,WaDENE_WS62
7563,Active    ,IR,A-13671,SWNW S6-T11-R10E,4770,1,1,2B,,Pump,,Callahan Creek,1.47,CFS,659,70,102.9,Cass,Lower Platte South,102002030906,1975-07-22,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102002030906.0,-96.34822090590416,40.95322869392887,Irrigation from Natural Stream,1.47,,Callahan Creek,WaDENE_WS63
7563,Active    ,IR,A-13671,NWNW S6-T11-R10E,4779,7,1,2B,,Pump,,Callahan Creek,1.47,CFS,659,70,102.9,Cass,Lower Platte South,102002030906,1975-07-22,,,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102002030906.0,-96.34822090590416,40.95322869392887,Irrigation from Natural Stream,1.47,,Callahan Creek,WaDENE_WS63
5873,Active    ,IR,A-13828, S1-T16-R12W,7774,1,1,2A,,Pump,,"Loup River, North",1.63,CFS,731,70,114.0,Howard,Lower Loup,102100070703,1975-10-10,2000-09-01T00:00:00,1998-04-02T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100070703.0,-98.63787903530425,41.38789361781284,Irrigation from Natural Stream,1.63,,"Loup River, North",WaDENE_WS64
10478,Active    ,IR,A-6360A, S20-T34-R27W,7444,1,1,2C,,Pump,,Spring Creek,0.04,CFS,17,90,3.2,Cherry,Middle Niobrara,101500040608,1954-06-07,,1955-10-11T00:00:00,,Open,2018-09-26T00:00:00,Open,Spencer Hydropower,101500040608.0,-100.51750212606424,42.90784767387352,Irrigation from Natural Stream,0.04,,Spring Creek,WaDENE_WS65
10478,Active    ,IR,A-6360A, S20-T34-R27W,7447,7,1,2C,,Pump,,Spring Creek,0.04,CFS,17,90,3.2,Cherry,Middle Niobrara,101500040608,1954-06-07,,1955-10-11T00:00:00,,Open,2018-09-26T00:00:00,Open,Spencer Hydropower,101500040608.0,-100.51750212606424,42.90784767387352,Irrigation from Natural Stream,0.04,,Spring Creek,WaDENE_WS65
10479,Active    ,IR,A-6360B, S20-T34-R27W,7445,1,1,2C,,Pump,,Spring Creek,0.01,CFS,4,90,0.9,Cherry,Middle Niobrara,101500040608,1954-06-07,,1955-10-11T00:00:00,,Open,2018-09-26T00:00:00,Open,Spencer Hydropower,101500040608.0,-100.51750212606424,42.90784767387352,Irrigation from Natural Stream,0.01,,Spring Creek,WaDENE_WS65
10479,Active    ,IR,A-6360B, S20-T34-R27W,7448,7,1,2C,,Pump,,Spring Creek,0.01,CFS,4,90,0.9,Cherry,Middle Niobrara,101500040608,1954-06-07,,1955-10-11T00:00:00,,Open,2018-09-26T00:00:00,Open,Spencer Hydropower,101500040608.0,-100.51750212606424,42.90784767387352,Irrigation from Natural Stream,0.01,,Spring Creek,WaDENE_WS65
10480,Active    ,IR,A-6360C, S20-T34-R27W,7446,1,1,2C,,Pump,,Spring Creek,0.05,CFS,22,90,4.3,Cherry,Middle Niobrara,101500040608,1954-06-07,,1955-10-11T00:00:00,,Open,2018-09-26T00:00:00,Open,Spencer Hydropower,101500040608.0,-100.51750212606424,42.90784767387352,Irrigation from Natural Stream,0.05,,Spring Creek,WaDENE_WS65
