"Year","CategoryC","CategoryD","HR","CategoryA","KAcreFt"
2004,"Return Flow for Delta Outflow","WSR3C","Colorado River","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","WSR4A","Colorado River","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other PA)","WSR4B","Colorado River","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other Region)","WSR4C","Colorado River","Wild and Scenic River",0
2004,"Applied Water","AG1","North Coast","Agriculture",826
2004,"Return Flow to Salt Sink","AG10A","North Coast","Agriculture",20.7
2004,"Return Flow for Delta Outflow","AG10B","North Coast","Agriculture",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","AG11A","North Coast","Agriculture",14.4
2004,"Return Flow to Developed Supply (Other PA)","AG11B","North Coast","Agriculture",0
2004,"Return Flow to Developed Supply (Other Region)","AG11C","North Coast","Agriculture",0
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D","North Coast","Agriculture",0
2004,"Return Flows Evaporation and Evapotranspiration","AG12","North Coast","Agriculture",34.7
2004,"Conveyance Evaporation and ETAW","AG17","North Coast","Agriculture",8.3
2004,"Conveyance Return Flow to Oregon","AG18A","North Coast","Agriculture",0
2004,"Conveyance Return Flow to Nevada","AG18B","North Coast","Agriculture",0
2004,"Conveyance Return Flow to Mexico","AG18C","North Coast","Agriculture",0
2004,"Conveyance Deep Percolation to Oregon","AG18D","North Coast","Agriculture",0
2004,"Conveyance Deep Percolation to Nevada","AG18E","North Coast","Agriculture",0
2004,"Conveyance Deep Percolation to Mexico","AG18F","North Coast","Agriculture",0
2004,"Conveyance Return Flows to Salt Sink","AG19A","North Coast","Agriculture",1.8
2004,"Conveyance Return Flow for Delta Outflow","AG19B","North Coast","Agriculture",0
2004,"Applied Water - Groundwater Recharge","AG2","North Coast","Agriculture",0
2004,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","AG20A","North Coast","Agriculture",15.6
2004,"Conveyance Return Flow to Developed Supply (Other PA)","AG20B","North Coast","Agriculture",0
2004,"Conveyance Return Flow to Developed Supply (Other Region)","AG20C","North Coast","Agriculture",8.2
2004,"Conveyance Seepage","AG21","North Coast","Agriculture",9
2004,"Conveyance Deep Percolation","AG22","North Coast","Agriculture",21.7
2004,"Conveyance Deep Percolation to Salt Sink","AG23","North Coast","Agriculture",0
2004,"Evapotranspiration of Applied Water","AG3","North Coast","Agriculture",588.9
2004,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4","North Coast","Agriculture",0
2004,"Deep Percolation of Applied Water","AG5","North Coast","Agriculture",78.5
2004,"Deep Percolation of Applied Water to Salt Sink","AG6","North Coast","Agriculture",1.9
2004,"Deep Percolation of Groundwater Recharge","AG7","North Coast","Agriculture",0
2004,"Reuse of Return Flows within DAUCO","AG8","North Coast","Agriculture",87.7
2004,"Return Flow to Oregon","AG9A","North Coast","Agriculture",0
2004,"Return Flow to Nevada","AG9B","North Coast","Agriculture",0
2004,"Return Flow to Mexico","AG9C","North Coast","Agriculture",0
2004,"Deep Percolation to Oregon","AG9D","North Coast","Agriculture",0
2004,"Deep Percolation to Nevada","AG9E","North Coast","Agriculture",0
2004,"Deep Percolation to Mexico","AG9F","North Coast","Agriculture",0
2004,"Applied Water Use","AWUAG","North Coast","Agriculture",826
2004,"Conveyance Applied Water Use","AWUAGC","North Coast","Agriculture",64.6
2004,"Depletion","DEPAG","North Coast","Agriculture",646.2
2004,"Conveyance Depletion","DEPAGC","North Coast","Agriculture",10.1
2004,"Net Water Use (Applied Water - Reuse)","NW1AG","North Coast","Agriculture",645.4
2004,"Conveyance Net Water Use (Applied Water - Reuse)","NW1AGC","North Coast","Agriculture",18.3
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AG","North Coast","Agriculture",646.2
2004,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AGC","North Coast","Agriculture",18.3
2004,"Applied Water Use","AWUIFR","North Coast","Instream Flow Requirements",1710.7
2004,"Depletion","DEPIFR","North Coast","Instream Flow Requirements",1508.6
2004,"Applied Water","IFR1","North Coast","Instream Flow Requirements",1710.7
2004,"Reuse of Return Flows within DAUCO","IFR2","North Coast","Instream Flow Requirements",202.1
2004,"Return Flow to Salt Sink","IFR3A","North Coast","Instream Flow Requirements",1508.6
2004,"Return Flow to Oregon - Mexico - Nevada","IFR3B","North Coast","Instream Flow Requirements",0
2004,"Return Flow for Delta Outflow","IFR3C","North Coast","Instream Flow Requirements",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","IFR4A","North Coast","Instream Flow Requirements",0
2004,"Return Flow to Developed Supply (Other PA)","IFR4B","North Coast","Instream Flow Requirements",0
2004,"Return Flow to Developed Supply (Other Region)","IFR4C","North Coast","Instream Flow Requirements",0
2004,"Net Water Use (Applied Water - Reuse)","NW1IFR","North Coast","Instream Flow Requirements",1508.6
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2IFR","North Coast","Instream Flow Requirements",1508.6
2004,"Applied Water Use","AWUMW","North Coast","Managed Wetlands",301.1
2004,"Conveyance Applied Water Use","AWUMWC","North Coast","Managed Wetlands",0
2004,"Depletion","DEPMW","North Coast","Managed Wetlands",209.2
2004,"Conveyance Depletion","DEPMWC","North Coast","Managed Wetlands",0
2004,"Applied Water","MW1","North Coast","Managed Wetlands",301.1
2004,"Return Flows Evaporation and Evapotranspiration","MW10","North Coast","Managed Wetlands",4.8
2004,"Conveyance Evaporation and ETAW","MW15","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flow to Oregon","MW16A","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flow to Nevada","MW16B","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flow to Mexico","MW16C","North Coast","Managed Wetlands",0
2004,"Conveyance Deep Percolation to Oregon","MW16D","North Coast","Managed Wetlands",0
2004,"Conveyance Deep Percolation to Nevada","MW16E","North Coast","Managed Wetlands",0
2004,"Conveyance Deep Percolation to Mexico","MW16F","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flows to Salt Sink","MW17A","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flow for Delta Outflow","MW17B","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","MW18A","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flow to Developed Supply (Other PA)","MW18B","North Coast","Managed Wetlands",0
2004,"Conveyance Return Flow to Developed Supply (Other Region)","MW18C","North Coast","Managed Wetlands",0
2004,"Conveyance Seepage","MW19","North Coast","Managed Wetlands",0
2004,"Evapotranspiration of Applied Water","MW2","North Coast","Managed Wetlands",163.7
2004,"Conveyance Deep Percolation","MW20","North Coast","Managed Wetlands",0
2004,"Conveyance Deep Percolation to Salt Sink","MW21","North Coast","Managed Wetlands",0
2004,"Deep Percolation of Applied Water","MW3","North Coast","Managed Wetlands",0.7
2004,"Deep Percolation of Applied Water to Salt Sink","MW4","North Coast","Managed Wetlands",0
2004,"Deep Percolation of Groundwater Recharge","MW5","North Coast","Managed Wetlands",0
2004,"Reuse of Return Flows within DAUCO","MW6","North Coast","Managed Wetlands",71.1
2004,"Return Flow to Oregon","MW7A","North Coast","Managed Wetlands",34.2
2004,"Return Flow to Nevada","MW7B","North Coast","Managed Wetlands",0
2004,"Return Flow to Mexico","MW7C","North Coast","Managed Wetlands",0
2004,"Deep Percolation to Oregon","MW7D","North Coast","Managed Wetlands",0
2004,"Deep Percolation to Nevada","MW7E","North Coast","Managed Wetlands",0
2004,"Deep Percolation to Mexico","MW7F","North Coast","Managed Wetlands",0
2004,"Return Flow to Salt Sink","MW8A","North Coast","Managed Wetlands",6.5
2004,"Return Flow for Delta Outflow","MW8B","North Coast","Managed Wetlands",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","MW9A","North Coast","Managed Wetlands",0.2
2004,"Return Flow to Developed Supply (Other PA)","MW9B","North Coast","Managed Wetlands",0
2004,"Return Flow to Developed Supply (Other Region)","MW9C","North Coast","Managed Wetlands",0
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","MW9D","North Coast","Managed Wetlands",19.9
2004,"Net Water Use (Applied Water - Reuse)","NW1MW","North Coast","Managed Wetlands",229.1
2004,"Conveyance Net Water Use (Applied Water - Reuse)","NW1MWC","North Coast","Managed Wetlands",0
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MW","North Coast","Managed Wetlands",229.1
2004,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MWC","North Coast","Managed Wetlands",0
2004,"Applied Water Use","AWURDO","North Coast","Required Delta Outflow",0
2004,"Depletion","DEPRDO","North Coast","Required Delta Outflow",0
2004,"Net Water Use (Applied Water - Reuse)","NW1RDO","North Coast","Required Delta Outflow",0
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2RDO","North Coast","Required Delta Outflow",0
2004,"Applied Water","RDO1","North Coast","Required Delta Outflow",0
2004,"Return Flow for Delta Outflow","RDO2","North Coast","Required Delta Outflow",0
2004,"Applied Water Use","AWUURB","North Coast","Urban",151.7
2004,"Conveyance Applied Water Use","AWUURBC","North Coast","Urban",4.8
2004,"Depletion","DEPURB","North Coast","Urban",93.8
2004,"Conveyance Depletion","DEPURBC","North Coast","Urban",4.8
2004,"Net Water Use (Applied Water - Reuse)","NW1URB","North Coast","Urban",94.6
2004,"Conveyance Net Water Use (Applied Water - Reuse)","NW1URBC","North Coast","Urban",4.8
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URB","North Coast","Urban",93.8
2004,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URBC","North Coast","Urban",4.8
2004,"Applied Water - Residential - Single Family Interior","URB1","North Coast","Urban",40.9
2004,"Evapotranspiration of Applied Water","URB10","North Coast","Urban",47.7
2004,"Evaporation and Evapotranspiration of Groundwater Recharge","URB11","North Coast","Urban",0
2004,"Deep Percolation of Applied Water","URB12","North Coast","Urban",31.3
2004,"Deep Percolation of Applied Water to Salt Sink","URB13","North Coast","Urban",0
2004,"Deep Percolation of Groundwater Recharge","URB14","North Coast","Urban",0
2004,"Reuse of Return Flows within DAUCO","URB15A","North Coast","Urban",15.4
2004,"Urban - Wastewater Recycling","URB15B","North Coast","Urban",0
2004,"Urban - Desalination","URB15C","North Coast","Urban",0
2004,"Evaporation and Evapotranspiration of Wastewater","URB16","North Coast","Urban",2.2
2004,"Return Flow to Oregon","URB17A","North Coast","Urban",0
2004,"Return Flow to Nevada","URB17B","North Coast","Urban",0
2004,"Return Flow to Mexico","URB17C","North Coast","Urban",0
2004,"Deep Percolation to Oregon","URB17D","North Coast","Urban",0
2004,"Deep Percolation to Nevada","URB17E","North Coast","Urban",0
2004,"Deep Percolation to Mexico","URB17F","North Coast","Urban",0
2004,"Return Flow to Salt Sink","URB18A","North Coast","Urban",43.7
2004,"Return Flow for Delta Outflow","URB18B","North Coast","Urban",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","URB19A","North Coast","Urban",10.4
2004,"Return Flow to Developed Supply (Other PA)","URB19B","North Coast","Urban",0
2004,"Return Flow to Developed Supply (Other Region)","URB19C","North Coast","Urban",0
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","URB19D","North Coast","Urban",0
2004,"Applied Water - Residential - Single Family Exterior","URB2","North Coast","Urban",42.3
2004,"Return Flows Evaporation and Evapotranspiration","URB20","North Coast","Urban",0.2
2004,"Conveyance Evaporation and ETAW","URB25","North Coast","Urban",4.8
2004,"Conveyance Return Flow to Oregon","URB26A","North Coast","Urban",0
2004,"Conveyance Return Flow to Nevada","URB26B","North Coast","Urban",0
2004,"Conveyance Return Flow to Mexico","URB26C","North Coast","Urban",0
2004,"Conveyance Deep Percolation to Oregon","URB26D","North Coast","Urban",0
2004,"Conveyance Deep Percolation to Nevada","URB26E","North Coast","Urban",0
2004,"Conveyance Deep Percolation to Mexico","URB26F","North Coast","Urban",0
2004,"Conveyance Return Flows to Salt Sink","URB27A","North Coast","Urban",0
2004,"Conveyance Return Flow for Delta Outflow","URB27B","North Coast","Urban",0
2004,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","URB28A","North Coast","Urban",0
2004,"Conveyance Return Flow to Developed Supply (Other PA)","URB28B","North Coast","Urban",0
2004,"Conveyance Return Flow to Developed Supply (Other Region)","URB28C","North Coast","Urban",0
2004,"Conveyance Seepage","URB29","North Coast","Urban",0
2004,"Applied Water - Residential - Multi Family Interior","URB3","North Coast","Urban",9.2
2004,"Conveyance Deep Percolation","URB30","North Coast","Urban",0
2004,"Conveyance Deep Percolation to Salt Sink","URB31","North Coast","Urban",0
2004,"Applied Water - Residential - Multi Family Exterior","URB4","North Coast","Urban",1.9
2004,"Applied Water - Commercial Use","URB5","North Coast","Urban",17.3
2004,"Applied Water - Industrial Use","URB6","North Coast","Urban",28.8
2004,"Applied Water - Urban Large Landscape","URB7","North Coast","Urban",11.3
2004,"Applied Water - Energy Production","URB8","North Coast","Urban",0
2004,"Applied Water - Groundwater","URB9","North Coast","Urban",0
2004,"Applied Water Use","AWUWSR","North Coast","Wild and Scenic River",17751.9
2004,"Depletion","DEPWSR","North Coast","Wild and Scenic River",17751.9
2004,"Net Water Use (Applied Water - Reuse)","NW1WSR","North Coast","Wild and Scenic River",17751.9
2004,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2WSR","North Coast","Wild and Scenic River",17751.9
2004,"Applied Water","WSR1","North Coast","Wild and Scenic River",17751.9
2004,"Reuse of Return Flows within DAUCO","WSR2","North Coast","Wild and Scenic River",0
2004,"Return Flow to Salt Sink","WSR3A","North Coast","Wild and Scenic River",17751.9
2004,"Return Flow to Oregon - Mexico - Nevada","WSR3B","North Coast","Wild and Scenic River",0
2004,"Return Flow for Delta Outflow","WSR3C","North Coast","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","WSR4A","North Coast","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other PA)","WSR4B","North Coast","Wild and Scenic River",0
2004,"Return Flow to Developed Supply (Other Region)","WSR4C","North Coast","Wild and Scenic River",0
2004,"Applied Water","AG1","North Lahontan","Agriculture",455
2004,"Return Flow to Salt Sink","AG10A","North Lahontan","Agriculture",7.7
2004,"Return Flow for Delta Outflow","AG10B","North Lahontan","Agriculture",0
2004,"Return Flow to Developed Supply (Other DAUCO within PA)","AG11A","North Lahontan","Agriculture",0.8
2004,"Return Flow to Developed Supply (Other PA)","AG11B","North Lahontan","Agriculture",0
2004,"Return Flow to Developed Supply (Other Region)","AG11C","North Lahontan","Agriculture",0
2004,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D","North Lahontan","Agriculture",0.7
2004,"Return Flows Evaporation and Evapotranspiration","AG12","North Lahontan","Agriculture",34.1
2004,"Conveyance Evaporation and ETAW","AG17","North Lahontan","Agriculture",10.9
2004,"Conveyance Return Flow to Oregon","AG18A","North Lahontan","Agriculture",0
2004,"Conveyance Return Flow to Nevada","AG18B","North Lahontan","Agriculture",0
2004,"Conveyance Return Flow to Mexico","AG18C","North Lahontan","Agriculture",0
2004,"Conveyance Deep Percolation to Oregon","AG18D","North Lahontan","Agriculture",0
2004,"Conveyance Deep Percolation to Nevada","AG18E","North Lahontan","Agriculture",0
2004,"Conveyance Deep Percolation to Mexico","AG18F","North Lahontan","Agriculture",0
2004,"Conveyance Return Flows to Salt Sink","AG19A","North Lahontan","Agriculture",1.2
