"Year","CategoryC","CategoryD","PA","CategoryA","KAcreFt"
2012,"Conveyance Deep Percolation","AG22",103,"Agriculture",0.1
2012,"Conveyance Deep Percolation to Salt Sink","AG23",103,"Agriculture",0.1
2012,"Evapotranspiration of Applied Water","AG3",103,"Agriculture",75
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4",103,"Agriculture",0
2012,"Deep Percolation of Applied Water","AG5",103,"Agriculture",9.7
2012,"Deep Percolation of Applied Water to Salt Sink","AG6",103,"Agriculture",0
2012,"Deep Percolation of Groundwater Recharge","AG7",103,"Agriculture",0
2012,"Reuse of Return Flows within DAUCO","AG8",103,"Agriculture",1
2012,"Return Flow to Oregon","AG9A",103,"Agriculture",0
2012,"Return Flow to Nevada","AG9B",103,"Agriculture",0
2012,"Return Flow to Mexico","AG9C",103,"Agriculture",0
2012,"Deep Percolation to Oregon","AG9D",103,"Agriculture",0
2012,"Deep Percolation to Nevada","AG9E",103,"Agriculture",0
2012,"Deep Percolation to Mexico","AG9F",103,"Agriculture",0
2012,"Applied Water Use","AWUAG",103,"Agriculture",88.5
2012,"Conveyance Applied Water Use","AWUAGC",103,"Agriculture",0.3
2012,"Depletion","DEPAG",103,"Agriculture",77.8
2012,"Conveyance Depletion","DEPAGC",103,"Agriculture",0.2
2012,"Net Water Use (Applied Water - Reuse)","NW1AG",103,"Agriculture",77.8
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1AGC",103,"Agriculture",0.2
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AG",103,"Agriculture",77.8
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AGC",103,"Agriculture",0.2
2012,"Applied Water Use","AWUIFR",103,"Instream Flow Requirements",94.1
2012,"Depletion","DEPIFR",103,"Instream Flow Requirements",70.1
2012,"Applied Water","IFR1",103,"Instream Flow Requirements",94.1
2012,"Reuse of Return Flows within DAUCO","IFR2",103,"Instream Flow Requirements",24
2012,"Return Flow to Salt Sink","IFR3A",103,"Instream Flow Requirements",70.1
2012,"Return Flow to Oregon - Mexico - Nevada","IFR3B",103,"Instream Flow Requirements",0
2012,"Return Flow for Delta Outflow","IFR3C",103,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","IFR4A",103,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other PA)","IFR4B",103,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other Region)","IFR4C",103,"Instream Flow Requirements",0
2012,"Net Water Use (Applied Water - Reuse)","NW1IFR",103,"Instream Flow Requirements",70.1
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2IFR",103,"Instream Flow Requirements",70.1
2012,"Applied Water Use","AWUMW",103,"Managed Wetlands",0.2
2012,"Conveyance Applied Water Use","AWUMWC",103,"Managed Wetlands",0
2012,"Depletion","DEPMW",103,"Managed Wetlands",0.2
2012,"Conveyance Depletion","DEPMWC",103,"Managed Wetlands",0
2012,"Applied Water","MW1",103,"Managed Wetlands",0.2
2012,"Return Flows Evaporation and Evapotranspiration","MW10",103,"Managed Wetlands",0
2012,"Conveyance Evaporation and ETAW","MW15",103,"Managed Wetlands",0
2012,"Conveyance Return Flow to Oregon","MW16A",103,"Managed Wetlands",0
2012,"Conveyance Return Flow to Nevada","MW16B",103,"Managed Wetlands",0
2012,"Conveyance Return Flow to Mexico","MW16C",103,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Oregon","MW16D",103,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Nevada","MW16E",103,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Mexico","MW16F",103,"Managed Wetlands",0
2012,"Conveyance Return Flows to Salt Sink","MW17A",103,"Managed Wetlands",0
2012,"Conveyance Return Flow for Delta Outflow","MW17B",103,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","MW18A",103,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","MW18B",103,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","MW18C",103,"Managed Wetlands",0
2012,"Conveyance Seepage","MW19",103,"Managed Wetlands",0
2012,"Evapotranspiration of Applied Water","MW2",103,"Managed Wetlands",0
2012,"Conveyance Deep Percolation","MW20",103,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Salt Sink","MW21",103,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water","MW3",103,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water to Salt Sink","MW4",103,"Managed Wetlands",0
2012,"Deep Percolation of Groundwater Recharge","MW5",103,"Managed Wetlands",0
2012,"Reuse of Return Flows within DAUCO","MW6",103,"Managed Wetlands",0
2012,"Return Flow to Oregon","MW7A",103,"Managed Wetlands",0
2012,"Return Flow to Nevada","MW7B",103,"Managed Wetlands",0
2012,"Return Flow to Mexico","MW7C",103,"Managed Wetlands",0
2012,"Deep Percolation to Oregon","MW7D",103,"Managed Wetlands",0
2012,"Deep Percolation to Nevada","MW7E",103,"Managed Wetlands",0
2012,"Deep Percolation to Mexico","MW7F",103,"Managed Wetlands",0
2012,"Return Flow to Salt Sink","MW8A",103,"Managed Wetlands",0.2
2012,"Return Flow for Delta Outflow","MW8B",103,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","MW9A",103,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other PA)","MW9B",103,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other Region)","MW9C",103,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","MW9D",103,"Managed Wetlands",0
2012,"Net Water Use (Applied Water - Reuse)","NW1MW",103,"Managed Wetlands",0.2
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1MWC",103,"Managed Wetlands",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MW",103,"Managed Wetlands",0.2
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MWC",103,"Managed Wetlands",0
2012,"Applied Water Use","AWURDO",103,"Required Delta Outflow",0
2012,"Depletion","DEPRDO",103,"Required Delta Outflow",0
2012,"Net Water Use (Applied Water - Reuse)","NW1RDO",103,"Required Delta Outflow",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2RDO",103,"Required Delta Outflow",0
2012,"Applied Water","RDO1",103,"Required Delta Outflow",0
2012,"Return Flow for Delta Outflow","RDO2",103,"Required Delta Outflow",0
2012,"Applied Water Use","AWUURB",103,"Urban",23.8
2012,"Conveyance Applied Water Use","AWUURBC",103,"Urban",0.1
2012,"Depletion","DEPURB",103,"Urban",10.2
2012,"Conveyance Depletion","DEPURBC",103,"Urban",0.1
2012,"Net Water Use (Applied Water - Reuse)","NW1URB",103,"Urban",10.2
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1URBC",103,"Urban",0.1
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URB",103,"Urban",10.2
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2URBC",103,"Urban",0.1
2012,"Applied Water - Residential - Single Family Interior","URB1",103,"Urban",12.1
2012,"Evapotranspiration of Applied Water","URB10",103,"Urban",4.6
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","URB11",103,"Urban",0
2012,"Deep Percolation of Applied Water","URB12",103,"Urban",13.4
2012,"Deep Percolation of Applied Water to Salt Sink","URB13",103,"Urban",0
2012,"Deep Percolation of Groundwater Recharge","URB14",103,"Urban",0
2012,"Reuse of Return Flows within DAUCO","URB15A",103,"Urban",0.2
2012,"Urban - Wastewater Recycling","URB15B",103,"Urban",0
2012,"Urban - Desalination","URB15C",103,"Urban",0
2012,"Evaporation and Evapotranspiration of Wastewater","URB16",103,"Urban",0.8
2012,"Return Flow to Oregon","URB17A",103,"Urban",0
2012,"Return Flow to Nevada","URB17B",103,"Urban",0
2012,"Return Flow to Mexico","URB17C",103,"Urban",0
2012,"Deep Percolation to Oregon","URB17D",103,"Urban",0
2012,"Deep Percolation to Nevada","URB17E",103,"Urban",0
2012,"Deep Percolation to Mexico","URB17F",103,"Urban",0
2012,"Return Flow to Salt Sink","URB18A",103,"Urban",4.8
2012,"Return Flow for Delta Outflow","URB18B",103,"Urban",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","URB19A",103,"Urban",0
2012,"Return Flow to Developed Supply (Other PA)","URB19B",103,"Urban",0
2012,"Return Flow to Developed Supply (Other Region)","URB19C",103,"Urban",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","URB19D",103,"Urban",0
2012,"Applied Water - Residential - Single Family Exterior","URB2",103,"Urban",3.3
2012,"Return Flows Evaporation and Evapotranspiration","URB20",103,"Urban",0
2012,"Conveyance Evaporation and ETAW","URB25",103,"Urban",0.1
2012,"Conveyance Return Flow to Oregon","URB26A",103,"Urban",0
2012,"Conveyance Return Flow to Nevada","URB26B",103,"Urban",0
2012,"Conveyance Return Flow to Mexico","URB26C",103,"Urban",0
2012,"Conveyance Deep Percolation to Oregon","URB26D",103,"Urban",0
2012,"Conveyance Deep Percolation to Nevada","URB26E",103,"Urban",0
2012,"Conveyance Deep Percolation to Mexico","URB26F",103,"Urban",0
2012,"Conveyance Return Flows to Salt Sink","URB27A",103,"Urban",0
2012,"Conveyance Return Flow for Delta Outflow","URB27B",103,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","URB28A",103,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","URB28B",103,"Urban",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","URB28C",103,"Urban",0
2012,"Conveyance Seepage","URB29",103,"Urban",0
2012,"Applied Water - Residential - Multi Family Interior","URB3",103,"Urban",1.8
2012,"Conveyance Deep Percolation","URB30",103,"Urban",0
2012,"Conveyance Deep Percolation to Salt Sink","URB31",103,"Urban",0
2012,"Applied Water - Residential - Multi Family Exterior","URB4",103,"Urban",0.2
2012,"Applied Water - Commercial Use","URB5",103,"Urban",3.8
2012,"Applied Water - Industrial Use","URB6",103,"Urban",0.5
2012,"Applied Water - Urban Large Landscape","URB7",103,"Urban",1.8
2012,"Applied Water - Energy Production","URB8",103,"Urban",0.3
2012,"Applied Water - Groundwater","URB9",103,"Urban",0
2012,"Applied Water Use","AWUWSR",103,"Wild and Scenic River",3946.7
2012,"Depletion","DEPWSR",103,"Wild and Scenic River",3946.7
2012,"Net Water Use (Applied Water - Reuse)","NW1WSR",103,"Wild and Scenic River",3946.7
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2WSR",103,"Wild and Scenic River",3946.7
2012,"Applied Water","WSR1",103,"Wild and Scenic River",3946.7
2012,"Reuse of Return Flows within DAUCO","WSR2",103,"Wild and Scenic River",0
2012,"Return Flow to Salt Sink","WSR3A",103,"Wild and Scenic River",3946.7
2012,"Return Flow to Oregon - Mexico - Nevada","WSR3B",103,"Wild and Scenic River",0
2012,"Return Flow for Delta Outflow","WSR3C",103,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","WSR4A",103,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other PA)","WSR4B",103,"Wild and Scenic River",0
2012,"Return Flow to Developed Supply (Other Region)","WSR4C",103,"Wild and Scenic River",0
2012,"Applied Water","AG1",104,"Agriculture",130.8
2012,"Return Flow to Salt Sink","AG10A",104,"Agriculture",1.3
2012,"Return Flow for Delta Outflow","AG10B",104,"Agriculture",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","AG11A",104,"Agriculture",0.1
2012,"Return Flow to Developed Supply (Other PA)","AG11B",104,"Agriculture",0
2012,"Return Flow to Developed Supply (Other Region)","AG11C",104,"Agriculture",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","AG11D",104,"Agriculture",0
2012,"Return Flows Evaporation and Evapotranspiration","AG12",104,"Agriculture",0.1
2012,"Conveyance Evaporation and ETAW","AG17",104,"Agriculture",0.9
2012,"Conveyance Return Flow to Oregon","AG18A",104,"Agriculture",0
2012,"Conveyance Return Flow to Nevada","AG18B",104,"Agriculture",0
2012,"Conveyance Return Flow to Mexico","AG18C",104,"Agriculture",0
2012,"Conveyance Deep Percolation to Oregon","AG18D",104,"Agriculture",0
2012,"Conveyance Deep Percolation to Nevada","AG18E",104,"Agriculture",0
2012,"Conveyance Deep Percolation to Mexico","AG18F",104,"Agriculture",0
2012,"Conveyance Return Flows to Salt Sink","AG19A",104,"Agriculture",0.1
2012,"Conveyance Return Flow for Delta Outflow","AG19B",104,"Agriculture",0
2012,"Applied Water - Groundwater Recharge","AG2",104,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","AG20A",104,"Agriculture",1.1
2012,"Conveyance Return Flow to Developed Supply (Other PA)","AG20B",104,"Agriculture",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","AG20C",104,"Agriculture",0
2012,"Conveyance Seepage","AG21",104,"Agriculture",0
2012,"Conveyance Deep Percolation","AG22",104,"Agriculture",3.2
2012,"Conveyance Deep Percolation to Salt Sink","AG23",104,"Agriculture",0.1
2012,"Evapotranspiration of Applied Water","AG3",104,"Agriculture",119.8
2012,"Evaporation and Evapotranspiration of Groundwater Recharge","AG4",104,"Agriculture",0
2012,"Deep Percolation of Applied Water","AG5",104,"Agriculture",5
2012,"Deep Percolation of Applied Water to Salt Sink","AG6",104,"Agriculture",0
2012,"Deep Percolation of Groundwater Recharge","AG7",104,"Agriculture",0
2012,"Reuse of Return Flows within DAUCO","AG8",104,"Agriculture",4.5
2012,"Return Flow to Oregon","AG9A",104,"Agriculture",0
2012,"Return Flow to Nevada","AG9B",104,"Agriculture",0
2012,"Return Flow to Mexico","AG9C",104,"Agriculture",0
2012,"Deep Percolation to Oregon","AG9D",104,"Agriculture",0
2012,"Deep Percolation to Nevada","AG9E",104,"Agriculture",0
2012,"Deep Percolation to Mexico","AG9F",104,"Agriculture",0
2012,"Applied Water Use","AWUAG",104,"Agriculture",130.8
2012,"Conveyance Applied Water Use","AWUAGC",104,"Agriculture",5.4
2012,"Depletion","DEPAG",104,"Agriculture",121.2
2012,"Conveyance Depletion","DEPAGC",104,"Agriculture",1.1
2012,"Net Water Use (Applied Water - Reuse)","NW1AG",104,"Agriculture",121.2
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1AGC",104,"Agriculture",1.1
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AG",104,"Agriculture",121.2
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2AGC",104,"Agriculture",1.1
2012,"Applied Water Use","AWUIFR",104,"Instream Flow Requirements",169.8
2012,"Depletion","DEPIFR",104,"Instream Flow Requirements",87.7
2012,"Applied Water","IFR1",104,"Instream Flow Requirements",169.8
2012,"Reuse of Return Flows within DAUCO","IFR2",104,"Instream Flow Requirements",82.1
2012,"Return Flow to Salt Sink","IFR3A",104,"Instream Flow Requirements",87.7
2012,"Return Flow to Oregon - Mexico - Nevada","IFR3B",104,"Instream Flow Requirements",0
2012,"Return Flow for Delta Outflow","IFR3C",104,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","IFR4A",104,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other PA)","IFR4B",104,"Instream Flow Requirements",0
2012,"Return Flow to Developed Supply (Other Region)","IFR4C",104,"Instream Flow Requirements",0
2012,"Net Water Use (Applied Water - Reuse)","NW1IFR",104,"Instream Flow Requirements",87.7
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2IFR",104,"Instream Flow Requirements",87.7
2012,"Applied Water Use","AWUMW",104,"Managed Wetlands",0
2012,"Conveyance Applied Water Use","AWUMWC",104,"Managed Wetlands",0
2012,"Depletion","DEPMW",104,"Managed Wetlands",0
2012,"Conveyance Depletion","DEPMWC",104,"Managed Wetlands",0
2012,"Applied Water","MW1",104,"Managed Wetlands",0
2012,"Return Flows Evaporation and Evapotranspiration","MW10",104,"Managed Wetlands",0
2012,"Conveyance Evaporation and ETAW","MW15",104,"Managed Wetlands",0
2012,"Conveyance Return Flow to Oregon","MW16A",104,"Managed Wetlands",0
2012,"Conveyance Return Flow to Nevada","MW16B",104,"Managed Wetlands",0
2012,"Conveyance Return Flow to Mexico","MW16C",104,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Oregon","MW16D",104,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Nevada","MW16E",104,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Mexico","MW16F",104,"Managed Wetlands",0
2012,"Conveyance Return Flows to Salt Sink","MW17A",104,"Managed Wetlands",0
2012,"Conveyance Return Flow for Delta Outflow","MW17B",104,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other DAUCO within PA)","MW18A",104,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other PA)","MW18B",104,"Managed Wetlands",0
2012,"Conveyance Return Flow to Developed Supply (Other Region)","MW18C",104,"Managed Wetlands",0
2012,"Conveyance Seepage","MW19",104,"Managed Wetlands",0
2012,"Evapotranspiration of Applied Water","MW2",104,"Managed Wetlands",0
2012,"Conveyance Deep Percolation","MW20",104,"Managed Wetlands",0
2012,"Conveyance Deep Percolation to Salt Sink","MW21",104,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water","MW3",104,"Managed Wetlands",0
2012,"Deep Percolation of Applied Water to Salt Sink","MW4",104,"Managed Wetlands",0
2012,"Deep Percolation of Groundwater Recharge","MW5",104,"Managed Wetlands",0
2012,"Reuse of Return Flows within DAUCO","MW6",104,"Managed Wetlands",0
2012,"Return Flow to Oregon","MW7A",104,"Managed Wetlands",0
2012,"Return Flow to Nevada","MW7B",104,"Managed Wetlands",0
2012,"Return Flow to Mexico","MW7C",104,"Managed Wetlands",0
2012,"Deep Percolation to Oregon","MW7D",104,"Managed Wetlands",0
2012,"Deep Percolation to Nevada","MW7E",104,"Managed Wetlands",0
2012,"Deep Percolation to Mexico","MW7F",104,"Managed Wetlands",0
2012,"Return Flow to Salt Sink","MW8A",104,"Managed Wetlands",0
2012,"Return Flow for Delta Outflow","MW8B",104,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other DAUCO within PA)","MW9A",104,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other PA)","MW9B",104,"Managed Wetlands",0
2012,"Return Flow to Developed Supply (Other Region)","MW9C",104,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage for Next Water Year within DAU","MW9D",104,"Managed Wetlands",0
2012,"Net Water Use (Applied Water - Reuse)","NW1MW",104,"Managed Wetlands",0
2012,"Conveyance Net Water Use (Applied Water - Reuse)","NW1MWC",104,"Managed Wetlands",0
2012,"Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MW",104,"Managed Wetlands",0
2012,"Conveyance Net Water Use (ETAW + Flow/Salt Sink + Outflow)","NW2MWC",104,"Managed Wetlands",0
2012,"Applied Water Use","AWURDO",104,"Required Delta Outflow",0
