MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart,ReasonRemoved,index
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,1500000.0,,,Unspecified,THE OAKS MOBILE HOME PARK,,,02/26/2021,,,,,600.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad WaterSourceUUID,1510.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,1400000.0,,,Unspecified,THE OAKS MOBILE HOME PARK,,,02/26/2021,,,,,600.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad WaterSourceUUID,1511.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,1300000.0,,,Unspecified,THE OAKS MOBILE HOME PARK,,,02/26/2021,,,,,600.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad WaterSourceUUID,1512.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,1300000.0,,,Unspecified,THE OAKS MOBILE HOME PARK,,,02/26/2021,,,,,600.0,,,Unspecified,2016,,2016-11-30,2016-11-01,Bad WaterSourceUUID,1513.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,1400000.0,,,Unspecified,THE OAKS MOBILE HOME PARK,,,02/26/2021,,,,,600.0,,,Unspecified,2016,,2016-12-31,2016-12-01,Bad WaterSourceUUID,1514.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad WaterSourceUUID,1695.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad WaterSourceUUID,1696.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad WaterSourceUUID,1697.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad WaterSourceUUID,1698.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad WaterSourceUUID,1699.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad WaterSourceUUID,1700.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad WaterSourceUUID,1701.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad WaterSourceUUID,1702.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad WaterSourceUUID,1703.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad WaterSourceUUID,1704.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad WaterSourceUUID,1705.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,62.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad WaterSourceUUID,1706.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-01-31,2016-01-01,Bad WaterSourceUUID,1707.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-02-29,2016-02-01,Bad WaterSourceUUID,1708.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-03-31,2016-03-01,Bad WaterSourceUUID,1709.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-04-30,2016-04-01,Bad WaterSourceUUID,1710.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-05-31,2016-05-01,Bad WaterSourceUUID,1711.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad WaterSourceUUID,1712.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad WaterSourceUUID,1713.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad WaterSourceUUID,1714.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad WaterSourceUUID,1715.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-10-31,2016-10-01,Bad WaterSourceUUID,1716.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-11-30,2016-11-01,Bad WaterSourceUUID,1717.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,70.0,,,Unspecified,PONDEROSA MOBILE ESTATES,,,02/26/2021,,,,,70.0,,,Unspecified,2016,,2016-12-31,2016-12-01,Bad WaterSourceUUID,1718.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,1921980.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-01-31,2013-01-01,Bad WaterSourceUUID,2304.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,2740359.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-02-28,2013-02-01,Bad WaterSourceUUID,2305.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,2224210.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-03-31,2013-03-01,Bad WaterSourceUUID,2306.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,3293051.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-04-30,2013-04-01,Bad WaterSourceUUID,2307.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,7272431.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-05-31,2013-05-01,Bad WaterSourceUUID,2308.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,8893096.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-06-30,2013-06-01,Bad WaterSourceUUID,2309.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,10019910.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-07-31,2013-07-01,Bad WaterSourceUUID,2310.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,9429860.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-08-31,2013-08-01,Bad WaterSourceUUID,2311.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,10378420.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-09-30,2013-09-01,Bad WaterSourceUUID,2312.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,6398180.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-10-31,2013-10-01,Bad WaterSourceUUID,2313.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,6228601.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-11-30,2013-11-01,Bad WaterSourceUUID,2314.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,3558539.0,,,Unspecified,DEL ORO WATER CO.-LIME SADDLE,,,02/26/2021,,,,,,,,Unspecified,2013,,2013-12-31,2013-12-01,Bad WaterSourceUUID,2315.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,127168.83,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-01-31,2014-01-01,Bad WaterSourceUUID,4020.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,127168.83,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-02-28,2014-02-01,Bad WaterSourceUUID,4021.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,127168.83,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-03-31,2014-03-01,Bad WaterSourceUUID,4022.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,127168.83,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-04-30,2014-04-01,Bad WaterSourceUUID,4023.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,127168.83,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-05-31,2014-05-01,Bad WaterSourceUUID,4024.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,187012.99,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-06-30,2014-06-01,Bad WaterSourceUUID,4025.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,239376.62,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-07-31,2014-07-01,Bad WaterSourceUUID,4026.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,231896.1,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-08-31,2014-08-01,Bad WaterSourceUUID,4027.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,187012.99,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-09-30,2014-09-01,Bad WaterSourceUUID,4028.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,149610.39,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-10-31,2014-10-01,Bad WaterSourceUUID,4029.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,127168.83,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-11-30,2014-11-01,Bad WaterSourceUUID,4030.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,127168.83,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-12-31,2014-12-01,Bad WaterSourceUUID,4031.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,170500.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-01-31,2015-01-01,Bad WaterSourceUUID,4032.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,144100.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-02-28,2015-02-01,Bad WaterSourceUUID,4033.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,159200.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-03-31,2015-03-01,Bad WaterSourceUUID,4034.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,154100.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-04-30,2015-04-01,Bad WaterSourceUUID,4035.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,181500.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad WaterSourceUUID,4036.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,111400.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad WaterSourceUUID,4037.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,197000.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad WaterSourceUUID,4038.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,282000.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad WaterSourceUUID,4039.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,219000.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-09-30,2015-09-01,Bad WaterSourceUUID,4040.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,172500.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-10-31,2015-10-01,Bad WaterSourceUUID,4041.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,87400.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-11-30,2015-11-01,Bad WaterSourceUUID,4042.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,113500.0,,,Unspecified,BEAR STATE WATER WORKS,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-12-31,2015-12-01,Bad WaterSourceUUID,4043.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,403499220.75,,,Unspecified,"PLACERVILLE, CITY OF - SIERRA GOLF & CC",,,02/26/2021,,,,,,,,Unspecified,2013,,2013-02-28,2013-02-01,Bad WaterSourceUUID,4289.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,273263376.6,,,Unspecified,"PLACERVILLE, CITY OF - SIERRA GOLF & CC",,,02/26/2021,,,,,,,,Unspecified,2013,,2013-04-30,2013-04-01,Bad WaterSourceUUID,4290.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,283810909.07,,,Unspecified,"PLACERVILLE, CITY OF - SIERRA GOLF & CC",,,02/26/2021,,,,,,,,Unspecified,2013,,2013-06-30,2013-06-01,Bad WaterSourceUUID,4291.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,742965194.75,,,Unspecified,"PLACERVILLE, CITY OF - SIERRA GOLF & CC",,,02/26/2021,,,,,,,,Unspecified,2013,,2013-08-31,2013-08-01,Bad WaterSourceUUID,4292.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,1083328831.09,,,Unspecified,"PLACERVILLE, CITY OF - SIERRA GOLF & CC",,,02/26/2021,,,,,,,,Unspecified,2013,,2013-10-31,2013-10-01,Bad WaterSourceUUID,4293.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,862653506.43,,,Unspecified,"PLACERVILLE, CITY OF - SIERRA GOLF & CC",,,02/26/2021,,,,,,,,Unspecified,2013,,2013-12-31,2013-12-01,Bad WaterSourceUUID,4294.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,28116302211.03,,,Unspecified,"PLACERVILLE, CITY OF - SIERRA GOLF & CC",,,02/26/2021,,,,,,,,Unspecified,2014,,2014-12-31,2014-12-01,Bad WaterSourceUUID,4295.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,5347.5,,,Unspecified,IDYLWILDE TRACT ASSOCIATION,,,02/26/2021,,,,,55.0,,,Unspecified,2013,,2013-05-31,2013-05-01,Bad WaterSourceUUID,4629.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,13368.8,,,Unspecified,IDYLWILDE TRACT ASSOCIATION,,,02/26/2021,,,,,55.0,,,Unspecified,2013,,2013-06-30,2013-06-01,Bad WaterSourceUUID,4630.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,16042.6,,,Unspecified,IDYLWILDE TRACT ASSOCIATION,,,02/26/2021,,,,,55.0,,,Unspecified,2013,,2013-07-31,2013-07-01,Bad WaterSourceUUID,4631.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,10695.1,,,Unspecified,IDYLWILDE TRACT ASSOCIATION,,,02/26/2021,,,,,55.0,,,Unspecified,2013,,2013-08-31,2013-08-01,Bad WaterSourceUUID,4632.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,5347.5,,,Unspecified,IDYLWILDE TRACT ASSOCIATION,,,02/26/2021,,,,,55.0,,,Unspecified,2013,,2013-09-30,2013-09-01,Bad WaterSourceUUID,4633.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,2673.8,,,Unspecified,IDYLWILDE TRACT ASSOCIATION,,,02/26/2021,,,,,55.0,,,Unspecified,2013,,2013-10-31,2013-10-01,Bad WaterSourceUUID,4634.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,45000.0,,,Unspecified,COURTRIGHT LAKE VILLAGE,,,02/26/2021,,,,,150.0,,,Unspecified,2016,,2016-06-30,2016-06-01,Bad WaterSourceUUID,4635.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,60000.0,,,Unspecified,COURTRIGHT LAKE VILLAGE,,,02/26/2021,,,,,150.0,,,Unspecified,2016,,2016-07-31,2016-07-01,Bad WaterSourceUUID,4636.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,55000.0,,,Unspecified,COURTRIGHT LAKE VILLAGE,,,02/26/2021,,,,,150.0,,,Unspecified,2016,,2016-08-31,2016-08-01,Bad WaterSourceUUID,4637.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,55000.0,,,Unspecified,COURTRIGHT LAKE VILLAGE,,,02/26/2021,,,,,150.0,,,Unspecified,2016,,2016-09-30,2016-09-01,Bad WaterSourceUUID,4638.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,189240.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2013,,2013-05-31,2013-05-01,Bad WaterSourceUUID,4783.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,217495.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2013,,2013-06-30,2013-06-01,Bad WaterSourceUUID,4784.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,283418.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2013,,2013-07-31,2013-07-01,Bad WaterSourceUUID,4785.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,261484.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2013,,2013-08-31,2013-08-01,Bad WaterSourceUUID,4786.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,237604.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2013,,2013-09-30,2013-09-01,Bad WaterSourceUUID,4787.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,84685.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2013,,2013-10-31,2013-10-01,Bad WaterSourceUUID,4788.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,93750.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2014,,2014-05-31,2014-05-01,Bad WaterSourceUUID,4789.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,226145.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2014,,2014-06-30,2014-06-01,Bad WaterSourceUUID,4790.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,262030.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2014,,2014-07-31,2014-07-01,Bad WaterSourceUUID,4791.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,182703.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2014,,2014-08-31,2014-08-01,Bad WaterSourceUUID,4792.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,174759.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2014,,2014-09-30,2014-09-01,Bad WaterSourceUUID,4793.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,71483.0,,,Unspecified,HUCKLEBERRY WATER DEVELOPMENT,,,02/26/2021,,,,,200.0,,,Unspecified,2014,,2014-10-31,2014-10-01,Bad WaterSourceUUID,4794.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,0.0,,,Unspecified,BSA/CAMP OLJATO,,,02/26/2021,,,,,250.0,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad WaterSourceUUID,5016.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,0.0,,,Unspecified,BSA/CAMP OLJATO,,,02/26/2021,,,,,250.0,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad WaterSourceUUID,5017.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,0.0,,,Unspecified,BSA/CAMP OLJATO,,,02/26/2021,,,,,250.0,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad WaterSourceUUID,5018.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,0.0,,,Unspecified,BSA/CAMP OLJATO,,,02/26/2021,,,,,250.0,,,Unspecified,2015,,2015-08-31,2015-08-01,Bad WaterSourceUUID,5019.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,28595.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-05-31,2014-05-01,Bad WaterSourceUUID,5020.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,26240.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-06-30,2014-06-01,Bad WaterSourceUUID,5021.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,81847.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-07-31,2014-07-01,Bad WaterSourceUUID,5022.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,76741.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-08-31,2014-08-01,Bad WaterSourceUUID,5023.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,28643.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2014,,2014-09-30,2014-09-01,Bad WaterSourceUUID,5024.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,23310.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-05-31,2015-05-01,Bad WaterSourceUUID,5025.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,50620.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-06-30,2015-06-01,Bad WaterSourceUUID,5026.0
CSWRCB_Public Drinking Water,CSWRCB,,CSWRCB_Site Specific,,75480.0,,,Unspecified,CAMP EL-O-WIN,,,02/26/2021,,,,,,,,Unspecified,2015,,2015-07-31,2015-07-01,Bad WaterSourceUUID,5027.0
