,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,ReasonRemoved,index
41,,,,Unknown,,,,,0.58,ACTIVE,40A 109976 00,K H CATTLE CO,1907-09-30,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=193837,1,,865.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S10940,MTwr_S10942,MTwr_S10941",MT_Consumptive Use,,"MTwr_WS583,MTwr_WS582",Bad WaterSourceUUID,9486.0
42,,,,Unknown,,,,,1.35,ACTIVE,40A 109977 00,K H CATTLE CO,1878-03-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=193838,1,,865.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S10944,MTwr_S10945,MTwr_S10943",MT_Consumptive Use,,"MTwr_WS583,MTwr_WS582",Bad WaterSourceUUID,9487.0
43,,,,Unknown,,,,,0.67,ACTIVE,40A 109978 00,K H CATTLE CO,1886-03-22,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=303563,1,,865.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S10948,MTwr_S10946,MTwr_S10947",MT_Consumptive Use,,"MTwr_WS583,MTwr_WS582",Bad WaterSourceUUID,9488.0
44,,,,Unknown,,,,,2.7,ACTIVE,40A 109979 00,K H CATTLE CO,1882-06-30,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=193841,1,,865.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S10949,MTwr_S10950,MTwr_S10951",MT_Consumptive Use,,"MTwr_WS583,MTwr_WS582",Bad WaterSourceUUID,9489.0
45,,,,Unknown,,,,,27.18,ACTIVE,40A 109980 00,K H CATTLE CO,1916-06-30,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=193843,1,,865.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S10953,MTwr_S10952,MTwr_S10954",MT_Consumptive Use,,"MTwr_WS583,MTwr_WS582",Bad WaterSourceUUID,9490.0
46,,,,Unknown,,,,,",1.11",ACTIVE,40A 11113 00,"MERLE E HUNT,MONTANA, STATE OF BOARD OF LAND COMMISSIONERS","1900-08-15,1977-01-25",,,,"PROVISIONAL PERMIT,STATEMENT OF CLAIM",",210.0","STOCK,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=28744,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=28745",1,,",70.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S11138,MTwr_S11139",MT_Consumptive Use,,"MTwr_WS535,MTwr_WS563",Bad WaterSourceUUID,9660.0
47,,,,Unknown,,,,,"0.01,5.15",ACTIVE,40A 117599 00,"FARMLAND RESERVE INC,CLYDE W PARKER","1885-08-11,2001-10-23",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",2.23","DOMESTIC, STOCK,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=336559,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=206656",1,,"136.0,",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S11507,MTwr_S11506",MT_Consumptive Use,,"MTwr_WS641,MTwr_WS2",Bad WaterSourceUUID,9997.0
48,,,,Unknown,,,,,"0.01,13.5",ACTIVE,40A 117602 00,"ANTHONY BLACKWOOD, VIVIAN L BLACKWOOD,FARMLAND RESERVE INC","2001-10-16,1900-05-10",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",3.26","DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=206661,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=304433",1,,",357.85",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S11510,MTwr_S11509",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS527",Bad WaterSourceUUID,9999.0
49,,,,Unknown,,,,,"0.01,7.5",ACTIVE,40A 12513 00,"LINDA K TEIG, RONALD E TEIG,JACK T SNIDER","1977-04-28,1898-07-13",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",,"DOMESTIC,IRRIGATION",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=321177,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=31192",1,,",213.0",,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S11708,MTwr_S11707",MT_Consumptive Use,,"MTwr_WS551,MTwr_WS2",Bad WaterSourceUUID,10146.0
50,,,,Unknown,,,,,"0.02,",ACTIVE,40A 13371 00,"WILKS RANCH MONTANA LTD,GARY A RATH, GLENNIS K RATH","1977-06-13,1946-07-08",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",,"DOMESTIC,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=32679,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=32680",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S11868,MTwr_S11867",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS517",Bad WaterSourceUUID,10264.0
51,,,,Unknown,,,,,,ACTIVE,40A 136145 00,"MONTANA, STATE OF BOARD OF LAND COMMISSIONERS",1925-01-15,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=222913,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S11926,MTwr_S11931,MTwr_S11930,MTwr_S11928,MTwr_S11929,MTwr_S11927",MT_Consumptive Use,,"MTwr_WS626,MTwr_WS630",Bad WaterSourceUUID,10317.0
52,,,,Unknown,,,,,,ACTIVE,40A 143282 00,TWO DOT LAND & LIVESTOCK CO,1889-11-12,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=229093,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S12118,MTwr_S12123,MTwr_S12117,MTwr_S12114,MTwr_S12116,MTwr_S12122,MTwr_S12121,MTwr_S12120,MTwr_S12113,MTwr_S12109,MTwr_S12115,MTwr_S12119,MTwr_S12111,MTwr_S12112,MTwr_S12110",MT_Consumptive Use,,"MTwr_WS572,MTwr_WS568",Bad WaterSourceUUID,10447.0
53,,,,Unknown,,,,,1.75,ACTIVE,40A 143297 00,"GLENNIE RANCHES INC, THE",1882-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=229107,1,,784.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S12127,MTwr_S12126,MTwr_S12130,MTwr_S12129,MTwr_S12125,MTwr_S12128",MT_Consumptive Use,,"MTwr_WS521,MTwr_WS697",Bad WaterSourceUUID,10449.0
54,,,,Unknown,,,,,1.71,ACTIVE,40A 145777 00,SPRINGWATER COLONY INC,1936-09-30,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=231249,1,,45.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S12232,MTwr_S12233",MT_Consumptive Use,,"MTwr_WS685,MTwr_WS657",Bad WaterSourceUUID,10530.0
55,,,,Unknown,,,,,,ACTIVE,40A 146709 00,"COONEY BROTHERS FAMILY PARTNERSHIP, COONEY, CAVAN SPENCER LLC, GORDON L NASH, LETA C NASH",1935-12-31,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=232060,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S12371,MTwr_S12370,MTwr_S12369,MTwr_S12368,MTwr_S12373,MTwr_S12372,MTwr_S12366,MTwr_S12367",MT_Consumptive Use,,"MTwr_WS393,MTwr_WS296",Bad WaterSourceUUID,10636.0
56,,,,Unknown,,,,,8.91,ACTIVE,40A 17805 00,"DIANNE L HOLMES, WARREN DEAN HOLMES",1942-05-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=293746,1,,712.9,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S12529,MTwr_S12528,MTwr_S12527,MTwr_S12530",MT_Consumptive Use,,"MTwr_WS728,MTwr_WS578",Bad WaterSourceUUID,10760.0
57,,,,Unknown,,,,,,ACTIVE,40A 181282 00,COONEY BROTHERS FAMILY PARTNERSHIP,1945-05-01,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=262001,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S12697,MTwr_S12699,MTwr_S12695,MTwr_S12700,MTwr_S12698,MTwr_S12696",MT_Consumptive Use,,"MTwr_WS572,MTwr_WS568",Bad WaterSourceUUID,10920.0
58,,,,Unknown,,,,,,ACTIVE,40A 192592 00,DIAMOND LEGACY LTD PARTNERSHIP,1900-12-31,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=271773,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S13289,MTwr_S13291,MTwr_S13292,MTwr_S13290",MT_Consumptive Use,,"MTwr_WS684,MTwr_WS692",Bad WaterSourceUUID,11326.0
59,,,,Unknown,,,,,,ACTIVE,40A 194506 00,DIAMOND LEGACY LTD PARTNERSHIP,1900-12-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=273430,1,,39.2,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S13333,MTwr_S13334,MTwr_S13332,MTwr_S13335",MT_Consumptive Use,,"MTwr_WS684,MTwr_WS779",Bad WaterSourceUUID,11362.0
60,,,,Unknown,,,,,,ACTIVE,40A 198072 00,"WILKS RANCH MONTANA LTD, WILTWYCK RANCH LLP",1883-12-31,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=276529,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S13658,MTwr_S13664,MTwr_S13659,MTwr_S13657,MTwr_S13661,MTwr_S13656,MTwr_S13663,MTwr_S13660,MTwr_S13662",MT_Consumptive Use,,"MTwr_WS611,MTwr_WS526",Bad WaterSourceUUID,11598.0
61,,,,Unknown,,,,,1.25,ACTIVE,40A 198132 00,WILKS RANCH MONTANA LTD,1912-06-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=276581,1,,232.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S13741,MTwr_S13742",MT_Consumptive Use,,"MTwr_WS814,MTwr_WS819",Bad WaterSourceUUID,11658.0
62,,,,Unknown,,,,,7.5,ACTIVE,40A 198133 00,WILKS RANCH MONTANA LTD,1883-06-12,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=276582,1,,232.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S13744,MTwr_S13743",MT_Consumptive Use,,"MTwr_WS814,MTwr_WS819",Bad WaterSourceUUID,11659.0
63,,,,Unknown,,,,,,ACTIVE,40A 203260 00,MICKS RANCHES LLC,1889-09-28,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=281033,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S14778,MTwr_S14779,MTwr_S14780",MT_Consumptive Use,,"MTwr_WS611,MTwr_WS532",Bad WaterSourceUUID,12460.0
64,,,,Unknown,,,,,,ACTIVE,40A 204308 00,HORPESTAD RANCH INC,1912-12-31,,,,STATEMENT OF CLAIM,114.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=315942,1,,20.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S15348,MTwr_S15349",MT_Consumptive Use,,"MTwr_WS755,MTwr_WS785",Bad WaterSourceUUID,12913.0
65,,,,Unknown,,,,,2.8,ACTIVE,40A 205657 00,71 RANCH LP,1898-03-10,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=283119,1,,74.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S15626,MTwr_S15625",MT_Consumptive Use,,"MTwr_WS905,MTwr_WS904",Bad WaterSourceUUID,13141.0
66,,,,Unknown,,,,,,ACTIVE,40A 206003 00,"CAROL J GAUGLER, SPRINGWATER COLONY INC",1922-06-05,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=283418,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S15690,MTwr_S15689,MTwr_S15691",MT_Consumptive Use,,"MTwr_WS533,MTwr_WS526",Bad WaterSourceUUID,13200.0
67,,,,Unknown,,,,,,ACTIVE,40A 206005 00,"MARY FAITH MORRIS, SPRINGWATER COLONY INC, WARNER, KIRK R & ELLOISE G, TRUST",1916-05-06,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=283420,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S15697,MTwr_S15700,MTwr_S15696,MTwr_S15699,MTwr_S15701,MTwr_S15694,MTwr_S15695,MTwr_S15698,MTwr_S15693",MT_Consumptive Use,,"MTwr_WS533,MTwr_WS526",Bad WaterSourceUUID,13202.0
68,,,,Unknown,,,,,0.27,ACTIVE,40A 210712 00,"IVAN J INDRELAND, OSCAR L INDRELAND, HARLAN V SIPE",1905-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=287491,1,,7.5,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S16221,MTwr_S16220",MT_Consumptive Use,,"MTwr_WS263,MTwr_WS923",Bad WaterSourceUUID,13490.0
69,,,,Unknown,,,,,0.05,ACTIVE,40A 210835 00,"DAVID W BAIRD, MARY E BAIRD",1961-12-31,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=287598,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S16226,MTwr_S16227",MT_Consumptive Use,,"MTwr_WS823,MTwr_WS924",Bad WaterSourceUUID,13495.0
70,,,,Unknown,,,,,8.75,ACTIVE,40A 211553 00,"ELLIOTT, THOMAS E REVOCABLE LIVING TRUST, NEW MOON RANCH LLC, R BAR R LLC",1973-06-30,,,,STATEMENT OF CLAIM,920.0,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=288216,1,,460.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S16290,MTwr_S16288,MTwr_S16289,MTwr_S16287",MT_Consumptive Use,,"MTwr_WS673,MTwr_WS564",Bad WaterSourceUUID,13545.0
71,,,,Unknown,,,,,8.96,ACTIVE,40A 215274 00,"MONTANA, STATE OF BOARD OF LAND COMMISSIONERS",1973-06-30,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=317371,1,,263.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S16520,MTwr_S16521,MTwr_S16519",MT_Consumptive Use,,"MTwr_WS699,MTwr_WS633",Bad WaterSourceUUID,13673.0
72,,,,Unknown,,,,,",0.01",ACTIVE,40A 29713 00,"MONTANA, STATE OF BOARD OF LAND COMMISSIONERS,D ANN YORK, JOHN E YORK","1954-07-01,1980-10-03",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5","DOMESTIC,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=61066,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=61065",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S16892,MTwr_S16893",MT_Consumptive Use,,"MTwr_WS940,MTwr_WS2",Bad WaterSourceUUID,13987.0
73,,,,Unknown,,,,,,ACTIVE,40A 30109106,CAYUSE LIVESTOCK CO,1891-03-21,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445942,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S18174,MTwr_S18175,MTwr_S18172,MTwr_S18170,MTwr_S18168,MTwr_S18171,MTwr_S18169,MTwr_S18173,MTwr_S18176",MT_Consumptive Use,,"MTwr_WS962,MTwr_WS956",Bad WaterSourceUUID,14772.0
74,,,,Unknown,,,,,,ACTIVE,40A 30109108,CAYUSE LIVESTOCK CO,1891-03-21,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=445944,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S18179,MTwr_S18190,MTwr_S18188,MTwr_S18182,MTwr_S18185,MTwr_S18187,MTwr_S18192,MTwr_S18186,MTwr_S18189,MTwr_S18191,MTwr_S18180,MTwr_S18193,MTwr_S18178,MTwr_S18181,MTwr_S18184,MTwr_S18183",MT_Consumptive Use,,"MTwr_WS572,MTwr_WS568",Bad WaterSourceUUID,14774.0
75,,,,Unknown,,,,,,ACTIVE,40A 30109920,TG RANCHLAND LLC,1877-08-16,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=446728,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S18879,MTwr_S18888,MTwr_S18906,MTwr_S18892,MTwr_S18891,MTwr_S18884,MTwr_S18889,MTwr_S18908,MTwr_S18910,MTwr_S18886,MTwr_S18901,MTwr_S18895,MTwr_S18905,MTwr_S18883,MTwr_S18882,MTwr_S18887,MTwr_S18909,MTwr_S18885,MTwr_S18902,MTwr_S18907,MTwr_S18881,MTwr_S18897,MTwr_S18903,MTwr_S18899,MTwr_S18900,MTwr_S18880,MTwr_S18893,MTwr_S18904,MTwr_S18896,MTwr_S18898,MTwr_S18890,MTwr_S18894",MT_Consumptive Use,,"MTwr_WS857,MTwr_WS975",Bad WaterSourceUUID,14829.0
76,,,,Unknown,,,,,3.94,ACTIVE,40A 31608 00,"CHRIS COLSON, JOHN R COLSON",1980-11-20,,,,PROVISIONAL PERMIT,666.4,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=64363,1,,407.4,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S19289,MTwr_S19288",MT_Consumptive Use,,"MTwr_WS186,MTwr_WS527",Bad WaterSourceUUID,15009.0
77,,,,Unknown,,,,,",0.01",ACTIVE,40A 36587 00,"SANDRA L SMITH,CAYUSE LIVESTOCK CO","1981-09-01,1964-04-01",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.62","DOMESTIC, STOCK,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=73024,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=73023",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S19519,MTwr_S19520",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS569",Bad WaterSourceUUID,15220.0
78,,,,Unknown,,,,,,ACTIVE,40A 42844 00,"BEKEL FAMILY LLC,MONTANA, STATE OF BOARD OF LAND COMMISSIONERS","1960-04-15,1982-03-18",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.5","DOMESTIC,STOCK",,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=296602,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=325713",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S19714,MTwr_S19715",MT_Consumptive Use,,"MTwr_WS2,MTwr_WS517",Bad WaterSourceUUID,15402.0
79,,,,Unknown,,,,,,ACTIVE,40A 43107 00,WILKS RANCH MONTANA LTD,1893-04-10,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=84355,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S19728,MTwr_S19727,MTwr_S19729,MTwr_S19730,MTwr_S19726",MT_Consumptive Use,,"MTwr_WS565,MTwr_WS664",Bad WaterSourceUUID,15413.0
80,,,,Unknown,,,,,,ACTIVE,40A 45702 00,"RASCHKE LIMITED PARTNERSHIP,CAVAN SPENCER COONEY LLC","1982-04-19,1900-12-31",,,,"GROUND WATER CERTIFICATE,STATEMENT OF CLAIM",",1.13",STOCK,,,,11/20/2020,"http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=88853,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=326146",1,,,,,"MT_Water Allocation App,MT_Water Allocation Adj",MDNRC,,,Irrigation,"MTwr_S19837,MTwr_S19838",MT_Consumptive Use,,"MTwr_WS895,MTwr_WS2",Bad WaterSourceUUID,15503.0
81,,,,Unknown,,,,,1.88,ACTIVE,40B 104258 00,"JANET E RIFE, ORIN S RIFE",1916-04-12,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=183919,1,,75.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S21463,MTwr_S21462,MTwr_S21464,MTwr_S21465",MT_Consumptive Use,,"MTwr_WS1101,MTwr_WS1100",Bad WaterSourceUUID,16898.0
82,,,,Unknown,,,,,,ACTIVE,40B 109956 00,LANKUTIS RANCH LLC,1900-05-01,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=193802,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S21525,MTwr_S21526,MTwr_S21524,MTwr_S21521,MTwr_S21523,MTwr_S21522,MTwr_S21520",MT_Consumptive Use,,"MTwr_WS1112,MTwr_WS1111",Bad WaterSourceUUID,16947.0
83,,,,Unknown,,,,,,ACTIVE,40B 123430 00,BOYCE INC,1915-01-01,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=211875,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S22253,MTwr_S22249,MTwr_S22252,MTwr_S22251,MTwr_S22250,MTwr_S22247,MTwr_S22248",MT_Consumptive Use,,"MTwr_WS1172,MTwr_WS1173",Bad WaterSourceUUID,17338.0
