surveyNo,yr,pwsCode2,pwsName
177949,2020,TX0700026,GARRETT COMMUNITY WATER COMPANY
248775,2020,TX0700024,EAST GARRETT WSC
920800,2020,TX0700008,CITY OF WAXAHACHIE
593000,2020,TX0700025,NASH FORRESTON WSC
106000,2020,TX0700037,BUENA VISTA BETHEL SUD
334950,2020,TX0700063,GRANDE CASA
195613,2020,TX1260086,SANDERS VIEW SUBDIVISION
178380,2020,TX1260025,SUNDANCE ADDITION
329800,2020,TX1260007,CITY OF GODLEY
392750,2020,TX1260074,METROPLEX HOMESTEADS WATER SUPPLY
16000,2020,TX1260001,CITY OF ALVARADO
459400,2020,TX1260008,CITY OF KEENE
195607,2020,TX1260080,BELL MANOR SUBDIVISION
901400,2020,TX1260006,CITY OF VENUS
174700,2020,TX0570039,COMBINE WSC
780200,2020,TX0570016,CITY OF SEAGOVILLE
289800,2020,TX0610023,TOWN OF FLOWER MOUND
778763,2020,TX0610113,RED ROCK WSC
493200,2020,TX0610004,CITY OF LEWISVILLE
222802,2020,TX0610264,DENTON COUNTY FWSD 1-A CASTLE HILLS
830155,2020,TX0570059,TOWN OF SUNNYVALE
165300,2020,TX1290012,COLLEGE MOUND SUD
847509,2020,TX1290006,CITY OF TERRELL
259060,2020,TX1290013,ELMO WSC
389283,2020,TX1290016,HIGH POINT WATER SUPPLY CORPORATION
293600,2020,TX1290002,CITY OF FORNEY
842840,2020,TX1290025,TALTY SUD
537625,2020,TX1290019,MARKOUT WSC
318600,2020,TX0570010,CITY OF GARLAND
1102382,2020,TX1290043,KAUFMAN COUNTY FWSD 1A
487570,2020,TX1290018,LAWRENCE WSC
688200,2020,TX1290022,POETRY WSC
607860,2020,TX1290021,NORTH KAUFMAN WSC
458650,2020,TX1290003,CITY OF KAUFMAN
60345,2020,TX1290011,BECKER JIBA WSC
466700,2020,TX1290027,OAK GROVE TEXAS WSC
817617,2020,TX1290042,SOUTHEAST KAUFMAN WSC
742645,2020,TX1290023,ROSE HILL SUD
957600,2020,TX0430011,CITY OF WYLIE
957605,2020,TX0430051,WYLIE NORTHEAST SUD
220,2020,TX1130010,HOUSTON COUNTY WCID 1
516400,2020,TX1130003,CITY OF LOVELADY
193000,2020,TX1130001,CITY OF CROCKETT
339400,2020,TX1130002,CITY OF GRAPELAND
280,2020,TX0470015,UPPER LEON RIVER MWD
367600,2020,TX0970001,CITY OF HAMILTON
586075,2020,TX0500044,MULTI-COUNTY WSC
219600,2020,TX0470002,CITY OF DE LEON
176300,2020,TX0470001,CITY OF COMANCHE
174055,2020,TX0470027,COMANCHE COUNTY WSC SIPE SPRINGS
927665,2020,TX0670027,WESTBOUND WSC
153300,2020,TX0670001,CITY OF CISCO
249050,2020,TX0670002,CITY OF EASTLAND
623540,2020,TX0670020,OLDEN WSC
1103512,2020,TX0670023,STAFF WSC OLDEN AREA
300,2020,TX0670019,EASTLAND COUNTY WATER SUPPLY DISTRICT
718560,2020,TX0670004,CITY OF RANGER
580030,2020,TX0670018,MORTON VALLEY WSC
820700,2020,TX0670033,STAFF WSC LACASA AREA
133500,2020,TX0670015,CITY OF CARBON
1103510,2020,TX0670030,STAFF WSC FLATWOOD AREA
174050,2020,TX0470028,COMANCHE COUNTY WSC BEATTIE
333800,2020,TX0670003,CITY OF GORMAN
824200,2020,TX0720002,CITY OF STEPHENVILLE
240400,2020,TX0720001,CITY OF DUBLIN
341975,2020,TX0720028,GREEN CREEK WSC
290,2020,TX0540015,WHITE RIVER MWD
692600,2020,TX0850001,CITY OF POST
801800,2020,TX1520004,CITY OF SLATON
602000,2020,TX1520015,CITY OF NEW DEAL
193800,2020,TX0540001,CITY OF CROSBYTON
717800,2020,TX0540003,CITY OF RALLS
820200,2020,TX0630012,CITY OF SPUR
896275,2020,TX0630013,VALLEY WSC
228400,2020,TX0630001,CITY OF DICKENS
420,2020,TX2150023,WEST CENTRAL TEXAS MWD
824195,2020,TX2150007,STEPHENS REGIONAL SUD
95900,2020,TX2150001,CITY OF BRECKENRIDGE
11420,2020,TX2090001,CITY OF ALBANY
778048,2020,TX2090005,FORT GRIFFIN SUD
578109,2020,TX2090002,CITY OF MORAN
29800,2020,TX1270001,CITY OF ANSON
375800,2020,TX1270006,HAWLEY WSC
6650,2020,TX2210001,CITY OF ABILENE
50225,2020,TX0300001,CITY OF BAIRD
319211,2020,TX0300015,CALLAHAN COUNTY WSC
163400,2020,TX0300002,CITY OF CLYDE
270430,2020,TX0300005,EULA WSC
366905,2020,TX2210006,HAMBY WSC
559950,2020,TX2210002,CITY OF MERKEL
77300,2020,TX2210024,BLAIR WSC
695250,2020,TX2210008,POTOSI WSC
824120,2020,TX2210022,STEAMBOAT MOUNTAIN WSC
880400,2020,TX2210010,TUSCOLA-TAYLOR COUNTY WCID 1
106410,2020,TX2210003,CITY OF BUFFALO GAP
881140,2020,TX2210011,CITY OF TYE
905015,2020,TX2210004,VIEW-CAPS WSC
1102015,2020,TX2210015,SUN WSC
911,2020,TX0310152,NORTH CAMERON REGIONAL WATER TREATMENT F
249953,2020,TX0310096,EAST RIO HONDO WSC
623597,2020,TX0310026,OLMITO WSC
419282,2020,TX0310008,TOWN OF INDIAN LAKE
569410,2020,TX0310147,MILITARY HWY WSC DEL MAR HEIGHTS
1103451,2020,TX0310031,EAST RIO HONDO WSC ARROYO CITY
368810,2020,TX0310002,HARLINGEN WATER WORKS SYSTEM
700680,2020,TX0310094,CITY OF PRIMERA
174600,2020,TX0310021,TOWN OF COMBES
641640,2020,TX0310027,CITY OF PALM VALLEY
950,2020,TX2280032,TRA TRINITY COUNTY REGIONAL
938280,2020,TX2280016,WESTWOOD SHORES MUD
874456,2020,TX2280011,TRINITY RURAL WSC 1
731300,2020,TX2360010,RIVERSIDE SUD
1103539,2020,TX2360069,WALKER COUNTY SUD D
874000,2020,TX2280002,CITY OF TRINITY
1103944,2020,TX2280039,DEER RUN AND WHITE ROCK CITY MARINA
345000,2020,TX2280001,CITY OF GROVETON
328250,2020,TX2280012,GLENDALE WSC
1040,2020,TX0230004,MACKENZIE MUNICIPAL WATER AUTHORITY
290400,2020,TX0770001,CITY OF FLOYDADA
507000,2020,TX0770002,CITY OF LOCKNEY
797800,2020,TX0230001,SILVERTON MUNICIPAL WATER SYSTEM
877200,2020,TX2190003,TULIA MUNICIPAL WATER SYSTEM
2000,2020,TX0200497,BRAZOSPORT WATER AUTHORITY
728095,2020,TX0200035,CITY OF RICHWOOD
632905,2020,TX0200230,CITY OF OYSTER CREEK
162600,2020,TX0200004,CITY OF CLUTE
481200,2020,TX0200006,CITY OF LAKE JACKSON
247050,2020,TX1620001,CITY OF EAGLE PASS
304800,2020,TX0200005,CITY OF FREEPORT
95200,2020,TX0200003,CITY OF BRAZORIA
28800,2020,TX0200002,CITY OF ANGLETON
743400,2020,TX0790003,CITY OF ROSENBERG
1106152,2020,TX0790582,FORT BEND COUNTY MUD 218
1104898,2020,TX0790559,FORT BEND COUNTY MUD 184
1102142,2020,TX0790482,FORT BEND COUNTY MUD 5
258661,2020,TX0790487,FORT BEND COUNTY MUD 152
285662,2020,TX0790488,FORT BEND COUNTY MUD 155
285663,2020,TX0790466,FORT BEND COUNTY MUD 158
295266,2020,TX0790486,FORT BEND COUNTY MUD 66
5000,2020,TX1830017,A & P WSC PUMP 1
137000,2020,TX1830001,CITY OF CARTHAGE
1104727,2020,TX1830029,CLAYTON WSC PLANT 2
728110,2020,TX1830019,RIDERVILLE WSC
722618,2020,TX1830012,REHOBETH WSC
392430,2020,TX1830009,HOLLANDS QUARTER WSC
158700,2020,TX1830005,CLAYTON WSC PLANT 1
737550,2020,TX1830014,ROCK HILL WSC
5800,2020,TX1090015,CITY OF ABBOTT
6600,2020,TX0950001,CITY OF ABERNATHY
6670,2020,TX1290010,ABLES SPRINGS SUD
845010,2020,TX1160066,BARROW SUBDIVISION
8000,2020,TX0580011,CITY OF ACKERLY
222800,2020,TX0610002,CITY OF DENTON
471400,2020,TX0610007,CITY OF KRUM
768200,2020,TX0610006,CITY OF SANGER
651825,2020,TX1840025,PARKER COUNTY SUD GROUND WATER
31500,2020,TX0110013,AQUA WSC
191850,2020,TX2270008,CREEDMOOR MAHA WSC
41010,2020,TX2270001,CITY OF AUSTIN WATER & WASTEWATER
512080,2020,TX2270242,LOOP 360 WSC
932010,2020,TX2270182,TRAVIS COUNTY WCID 10
318025,2020,TX2270190,NIGHTHAWK WSC
538130,2020,TX2270040,MARSHA WSC
607435,2020,TX2270226,NORTH AUSTIN MUD 1
607440,2020,TX2270227,WELLS BRANCH MUD 1
730746,2020,TX2270041,RIVERCREST WATER SYSTEM
764110,2020,TX2270018,ST STEPHENS EPISCOPAL SCHOOL
741000,2020,TX2270016,CITY OF ROLLINGWOOD
768980,2020,TX2270017,VILLAGE OF SAN LEANNA
833000,2020,TX2270004,CITY OF SUNSET VALLEY
835325,2020,TX2270126,HIGH VALLEY WSC
610707,2020,TX2270264,NORTHTOWN MUD
535000,2020,TX2270002,CITY OF MANOR
535858,2020,TX2270033,MANVILLE WSC
1104133,2020,TX2270409,LAKESIDE WCID 2-A
1104123,2020,TX2270371,LAKESIDE WCID 2-B
605000,2020,TX2460020,NOACK WSC
866000,2020,TX2460015,CITY OF THRALL
844400,2020,TX2460004,CITY OF TAYLOR
413200,2020,TX2460007,CITY OF HUTTO
440316,2020,TX2460022,JONAH WATER SUD
58625,2020,TX2270354,BRIARCREEK SUBDIVISION
934871,2020,TX2460152,WILLIAMSON COUNTY WSID 3
1102791,2020,TX2270369,MUNICIPAL GROUNDWATER SOLUTIONS
1102348,2020,TX2270382,KELLY LANE WCID 1
1104132,2020,TX2270408,LAKESIDE WCID 1
659800,2020,TX2270014,CITY OF PFLUGERVILLE
832710,2020,TX1110077,SUNSET ACRES SUBDIVISION
944487,2020,TX2270161,WINDERMERE COMMUNITY
1103934,2020,TX0110052,THE COLONY MUD 1E
871710,2020,TX2270353,TRAVIS COUNTY MUD 14
1103414,2020,TX0110049,BASTROP COUNTY MUD 1
8860,2020,TX1110007,ACTON MUD
133098,2020,TX1110070,CANYON CREEK ADDITION
8868,2020,TX1110055,ACTON WATER ROYAL OAKS
334600,2020,TX1110001,CITY OF GRANBURY
1103826,2020,TX1110116,BENTWATER ON LAKE GRANBURY
174100,2020,TX1110060,COMANCHE COVE & HERITAGE HEIGHTS
178320,2020,TX1110002,HIDEAWAY BAY ESTATES
930700,2020,TX1110005,WESTERN HILLS HARBOR
178391,2020,TX1110109,GRANBURY ACRES WATER SYSTEM
174400,2020,TX1110022,COMANCHE HARBOR & PORT OCALL
178318,2020,TX1110036,RANCHO BRAZOS SUBDIVISION
178450,2020,TX1110044,MONTEGO BAY ESTATES
9600,2020,TX1710021,MOORTEX WSC
241200,2020,TX1710001,CITY OF DUMAS
9800,2020,TX1800003,ADRIAN MUNICIPAL WATER SYSTEM
9950,2020,TX0370014,AFTON GROVE WSC
432800,2020,TX0370002,CITY OF JACKSONVILLE
607470,2020,TX0370018,NORTH CHEROKEE WSC
917000,2020,TX2120024,WALNUT GROVE WSC
881200,2020,TX2120004,CITY OF TYLER
807310,2020,TX2120063,SOUTHERN UTILITIES
941300,2020,TX2120025,CITY OF WHITEHOUSE
178000,2020,TX2120008,COMMUNITY WATER CO MONTGOMERY GARDEN
188775,2020,TX0370016,CRAFT TURNEY WSC MAIN
358490,2020,TX0370021,GUM CREEK WSC
9951,2020,TX1700147,AFTON PARK WATER SYSTEM
17600,2020,TX1880001,AMARILLO MUNICIPAL WATER SYSTEM
133000,2020,TX1910001,CANYON MUNICIPAL WATER SYSTEM
10200,2020,TX1840017,AGNES SUBDIVISION
10600,2020,TX1780001,CITY OF AGUA DULCE
809010,2020,TX1370035,SOUTH TEXAS WATER AUTHORITY
185000,2020,TX1780003,CITY OF CORPUS CHRISTI
63300,2020,TX0130001,CITY OF BEEVILLE
543000,2020,TX2050003,CITY OF MATHIS
690200,2020,TX1780006,NUECES COUNTY WCID 4
769305,2020,TX2050011,SAN PATRICIO MWD
690750,2020,TX2050005,CITY OF PORTLAND
778772,2020,TX2050063,SEABOARD WSC
342395,2020,TX2050001,CITY OF GREGORY
32800,2020,TX2050015,CITY OF ARANSAS PASS
419380,2020,TX2050002,CITY OF INGLESIDE
419382,2020,TX2050071,CITY OF INGLESIDE ON THE BAY
619200,2020,TX2050004,CITY OF ODEM
737800,2020,TX0040002,CITY OF ROCKPORT
183885,2020,TX0040017,COPANO HEIGHTS WATER
183900,2020,TX0040003,COPANO COVE SUBDIVISION
183907,2020,TX0040029,COPANO RIDGE SUBDIVISION
841200,2020,TX2050007,CITY OF TAFT
728300,2020,TX2050078,RINCON WSC
905300,2020,TX1780015,VIOLET WSC
12200,2020,TX1250001,CITY OF ALICE
437700,2020,TX1250030,JIM WELLS COUNTY FWSD 1
612215,2020,TX1780052,NUECES WSC
723500,2020,TX1370006,RICARDO WSC
52400,2020,TX1780010,NUECES COUNTY WCID 5
76000,2020,TX1780002,CITY OF BISHOP
238000,2020,TX1780012,CITY OF DRISCOLL
466800,2020,TX1370001,CITY OF KINGSVILLE
926400,2020,TX1080011,CITY OF WESLACO
871420,2020,TX1080223,TRAILS END MOBILE HOME PARK
1103438,2020,TX1080235,MILITARY HWY WSC WESLACO
268965,2020,TX1370034,ESCONDIDO CREEK WATER SYSTEM
889800,2020,TX1370003,NAVAL AIR STATION KINGSVILLE
790830,2020,TX2500020,SHARON WSC
322600,2020,TX2460001,CITY OF GEORGETOWN
495600,2020,TX2460013,CITY OF LIBERTY HILL
488850,2020,TX2460012,CITY OF LEANDER
1102867,2020,TX2460166,BRUSHY CREEK REGIONAL UTILITY AUTHORITY
141050,2020,TX2460009,CITY OF CEDAR PARK
79225,2020,TX2460110,BLOCK HOUSE MUD
419284,2020,TX2270210,INDIAN SPRINGS SUBDIVISION
948745,2020,TX2460120,WILLIAMSON TRAVIS COUNTY MUD 1
288800,2020,TX2460005,CITY OF FLORENCE
10848,2020,TX0150463,BLUE SKIES OF TEXAS WEST
10850,2020,TX1650003,AIRLINE MOBILE HOME PARK
10853,2020,TX0430060,AIR PARK ESTATES
160200,2020,TX1260003,CITY OF CLEBURNE
11000,2020,TX1080001,CITY OF ALAMO
197800,2020,TX0620001,CITY OF CUERO
289600,2020,TX2470001,CITY OF FLORESVILLE
11200,2020,TX0150039,CITY OF ALAMO HEIGHTS
11400,2020,TX2500005,CITY OF ALBA
11425,2020,TX0110045,K & K WATER COMPANY
11427,2020,TX1012052,ALBURY MANOR UTILITY COMPANY
370401,2020,TX1013289,HARRIS COUNTY MUD 401
237250,2020,TX1010592,DOWDELL PUD
11475,2020,TX1010410,ALDINE FOREST SUBDIVISION
11477,2020,TX1010825,ALDINE GARDENS MOBILE HOME PARK
11670,2020,TX1840041,ALEDO MOBILE HOME PARK
102400,2020,TX0210001,CITY OF BRYAN
923800,2020,TX0210016,WELLBORN SUD
165400,2020,TX0210002,CITY OF COLLEGE STATION
953200,2020,TX0210005,WICKSON CREEK SUD
133750,2020,TX0930003,WICKSON CREEK SUD GRIMES COUNTY
12900,2020,TX1700187,ALLENDALE WATER SYSTEM
911600,2020,TX1550008,CITY OF WACO
733600,2020,TX1550010,CITY OF ROBINSON
513200,2020,TX1550036,CITY OF LORENA
385200,2020,TX1550031,CITY OF HEWITT
144030,2020,TX1550061,CENTRAL BOSQUE WSC
82110,2020,TX0140162,BLUEBONNET WSC
259050,2020,TX1550026,ELM CREEK WSC
574000,2020,TX0140028,MOFFAT WSC
252602,2020,TX1550024,CITY OF BRUCEVILLE EDDY
547800,2020,TX1550004,CITY OF MCGREGOR
547000,2020,TX2310001,CITY OF MCCAMEY
891344,2020,TX2310028,UPTON COUNTY WCID 1 MCCAMEY
577400,2020,TX1550006,CITY OF MOODY
654500,2020,TX0140033,PENDLETON WSC
820190,2020,TX1550044,SPRING VALLEY WSC
1102023,2020,TX2460155,BRAZOS RIVER AUTHORITY GRANGER LAKE REGI
957320,2020,TX1550048,CITY OF WOODWAY
927200,2020,TX1550009,CITY OF WEST
186950,2020,TX1550022,COTTONWOOD WSC
478200,2020,TX1550033,CITY OF LACY LAKEVIEW
1102575,2020,TX1550138,TEXAS STATE TECHNICAL COLLEGE - WACO
512010,2020,TX0920004,CITY OF LONGVIEW
293215,2020,TX0920026,FOREST LAKE SUBDIVISION
941955,2020,TX0920006,CITY OF WHITE OAK
255400,2020,TX0920019,ELDERVILLE WSC
366000,2020,TX1020004,CITY OF HALLSVILLE
358500,2020,TX1020026,GUM SPRINGS WSC 1
13800,2020,TX0220001,CITY OF ALPINE
14000,2020,TX0840009,GALVESTON COUNTY WCID 8
316200,2020,TX0840003,CITY OF GALVESTON
433150,2020,TX0840030,CITY OF JAMAICA BEACH
871800,2020,TX0200038,TREASURE ISLAND MUD
866560,2020,TX0840057,TIFFANY WATER
15400,2020,TX0370001,CITY OF ALTO
15450,2020,TX0370056,ALTO RURAL WSC BRADFORD MT PLANT
15500,2020,TX0430026,ALTOGA WSC
848000,2020,TX0190004,TEXARKANA WATER UTILITIES
143790,2020,TX0190024,CENTRAL BOWIE COUNTY WSC
218800,2020,TX0190001,CITY OF DEKALB
395330,2020,TX0190002,CITY OF HOOKS
109925,2020,TX0190015,BURNS REDBANK WSC
521680,2020,TX0190012,MACEDONIA EYLAU MUD 1
721200,2020,TX0190008,CITY OF REDWATER
543800,2020,TX0190007,CITY OF MAUD
592900,2020,TX0190006,CITY OF NASH
601000,2020,TX0190003,CITY OF NEW BOSTON
617440,2020,TX0190014,OAK GROVE WSC
29650,2020,TX1940004,CITY OF ANNONA
42295,2020,TX1940005,CITY OF AVERY
721179,2020,TX1940008,RED RIVER COUNTY WSC
482989,2020,TX1390015,LAMAR COUNTY WATER SUPPLY DISTRICT
81650,2020,TX1390004,CITY OF BLOSSOM
223650,2020,TX1390001,CITY OF DEPORT
301095,2020,TX1940006,410 WSC
482988,2020,TX1390014,CITY OF ROXTON
652110,2020,TX1390011,PATTONVILLE WSC
722750,2020,TX1390013,CITY OF RENO
225400,2020,TX1940003,CITY OF DETROIT
651250,2020,TX1390002,CITY OF PARIS
573200,2020,TX1390010,M J C WSC
659200,2020,TX1390012,PETTY WSC
914400,2020,TX0190005,CITY OF WAKE VILLAGE
488930,2020,TX0190093,CITY OF LEARY
1103795,2020,TX0190021,RIVERBEND WATER RESOURCES DISTRICT
688600,2020,TX0290001,CITY OF POINT COMFORT
16800,2020,TX0200001,CITY OF ALVIN
17200,2020,TX2490001,CITY OF ALVORD
20305,2020,TX1011920,AMBERWOOD SUBDIVISION
260300,2020,TX0710002,EL PASO WATER UTILITIES PUBLIC SERVICE B
1102108,2020,TX0710186,PASEO DEL ESTE MUD 1
1102572,2020,TX0710178,EAST MONTANA WATER SYSTEM
319900,2020,TX0710009,GASLIGHT SQUARE MOBILE HOME PARK
260330,2020,TX0710154,LOWER VALLEY WATER DISTRICT
363095,2020,TX0710091,HACIENDAS DEL NORTE WATER IMPROVEMENT DI
889370,2020,TX0710020,FORT BLISS MAIN POST AREA
870400,2020,TX1010026,CITY OF TOMBALL
164672,2020,TX1010916,RED OAK TERRACE
22900,2020,TX1010517,MADING LANE WATER SYSTEM
23500,2020,TX1460005,AMES MINGLEWOOD WSC
24000,2020,TX1400006,CITY OF AMHERST
849200,2020,TX0840008,CITY OF TEXAS CITY
24800,2020,TX0360001,CITY OF ANAHUAC
25189,2020,TX1810188,ANCAR WATER SYSTEM
25205,2020,TX0200251,ANCHOR ROAD MOBILE HOME PARK
25600,2020,TX0930011,ANDERSON WATER SYSTEM
518000,2020,TX1520002,LUBBOCK PUBLIC WATER SYSTEM
503600,2020,TX1400003,CITY OF LITTLEFIELD
830085,2020,TX1400027,SUNNYDALE WSC
746200,2020,TX0850014,SOUTH GARZA WSC
481354,2020,TX1520056,TOWN OF RANSOM CANYON
788800,2020,TX1520003,CITY OF SHALLOWATER
519000,2020,TX1520006,LUBBOCK COUNTY WCID 1
26080,2020,TX0010046,ANDERSON COUNTY CEDAR CREEK WSC
28000,2020,TX0020001,CITY OF ANDREWS
28125,2020,TX0200361,ANGLECREST SUBDIVISION
28410,2020,TX0030102,ANGELINA COUNTY FWSD 1
519600,2020,TX0030004,CITY OF LUFKIN
409200,2020,TX0030002,CITY OF HUNTINGTON
721100,2020,TX0030028,REDLAND WSC
955700,2020,TX0030029,WOODLAWN WSC
227600,2020,TX0030001,CITY OF DIBOLL
696800,2020,TX0030027,PRAIRIE GROVE WSC
28500,2020,TX0030016,ANGELINA WSC
28790,2020,TX0200244,ANGLE ACRES WATER SYSTEM
30000,2020,TX0710001,TOWN OF ANTHONY
30400,2020,TX1100001,CITY OF ANTON
796200,2020,TX1000002,CITY OF SILSBEE
30900,2020,TX1010085,APACHELAND MOBILE HOME SUBDIVISION
31200,2020,TX1740005,APPLEBY WSC
592000,2020,TX1740003,CITY OF NACOGDOCHES
554500,2020,TX1740006,MELROSE WSC
953400,2020,TX1740020,WODEN WSC
236460,2020,TX1740010,D & M WSC
592020,2020,TX1740029,NACOGDOCHES COUNTY MUD 1
31400,2020,TX2280004,APPLE SPRINGS WSC
31460,2020,TX0180081,CRYSTAL CLEAR WHISPERING RIDGE
31475,2020,TX1330062,AQUA VISTA UTILITIES
32000,2020,TX1090016,AQUILLA WSC
32010,2020,TX1090068,AQUILLA WSD
389550,2020,TX1090041,HILL COUNTY WSC
1102844,2020,TX1090043,OAK HILL WATER SYSTEM
944000,2020,TX1090006,CITY OF WHITNEY
1102845,2020,TX1090014,MURRAY HILL WATER SYSTEM
147700,2020,TX1090020,CHATT WSC
94450,2020,TX1090018,BRANDON-IRENE WSC
116000,2020,TX1090048,CITY OF BYNUM BLACKLAND SYSTEM
286250,2020,TX1090035,FILES VALLEY WSC
569400,2020,TX0700006,CITY OF MILFORD
651750,2020,TX1260021,PARKER WSC
390000,2020,TX1090001,CITY OF HILLSBORO
32605,2020,TX0040042,ARANSAS COUNTY MUD 1
33050,2020,TX1011493,MAPLE LEAF MOBILE HOME SUBDIVISION
618148,2020,TX1011049,OAKLAND VILLAGE MOBILE HOME COMMUNITY
33660,2020,TX0050001,CITY OF ARCHER CITY
944456,2020,TX2430001,CITY OF WICHITA FALLS
216950,2020,TX0390019,DEAN DALE SUD
116250,2020,TX0390003,CITY OF BYERS
147500,2020,TX0390016,CHARLIE WSC
33715,2020,TX0050014,ARCHER COUNTY MUD 1
392440,2020,TX0050002,CITY OF HOLLIDAY
109600,2020,TX2430005,CITY OF BURKBURNETT
306075,2020,TX2430008,FRIBERG-COOPER WSC
481385,2020,TX0050015,CITY OF LAKESIDE CITY
686945,2020,TX2430012,TOWN OF PLEASANT VALLEY
778765,2020,TX0050003,CITY OF SCOTLAND
889610,2020,TX2430007,SHEPPARD AIR FORCE BASE
623610,2020,TX2520003,CITY OF OLNEY
721171,2020,TX0390021,RRA ARROWHEAD LAKE LOTS
951400,2020,TX0050013,WINDTHORST WSC
422250,2020,TX2430003,CITY OF IOWA PARK
256600,2020,TX2430002,CITY OF ELECTRA
368900,2020,TX2440002,HARROLD WSC
395851,2020,TX2430013,HORSESHOE BEND ESTATES
944457,2020,TX2430006,WICHITA VALLEY WSC
33760,2020,TX0790520,CITY OF ARCOLA
295231,2020,TX0790474,FORT BEND COUNTY FWSD 1
33825,2020,TX2350042,ARENOSA CREEK ESTATES
38200,2020,TX1070005,CITY OF ATHENS
33950,2020,TX0610019,ARGYLE WSC
1101799,2020,TX0610213,UTRWD REGIONAL WATER TREATMENT PLANT
1102822,2020,TX0610244,TOWN OF PROVIDENCE VILLAGE
1102819,2020,TX0610258,DENTON COUNTY FWSD 8-A PALOMA
1102818,2020,TX0610228,DENTON COUNTY FWSD 7 LANTANA
57100,2020,TX0610020,CROSS TIMBERS WSC
1102817,2020,TX0610259,DENTON COUNTY FWSD 11-A PALOMA
1102815,2020,TX0610254,DENTON COUNTY FWSD 10 SAVANNAH
480400,2020,TX0610029,LAKE CITIES MUNICIPAL UTILITY AUTHORITY
471350,2020,TX0610036,MUSTANG SUD
442400,2020,TX0610003,CITY OF JUSTIN
389277,2020,TX0610080,CITY OF HIGHLAND VILLAGE
184795,2020,TX0610065,CITY OF CORINTH
143400,2020,TX0430003,CITY OF CELINA
1103840,2020,TX0610261,DENTON COUNTY FWSD 10 ARTESIA
1104079,2020,TX0610272,DENTON COUNTY FWSD 11-C
919200,2020,TX1020003,CITY OF WASKOM
34900,2020,TX2010004,ARLAM CONCORD WSC
581900,2020,TX2010023,MT ENTERPRISE WSC
34950,2020,TX0740019,ARLEDGE RIDGE WSC
35200,2020,TX1700447,ARMADILLO WOODS SUBDIVISION
35770,2020,TX0140019,ARMSTRONG WSC
144038,2020,TX0140161,CENTRAL TEXAS WSC
68000,2020,TX0140002,CITY OF BELTON
378851,2020,TX0140016,BELL COUNTY WCID 1
301100,2020,TX0140076,439 WSC
606050,2020,TX0140031,BELL COUNTY WCID 3
184300,2020,TX0500001,CITY OF COPPERAS COVE
871170,2020,TX0500005,TOPSEY WSC
1102032,2020,TX0140174,CENTRAL TEXAS COLLEGE KILLEEN
140975,2020,TX0500043,CEDAR GROVE MOBILE HOME PARK
465850,2020,TX0140006,CITY OF KILLEEN
889400,2020,TX0140107,US ARMY SOUTH FORT HOOD
368770,2020,TX0140023,CITY OF HARKER HEIGHTS
65800,2020,TX0140007,BELL MILAM FALLS WSC
104600,2020,TX1660007,CITY OF BUCKHOLTS
762050,2020,TX1660013,SALEM ELM RIDGE WSC
130690,2020,TX1660001,CITY OF CAMERON
232500,2020,TX0140044,DOG RIDGE WSC
248500,2020,TX0140118,EAST BELL WSC
378850,2020,TX0140024,BELL COUNTY WCID 5
392400,2020,TX0140003,CITY OF HOLLAND
433500,2020,TX2460011,JARRELL SCHWERTNER WSC
762020,2020,TX0140035,SALADO WSC
461500,2020,TX1410028,KEMPNER WSC
483650,2020,TX1410001,CITY OF LAMPASAS
578000,2020,TX0730015,MOOREVILLE WSC
492800,2020,TX1550035,LEVI WSC
503000,2020,TX0140025,LITTLE ELM VALLEY WSC
514800,2020,TX0730001,CITY OF LOTT
622400,2020,TX0140020,OENAVILLE & BELFALLS WSC
740200,2020,TX0140004,CITY OF ROGERS
742610,2020,TX0730003,CITY OF ROSEBUD
928500,2020,TX0140105,WEST BELL COUNTY WSC
934600,2020,TX0730019,WESTPHALIA WSC
35800,2020,TX2120001,CITY OF ARP
180200,2020,TX1700001,CITY OF CONROE
1102617,2020,TX1700779,MONTGOMERY COUNTY MUD 95
576642,2020,TX1700118,MONTGOMERY COUNTY MUD 15
1103971,2020,TX1700833,MONTGOMERY COUNTY MUD 126
1103810,2020,TX1700822,SJRA GRP SW TREATMENT PLANT
768650,2020,TX1700197,SJRA THE WOODLANDS
576601,2020,TX1700309,THE WOODLANDS METRO CENTER MUD
576639,2020,TX1700169,MONTGOMERY COUNTY MUD 7
576646,2020,TX1700348,MONTGOMERY COUNTY MUD 46
576651,2020,TX1700458,MONTGOMERY COUNTY MUD 47
576658,2020,TX1700554,MONTGOMERY COUNTY MUD 67
576659,2020,TX1700470,MONTGOMERY COUNTY MUD 60
576630,2020,TX1700749,MONTGOMERY COUNTY MUD 99
941910,2020,TX1700616,WHITE OAK WATER SUPPLY CORPORATION
576632,2020,TX1700770,MONTGOMERY COUNTY MUD 115
1104128,2020,TX1700860,MONTGOMERY COUNTY MUD 127
719340,2020,TX1700334,RAYFORD ROAD MUD
618300,2020,TX1700025,CITY OF OAK RIDGE NORTH
807025,2020,TX1700073,SOUTHERN MONTGOMERY COUNTY MUD
35827,2020,TX0140149,ARROWHEAD HILL WSC
846000,2020,TX0140005,CITY OF TEMPLE
504400,2020,TX0140027,BELL COUNTY WCID 2
578620,2020,TX0140116,CITY OF MORGANS POINT RESORT
