System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,TimeframeEnd,TimeframeStart
Pleasant View City Culinary Water,1033,Public,Active,2004,2/9/2005,Weber,,,,,,,,,29014,4500.0,219537.0056,0.0,0.0,,219537.0056,1471.0,0.0,0.0,,1471.0,,,,,,,,10332004,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,2004,kgallons,,,,,,,,,,,,,15769.095080000001,,,,2004-12-31,2004-01-01
Pleasant View City Culinary Water,1033,Public,Active,2003,3/23/2004,Weber,,,,,,,,,29014,3900.0,131868.4575,0.0,0.0,,131868.4575,1333.0,0.0,0.0,,1333.0,,,,,,,,10332003,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,2003,kgallons,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,15769.095080000001,,,,2003-12-31,2003-01-01
Pleasant View City Culinary Water,1033,Public,Active,2002,1/27/2003,Weber,,,,,,,,,29014,4575.0,276706.1157,0.0,0.0,,276706.1157,1333.0,0.0,0.0,,1333.0,,,,,,,,10332002,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,2002,kgallons,1296.0900060000001,1425.699007,1425.699007,1425.699007,1296.0900060000001,1296.0900060000001,1183.082158,1183.082158,1183.082158,1200.083339,1100.076394,1100.076394,15114.84964,,,,2002-12-31,2002-01-01
Pleasant View City Culinary Water,1033,Public,Active,2001,1/14/2002,Weber,,,,,,,,,29014,0.0,201089.7736,0.0,0.0,,201089.7736,1300.0,0.0,0.0,,1300.0,,,,,,,,10332001,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,2001,kgallons,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,1314.0912560000002,15769.095080000001,,,,2001-12-31,2001-01-01
Pleasant View City Culinary Water,1033,Public,Active,2000,2/5/2001,Weber,,,,,,,,,29014,3639.0,0.0,0.0,0.0,,209605.5559,1215.0,0.0,0.0,,1215.0,,,,,,,,10332000,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,2000,kgallons,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,1314.090383,15769.08459,,,,2000-12-31,2000-01-01
Pleasant View City Culinary Water,1033,Public,Active,1999,2/2/2000,Weber,,,,,,,,,29014,2000.0,79417.51511000001,2508.174179,0.0,,83597.8054,1200.0,7.0,0.0,,1207.0,,,,,,,,10331999,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,1999,kgallons,250.0160256,250.0160256,280.0204251,250.0160256,250.0160256,200.01412390000002,200.01412390000002,200.01412390000002,250.0160256,250.0160256,250.0160256,250.0160256,2880.191002,,,,1999-12-31,1999-01-01
Pleasant View City Culinary Water,1033,Public,Active,1998,2/3/1999,Weber,,,,,,,,,29014,4800.0,51358.566569999995,1622.1126470000002,0.0,,54061.75429,1140.0,0.0,0.0,,1140.0,,,,,,,,10331998,Pleasant View City Culinary Water,1033,Alder Creek Spring (WS002),10330003,Active,41.34156358,-111.9746865,Spring,Withdrawal,Water Supplier,1998,kgallons,2000.13798,2500.1732899999997,3000.2086,3500.2439090000003,3500.2439090000003,3000.2086,3000.2086,3000.2086,2500.1732899999997,2000.13798,2000.13798,2000.13798,32002.220719999998,,,,1998-12-31,1998-01-01
Pleasant View City Culinary Water,1033,Public,Active,1998,2/3/1999,Weber,,,,,,,,,29014,4800.0,51358.566569999995,1622.1126470000002,0.0,,54061.75429,1140.0,0.0,0.0,,1140.0,,,,,,,,10331998,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,1998,kgallons,25.00258011,25.00258011,28.00041326,25.00258011,25.00258011,20.00076069,20.00076069,20.00076069,20.00076069,23.00185234,25.00258011,25.00258011,281.02078900000004,,,,1998-12-31,1998-01-01
Pleasant View City Culinary Water,1033,Public,Active,1997,3/18/1998,Weber,,,,,,,,,29014,4800.0,0.0,0.0,0.0,,56924.953120000006,0.0,0.0,0.0,,1200.0,,,,,,,,10331997,Pleasant View City Culinary Water,1033,Alder Creek Spring (WS002),10330003,Active,41.34156358,-111.9746865,Spring,Withdrawal,Water Supplier,1997,kgallons,2000.13798,2500.1732899999997,3000.2086,3500.2439090000003,3500.2439090000003,3000.2086,3000.2086,3000.2086,3000.2086,2000.13798,2500.1732899999997,2500.1732899999997,33502.32665,,,,1997-12-31,1997-01-01
Pleasant View City Culinary Water,1033,Public,Active,1997,3/18/1998,Weber,,,,,,,,,29014,4800.0,0.0,0.0,0.0,,56924.953120000006,0.0,0.0,0.0,,1200.0,,,,,,,,10331997,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,1997,kgallons,3.001091657,3.001091657,3.001091657,3.001091657,3.001091657,1.000363886,1.4011611430000002,3.001091657,3.001091657,3.001091657,3.001091657,3.001091657,32.4124416,,,,1997-12-31,1997-01-01
Pleasant View City Culinary Water,1033,Public,Active,1996,2/6/1997,Weber,,,,,,,,,29014,4800.0,62623.34884,1977.1373010000002,0.0,,65918.57768,0.0,6.0,0.0,,1055.0,,,,,,,,10331996,Pleasant View City Culinary Water,1033,Alder Creek Spring (WS002),10330003,Active,41.34156358,-111.9746865,Spring,Withdrawal,Water Supplier,1996,kgallons,2000.13798,2500.1732899999997,3000.2086,3500.2439090000003,3500.2439090000003,3000.2086,3000.2086,3000.2086,3000.2086,2000.13798,2500.1732899999997,2500.1732899999997,33502.32991,,,,1996-12-31,1996-01-01
Pleasant View City Culinary Water,1033,Public,Active,1996,2/6/1997,Weber,,,,,,,,,29014,4800.0,62623.34884,1977.1373010000002,0.0,,65918.57768,0.0,6.0,0.0,,1055.0,,,,,,,,10331996,Pleasant View City Culinary Water,1033,Little Missouri Spring (WS001),10330006,Active,41.33343532,-111.99655690000002,Spring,Withdrawal,Water Supplier,1996,kgallons,250.0160256,250.0160256,280.0204251,250.0160256,250.0160256,200.01412390000002,200.01412390000002,200.01412390000002,300.0211858,230.01526490000003,250.0160256,250.0160256,2910.2019179999998,,,,1996-12-31,1996-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2019,1/13/2020,Wayne,,,,,,,,,28002,265.0,17140.0,0.0,2200.0,450.0,19790.0,199.0,0.0,3.0,3.0,205.0,,,,,,,,10342019,"Fremont Water Works Company, Inc.",1034,Lower  Springs (WS001),10340001,Active,38.50308664,-111.55524150000001,Spring,Withdrawal,Water Supplier,2019,kgallons,4320.0,4000.0,4460.0,4320.0,4460.0,4320.0,4460.0,4460.0,4320.0,4460.0,4320.0,4460.0,52360.0,,,,2019-12-31,2019-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2019,1/13/2020,Wayne,,,,,,,,,28002,265.0,17140.0,0.0,2200.0,450.0,19790.0,199.0,0.0,3.0,3.0,205.0,,,,,,,,10342019,"Fremont Water Works Company, Inc.",1034,Upper Spring (WS002),108544949,Active,38.50352547,-111.554023,Spring,Withdrawal,Water Supplier,2019,kgallons,7200.0,6500.0,7200.0,7000.0,7200.0,7000.0,7200.0,7200.0,7000.0,7200.0,7000.0,7200.0,84900.0,,,,2019-12-31,2019-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2018,1/26/2019,Wayne,,,,,,,,,28002,270.0,17796.019,0.0,1448.6,1959.98,21204.599,192.0,0.0,3.0,3.0,198.0,,,,,,,,10342018,"Fremont Water Works Company, Inc.",1034,Lower  Springs (WS001),10340001,Active,38.50308664,-111.55524150000001,Spring,Withdrawal,Water Supplier,2018,kgallons,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,54000.0,,,,2018-12-31,2018-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2018,1/26/2019,Wayne,,,,,,,,,28002,270.0,17796.019,0.0,1448.6,1959.98,21204.599,192.0,0.0,3.0,3.0,198.0,,,,,,,,10342018,"Fremont Water Works Company, Inc.",1034,Upper Spring (WS002),108544949,Active,38.50352547,-111.554023,Spring,Withdrawal,Water Supplier,2018,kgallons,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0,45600.0,,,,2018-12-31,2018-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2017,2/19/2018,Wayne,,,,,,,,,28002,255.0,16999.355,0.0,2275.42,1130.1,20404.875,192.0,0.0,3.0,4.0,199.0,,,,,,,,10342017,"Fremont Water Works Company, Inc.",1034,Lower  Springs (WS001),10340001,Active,38.50308664,-111.55524150000001,Spring,Withdrawal,Water Supplier,2017,kgallons,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,52560.0,,,,2017-12-31,2017-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2017,2/19/2018,Wayne,,,,,,,,,28002,255.0,16999.355,0.0,2275.42,1130.1,20404.875,192.0,0.0,3.0,4.0,199.0,,,,,,,,10342017,"Fremont Water Works Company, Inc.",1034,Upper Spring (WS002),108544949,Active,38.50352547,-111.554023,Spring,Withdrawal,Water Supplier,2017,kgallons,3560.0,3560.0,3560.0,3560.0,3660.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,42820.0,,,,2017-12-31,2017-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2016,1/9/2017,Wayne,,,,,,,,,28002,250.0,16011.91,0.0,2252.19,1090.5,19354.6,187.0,0.0,3.0,4.0,194.0,,,,,,,,10342016,"Fremont Water Works Company, Inc.",1034,Lower  Springs (WS001),10340001,Active,38.50308664,-111.55524150000001,Spring,Withdrawal,Water Supplier,2016,kgallons,4450.0,4450.0,4450.0,4550.0,4550.0,4550.0,4550.0,4550.0,4550.0,4550.0,4550.0,4550.0,54300.0,,,,2016-12-31,2016-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2016,1/9/2017,Wayne,,,,,,,,,28002,250.0,16011.91,0.0,2252.19,1090.5,19354.6,187.0,0.0,3.0,4.0,194.0,,,,,,,,10342016,"Fremont Water Works Company, Inc.",1034,Upper Spring (WS002),108544949,Active,38.50352547,-111.554023,Spring,Withdrawal,Water Supplier,2016,kgallons,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,3710.0,44520.0,,,,2016-12-31,2016-01-01
"Fremont Water Works Company, Inc.",1034,Public,Active,2015,5/17/2016,Wayne,,,,,,,,,28002,250.0,11216.898000000001,0.0,2443.21,751.07,14411.178,182.0,0.0,10.0,3.0,195.0,,,,,,,,10342015,"Fremont Water Works Company, Inc.",1034,Lower  Springs (WS001),10340001,Active,38.50308664,-111.55524150000001,Spring,Withdrawal,Water Supplier,2015,kgallons,,,,,,,137707.2,,,,,,137707.2,,,,2015-12-31,2015-01-01
Eureka City Corporation (Culinary),1036,Public,Active,2017,5/29/2018,Juab,,,,,,,,,12004,790.0,24204.707000000002,464.39,0.0,3145.0,27814.097,327.0,16.0,0.0,18.0,361.0,,,,,,,,10362017,Eureka City Corporation (Culinary),1036,TinTic Junction  Well 2 (WS008),108543334,Active,39.92430707,-112.1651321,Well,Withdrawal,Water Supplier,2017,kgallons,3212.0,3300.0,3486.0,3507.0,3540.0,3598.0,3606.0,3622.0,3595.0,3431.0,3305.0,3201.0,41403.0,,,,2017-12-31,2017-01-01
Eureka City Corporation (Culinary),1036,Public,Active,1999,6/30/2000,Juab,,,,,,,,,12004,750.0,21313.4801,586.0406972999999,0.0,3034.210709,24938.73186,325.0,15.0,0.0,4.0,349.0,,,,,,,,10361999,Eureka City Corporation (Culinary),1036,Homansville Group  (SS161),10360004,Active,39.95975488,-112.1018406,Well,Withdrawal,Water Supplier,1999,kgallons,498.87527860000006,465.1529143,498.87527860000006,487.63340430000005,498.87527860000006,487.63340430000005,498.87527860000006,498.87527860000006,487.63340430000005,498.87527860000006,487.63340430000005,498.87527860000006,5907.8134820000005,,,,1999-12-31,1999-01-01
Eureka City Corporation (Culinary),1036,Public,Active,1998,5/3/1999,Juab,,,,,,,,,12004,750.0,21913.52177,585.0406278,0.0,3034.210709,25537.77346,321.0,17.0,0.0,4.0,347.0,,,,,,,,10361998,Eureka City Corporation (Culinary),1036,Homansville Group  (SS161),10360004,Active,39.95975488,-112.1018406,Well,Withdrawal,Water Supplier,1998,kgallons,498.87527860000006,465.1529143,498.87527860000006,487.63340430000005,498.87527860000006,487.63340430000005,498.87527860000006,498.87527860000006,487.63340430000005,498.87527860000006,487.63340430000005,498.87527860000006,5907.8134820000005,,,,1998-12-31,1998-01-01
Eureka City Corporation (Culinary),1036,Public,Active,1997,4/27/1998,Juab,,,,,,,,,12004,700.0,24558.705469999997,645.0447948,0.0,3034.210709,28242.96132,320.0,12.0,0.0,4.0,341.0,,,,,,,,10361997,Eureka City Corporation (Culinary),1036,Homansville Group  (SS161),10360004,Active,39.95975488,-112.1018406,Well,Withdrawal,Water Supplier,1997,kgallons,477.2745874,443.55222310000005,477.2745874,466.0327131,477.2745874,466.0327131,477.2745874,477.2745874,466.0327131,477.2745874,466.0327131,477.2745874,5648.605188,,,,1997-12-31,1997-01-01
Eureka City Corporation (Culinary),1036,Public,Active,1996,3/31/1997,Juab,,,,,,,,,12004,640.0,17745.23231,2188.1519550000003,0.0,2188.1519550000003,22121.536219999998,300.0,11.0,0.0,4.0,315.0,,,,,,,,10361996,Eureka City Corporation (Culinary),1036,Homansville Group  (SS161),10360004,Active,39.95975488,-112.1018406,Well,Withdrawal,Water Supplier,1996,kgallons,375.2667977,341.5444334,375.2667977,364.0249234,375.2667977,364.0249234,375.2667977,375.2667977,364.0249234,375.2667977,364.0249234,375.2667977,4424.511711,,,,1996-12-31,1996-01-01
North Emery Water Users Special Service District,1039,Public,Active,2019,3/2/2020,Emery,,,,,,,,,8007,1250.0,50757.027,1551.9,12344.82,1052.67,65706.417,459.0,14.0,99.0,9.0,581.0,,,,,,,,10392019,North Emery Water Users Special Service District,1039,Rilda Upper Spring (WS001),10390002,Active,39.40372625,-111.1592729,Spring,Withdrawal,Water Supplier,2019,kgallons,1303.405714,1303.405714,1303.405714,1629.257143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5539.474286,,,,2019-12-31,2019-01-01
North Emery Water Users Special Service District,1039,Public,Active,2019,3/2/2020,Emery,,,,,,,,,8007,1250.0,50757.027,1551.9,12344.82,1052.67,65706.417,459.0,14.0,99.0,9.0,581.0,,,,,,,,10392019,North Emery Water Users Special Service District,1039,Elk Springs Group (WS010) (WS011),108542330,Active,39.36934457,-111.16333909999999,Spring,Withdrawal,Water Supplier,2019,kgallons,1303.405714,1303.405714,1303.405714,1727.012571,6191.177143,26784.98743,37896.52114,16683.59314,12968.886859999999,6679.954286,4007.9725710000002,4007.9725710000002,120858.2949,,,,2019-12-31,2019-01-01
North Emery Water Users Special Service District,1039,Public,Active,2018,3/19/2019,Emery,,,,,,,,,8007,1200.0,47775.069,3302.19,4075.68,568.87,55721.809,392.0,10.0,92.0,9.0,503.0,,,,,,,,10392018,North Emery Water Users Special Service District,1039,Rilda Upper Spring (WS001),10390002,Active,39.40372625,-111.1592729,Spring,Withdrawal,Water Supplier,2018,kgallons,2150.619429,2150.619429,2574.226286,3225.929143,3258.514286,5181.037714,7755.264,5181.037714,3877.632,2997.833143,2150.619429,2150.619429,42653.952000000005,,,,2018-12-31,2018-01-01
North Emery Water Users Special Service District,1039,Public,Active,2017,2/6/2018,Emery,,,,,,,,,8007,1070.0,54191.828,1346.9920000000002,1.0,146.98,55686.8,485.0,16.0,1.0,2.0,504.0,,,,,,,,10392017,North Emery Water Users Special Service District,1039,Rilda Upper Spring (WS001),10390002,Active,39.40372625,-111.1592729,Spring,Withdrawal,Water Supplier,2017,kgallons,2150.619429,2150.619429,2574.226286,3225.929143,3258.514286,5181.037714,7755.264,5181.037714,3877.632,2997.833143,2150.619429,2150.619429,42653.952000000005,,,,2017-12-31,2017-01-01
North Emery Water Users Special Service District,1039,Public,Active,2017,2/6/2018,Emery,,,,,,,,,8007,1070.0,54191.828,1346.9920000000002,1.0,146.98,55686.8,485.0,16.0,1.0,2.0,504.0,,,,,,,,10392017,North Emery Water Users Special Service District,1039,Main Canyon Springs (Group),10390004,Active,39.39808506,-111.11432260000001,Spring,Withdrawal,Water Supplier,2017,kgallons,2671.981714,2997.833143,3225.929143,3258.514286,3584.365714,3584.365714,3584.365714,3584.365714,3584.365714,3584.365714,3584.365714,3584.365714,40829.184,,,,2017-12-31,2017-01-01
North Emery Water Users Special Service District,1039,Public,Active,2017,2/6/2018,Emery,,,,,,,,,8007,1070.0,54191.828,1346.9920000000002,1.0,146.98,55686.8,485.0,16.0,1.0,2.0,504.0,,,,,,,,10392017,North Emery Water Users Special Service District,1039,Birch Spring (WS007),10390007,Active,39.40565757,-111.11236979999998,Spring,Withdrawal,Water Supplier,2017,kgallons,1010.139429,944.9691429,814.6285713999999,847.2137142999999,651.7028571000001,651.7028571000001,651.7028571000001,651.7028571000001,651.7028571000001,651.7028571000001,651.7028571000001,651.7028571000001,8830.573714,,,,2017-12-31,2017-01-01
North Emery Water Users Special Service District,1039,Public,Active,2013,1/6/2014,Emery,,,,,,,,,8007,1410.0,47574.30857,2932.662857,2834.907429,192.2523429,66568.18834,378.0,19.0,2.0,1.0,493.0,,,,,,,,10392013,North Emery Water Users Special Service District,1039,Rilda Upper Spring (WS001),10390002,Active,39.40372625,-111.1592729,Spring,Withdrawal,Water Supplier,2013,kgallons,3454.025143,3454.025143,3454.025143,4301.238857,5181.037714,5604.644571,6028.251429,6028.251429,6028.251429,4301.238857,4268.653714,4268.653714,56372.297139999995,,,,2013-12-31,2013-01-01
Sunridge Subdivision Water,1042,Public,Active,2009,3/24/2010,Weber,,,,,,,,,29108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,,,,,,,,10422009,Sunridge Subdivision Water,1042,Sunridge System 4 Spring (WS004),10420004,Active,41.38324533,-111.692016,Spring,Withdrawal,Water Supplier,2009,kgallons,0.0,0.0,0.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,0.0,0.0,910.0,,,,2009-12-31,2009-01-01
Sunridge Subdivision Water,1042,Public,Active,2002,2/10/2003,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,200.0,0.0,0.0,,200.0,,,,,,,,10422002,Sunridge Subdivision Water,1042,Sunridge Spring No.2,10420001,Inactive,41.36416135,-111.66223390000002,Spring,Withdrawal,Water Supplier,2002,kgallons,,,,,0.005,0.0085,0.0085,0.0085,0.0085,0.0056,0.0055,,0.0501,,,,2002-12-31,2002-01-01
Sunridge Subdivision Water,1042,Public,Active,2002,2/10/2003,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,200.0,0.0,0.0,,200.0,,,,,,,,10422002,Sunridge Subdivision Water,1042,Sunridge System 4 Spring (WS004),10420004,Active,41.38324533,-111.692016,Spring,Withdrawal,Water Supplier,2002,kgallons,,,,,0.0045,0.0065,0.0065,0.0065,0.0065,0.005,0.0045,,0.04,,,,2002-12-31,2002-01-01
Sunridge Subdivision Water,1042,Public,Active,2001,1/22/2002,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,0.0,0.0,0.0,,260.0,,,,,,,,10422001,Sunridge Subdivision Water,1042,Sunridge Spring No.2,10420001,Inactive,41.36416135,-111.66223390000002,Spring,Withdrawal,Water Supplier,2001,kgallons,,,,,,,,,,,,,50.00347245,,,,2001-12-31,2001-01-01
Sunridge Subdivision Water,1042,Public,Active,2001,1/22/2002,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,0.0,0.0,0.0,,260.0,,,,,,,,10422001,Sunridge Subdivision Water,1042,Sunridge System 4 Spring (WS004),10420004,Active,41.38324533,-111.692016,Spring,Withdrawal,Water Supplier,2001,kgallons,,,,,,,,,,,,,40.00277795,,,,2001-12-31,2001-01-01
Sunridge Subdivision Water,1042,Public,Active,2000,2/22/2001,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,200.0,0.0,0.0,,200.0,,,,,,,,10422000,Sunridge Subdivision Water,1042,Sunridge Spring No.2,10420001,Inactive,41.36416135,-111.66223390000002,Spring,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00190171,,,,2000-12-31,2000-01-01
Sunridge Subdivision Water,1042,Public,Active,2000,2/22/2001,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,200.0,0.0,0.0,,200.0,,,,,,,,10422000,Sunridge Subdivision Water,1042,Sunridge System 4 Spring (WS004),10420004,Active,41.38324533,-111.692016,Spring,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00152137,,,,2000-12-31,2000-01-01
Sunridge Subdivision Water,1042,Public,Active,1999,1/21/2000,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,330.0,0.0,0.0,,330.0,,,,,,,,10421999,Sunridge Subdivision Water,1042,Sunridge Spring No.2,10420001,Inactive,41.36416135,-111.66223390000002,Spring,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00190171,,,,1999-12-31,1999-01-01
Sunridge Subdivision Water,1042,Public,Active,1999,1/21/2000,Weber,,,,,,,,,29108,0.0,195.0135426,0.0,0.0,,195.0135426,330.0,0.0,0.0,,330.0,,,,,,,,10421999,Sunridge Subdivision Water,1042,Sunridge System 4 Spring (WS004),10420004,Active,41.38324533,-111.692016,Spring,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00152137,,,,1999-12-31,1999-01-01
Sunridge Subdivision Water,1042,Public,Active,1998,2/10/1999,Weber,,,,,,,,,29108,0.0,76.00527814,0.0,0.0,,76.00527814,260.0,0.0,0.0,,260.0,,,,,,,,10421998,Sunridge Subdivision Water,1042,Sunridge Spring No.2,10420001,Inactive,41.36416135,-111.66223390000002,Spring,Withdrawal,Water Supplier,1998,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00258011,,,,1998-12-31,1998-01-01
Sunridge Subdivision Water,1042,Public,Active,1998,2/10/1999,Weber,,,,,,,,,29108,0.0,76.00527814,0.0,0.0,,76.00527814,260.0,0.0,0.0,,260.0,,,,,,,,10421998,Sunridge Subdivision Water,1042,Sunridge System 4 Spring (WS004),10420004,Active,41.38324533,-111.692016,Spring,Withdrawal,Water Supplier,1998,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00258011,,,,1998-12-31,1998-01-01
Sunridge Subdivision Water,1042,Public,Active,1997,2/17/1998,Weber,,,,,,,,,29108,0.0,76.00527814,0.0,0.0,,76.00527814,260.0,0.0,0.0,,260.0,,,,,,,,10421997,Sunridge Subdivision Water,1042,Sunridge Spring No.2,10420001,Inactive,41.36416135,-111.66223390000002,Spring,Withdrawal,Water Supplier,1997,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00258011,,,,1997-12-31,1997-01-01
Sunridge Subdivision Water,1042,Public,Active,1997,2/17/1998,Weber,,,,,,,,,29108,0.0,76.00527814,0.0,0.0,,76.00527814,260.0,0.0,0.0,,260.0,,,,,,,,10421997,Sunridge Subdivision Water,1042,Sunridge System 4 Spring (WS004),10420004,Active,41.38324533,-111.692016,Spring,Withdrawal,Water Supplier,1997,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00258011,,,,1997-12-31,1997-01-01
