System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,ReasonRemoved,index,TimeframeEnd,TimeframeStart
High Creek Culinary Water System,1066,Public,Active,2000,2/1/2001,Cache,,,,,,,,,3086,90.0,1360.094451,20.00138899,0.0,,2390.165984,25.0,2.0,0.0,,27.0,,,,,,,,10662000,High Creek Culinary Water System,1066,High Creek Springs,10660001,Inactive,,,Spring,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.165848,,,,Null Lat NAD83,206.0,2000-12-31,2000-01-01
High Creek Culinary Water System,1066,Public,Active,1999,2/4/2000,Cache,,,,,,,,,3086,80.0,1369.095076,0.0,110.0076394,,3122.216821,25.0,0.0,2.0,,32.0,,,,,,,,10661999,High Creek Culinary Water System,1066,High Creek Springs,10660001,Inactive,,,Spring,Withdrawal,Water Supplier,1999,kgallons,255.01784500000002,249.0189202,255.01784500000002,355.024907,405.0268087,405.0268087,405.0268087,405.0268087,405.0268087,355.024907,255.01784500000002,255.01784500000002,4004.2741579999997,,,,Null Lat NAD83,207.0,1999-12-31,1999-01-01
High Creek Culinary Water System,1066,Public,Active,1998,2/22/1999,Cache,,,,,,,,,3086,85.0,1358.094312,109.00757,0.0,,4204.291964999999,25.0,2.0,0.0,,31.0,,,,,,,,10661998,High Creek Culinary Water System,1066,High Creek Springs,10660001,Inactive,,,Spring,Withdrawal,Water Supplier,1998,kgallons,115.00926170000001,115.00926170000001,115.00926170000001,115.00926170000001,1360.094087,1360.094087,1360.094087,1360.094087,1000.070619,1000.070619,115.00926170000001,115.00926170000001,8130.573158,,,,Null Lat NAD83,208.0,1998-12-31,1998-01-01
Loa Town (Culinary),1068,Public,Active,2000,4/16/2001,Wayne,,,,,,,,,28004,489.0,49106.410169999996,18374.275990000002,167.011598,751.0521564,71004.9309,249.0,27.0,2.0,2.0,292.0,,,,,,,,10682000,Loa Town (Culinary),1068,Road Creek Spring,10680001,Inactive,,,Spring,Withdrawal,Water Supplier,2000,kgallons,0.0,0.0,12000.8344,0.0,0.0,0.0,41002.849780000004,0.0,0.0,0.0,18001.2516,0.0,71004.93578,,,,Null Lat NAD83,213.0,2000-12-31,2000-01-01
Loa Town (Culinary),1068,Public,Active,1999,1/31/2000,Wayne,,,,,,,,,28004,480.0,55088.82561,4981.345927,12556.87201,986.0684769999999,75907.27133999999,0.0,27.0,5.0,9.0,58.0,,,,,,,,10681999,Loa Town (Culinary),1068,Road Creek Spring,10680001,Inactive,,,Spring,Withdrawal,Water Supplier,1999,kgallons,0.0,0.0,12000.8344,0.0,0.0,0.0,46603.238730000005,0.0,0.0,0.0,17301.20217,0.0,75905.27528999999,,,,Null Lat NAD83,214.0,1999-12-31,1999-01-01
Loa Town (Culinary),1068,Public,Active,1998,1/14/1999,Wayne,,,,,,,,,28004,500.0,25171.748040000002,4940.343079,19471.35218,919.0638239,53970.747970000004,225.0,27.0,6.0,5.0,283.0,,,,,,,,10681998,Loa Town (Culinary),1068,Road Creek Spring,10680001,Inactive,,,Spring,Withdrawal,Water Supplier,1998,kgallons,0.0,0.0,17501.21629,0.0,0.0,0.0,19501.35427,0.0,0.0,0.0,17001.18098,0.0,54003.75154,,,,Null Lat NAD83,215.0,1998-12-31,1998-01-01
Monte Verde Water Association,1071,Public,Active,2013,1/22/2014,Morgan,,,,,,,,,15007,86.0,8934.53,0.0,0.0,0.0,8934.53,28.0,0.0,0.0,0.0,28.0,,,,,,,,10712013,Monte Verde Water Association,1071,Weber Basin Purchase,10710002,Inactive,,,Well,Withdrawal,Water Supplier,2013,kgallons,8472.137143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8472.137143,,,,Null Lat NAD83,227.0,2013-12-31,2013-01-01
Glendale Town Corporation,1073,Public,Active,2000,2/5/2001,Kane,,,,,,,,,13004,365.0,13646.9477,823.0571567000001,0.0,1530.1062570000001,17750.232659999998,140.0,4.0,0.0,6.0,206.0,,,,,,,,10732000,Glendale Town Corporation,1073,Spencer Springs,10730003,Inactive,,,Spring,Withdrawal,Water Supplier,2000,kgallons,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,1300.091805,15601.10166,,,,Null Lat NAD83,231.0,2000-12-31,2000-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,2001,3/28/2003,San Juan,,,,,,,,,19001,3260.0,185182.3029,40649.7739,0.0,,225832.0768,979.0,215.0,0.0,,1194.0,,,,,,,,10752001,Blanding City Municipal Water System (Culinary),1075,Cemetary Wells,10750004,Inactive,,,Well,Withdrawal,Irrigation,2001,kgallons,,,,,,,325.8514286,325.8514286,325.8514286,325.8514286,,,1303.405714,,,,Null Lat NAD83,237.0,2001-12-31,2001-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,2000,2/13/2001,San Juan,,,,,,,,,19001,3297.0,177143.3016,29854.0732,0.0,60017.16786,275362.1224,1160.0,46.0,0.0,16.0,1232.0,,,,,,,,10752000,Blanding City Municipal Water System (Culinary),1075,Cemetary Wells,10750004,Inactive,,,Well,Withdrawal,Irrigation,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,2.0007277709999998,4.0014555430000005,1.000363886,0.498552686,0.0,0.0,7.501099886,,,,Null Lat NAD83,239.0,2000-12-31,2000-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1999,4/10/2000,San Juan,,,,,,,,,19001,3299.0,251447.4616,500.0347246,0.0,55003.81971,307150.3299,1115.0,46.0,0.0,16.0,1185.0,,,,,,,,10751999,Blanding City Municipal Water System (Culinary),1075,Cemetary Wells,10750004,Inactive,,,Well,Withdrawal,Irrigation,1999,kgallons,0.0,0.0,0.0,0.0,0.0,2.0007277709999998,2.0007277709999998,5.001819429,0.0,0.0,0.0,0.0,9.003274971,,,,Null Lat NAD83,241.0,1999-12-31,1999-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1999,4/10/2000,San Juan,,,,,,,,,19001,3299.0,251447.4616,500.0347246,0.0,55003.81971,307150.3299,1115.0,46.0,0.0,16.0,1185.0,,,,,,,,10751999,Blanding City Municipal Water System (Culinary),1075,Indian Creek,10750009,Inactive,,,Stream,Withdrawal,Water Supplier,1999,kgallons,4887.771429,10753.09714,16944.27429,41057.28,46270.90286,32585.142860000004,32585.142860000004,31281.737139999997,14663.31429,12056.502859999999,8472.137143,8472.137143,260029.44,,,,Null Lat NAD83,244.0,1999-12-31,1999-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1999,4/10/2000,San Juan,,,,,,,,,19001,3299.0,251447.4616,500.0347246,0.0,55003.81971,307150.3299,1115.0,46.0,0.0,16.0,1185.0,,,,,,,,10751999,Blanding City Municipal Water System (Culinary),1075,Johnson Creek,10750011,Inactive,,,Stream,Withdrawal,Water Supplier,1999,kgallons,10101.39429,17595.97714,30955.885710000002,19876.93714,19551.08571,14989.16571,14989.16571,16292.571430000002,13034.05714,9775.542856999999,8146.285714,6517.028571,181825.0971,,,,Null Lat NAD83,245.0,1999-12-31,1999-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1998,3/8/1999,San Juan,,,,,,,,,19001,3299.0,255945.77399999998,480.03333560000004,0.0,70004.86145,326676.6859,1109.0,46.0,0.0,16.0,1179.0,,,,,,,,10751998,Blanding City Municipal Water System (Culinary),1075,Recapture Ck (Camp Jack),10750003,Inactive,,,Stream,Withdrawal,Water Supplier,1998,kgallons,0.0,4561.92,4040.557714,0.0,5050.697143,4887.771429,3636.5019429999998,2424.334629,0.0,10101.39429,9775.542856999999,0.0,44478.72,,,,Null Lat NAD83,247.0,1998-12-31,1998-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1998,3/8/1999,San Juan,,,,,,,,,19001,3299.0,255945.77399999998,480.03333560000004,0.0,70004.86145,326676.6859,1109.0,46.0,0.0,16.0,1179.0,,,,,,,,10751998,Blanding City Municipal Water System (Culinary),1075,Cemetary Wells,10750004,Inactive,,,Well,Withdrawal,Irrigation,1998,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,5.001819429,0.0,0.0,0.0,0.0,0.0,5.001819429,,,,Null Lat NAD83,248.0,1998-12-31,1998-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1998,3/8/1999,San Juan,,,,,,,,,19001,3299.0,255945.77399999998,480.03333560000004,0.0,70004.86145,326676.6859,1109.0,46.0,0.0,16.0,1179.0,,,,,,,,10751998,Blanding City Municipal Water System (Culinary),1075,Indian Creek,10750009,Inactive,,,Stream,Withdrawal,Water Supplier,1998,kgallons,5050.697143,13685.76,5050.697143,1596.672,30304.18286,29326.628569999997,10101.39429,15152.09143,4887.771429,24647.40206,9775.542856999999,5050.697143,154629.5369,,,,Null Lat NAD83,252.0,1998-12-31,1998-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1998,3/8/1999,San Juan,,,,,,,,,19001,3299.0,255945.77399999998,480.03333560000004,0.0,70004.86145,326676.6859,1109.0,46.0,0.0,16.0,1179.0,,,,,,,,10751998,Blanding City Municipal Water System (Culinary),1075,Johnson Creek,10750011,Inactive,,,Stream,Withdrawal,Water Supplier,1998,kgallons,20202.78857,18247.68,20202.78857,4887.771429,15152.09143,14663.31429,20202.78857,20202.78857,14663.31429,20202.78857,19551.08571,9775.542856999999,197954.7429,,,,Null Lat NAD83,253.0,1998-12-31,1998-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1997,1/30/1998,San Juan,,,,,,,,,19001,3299.0,465587.3325,450.0312522,0.0,17001.180640000002,483293.5621,1086.0,44.0,0.0,14.0,1152.0,,,,,,,,10751997,Blanding City Municipal Water System (Culinary),1075,Recapture Ck (Camp Jack),10750003,Inactive,,,Stream,Withdrawal,Water Supplier,1997,kgallons,0.0,0.0,4887.771429,4887.771429,4887.771429,9775.542856999999,9775.542856999999,4887.771429,4887.771429,2443.885714,2443.885714,2443.885714,51321.6,,,,Null Lat NAD83,256.0,1997-12-31,1997-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1997,1/30/1998,San Juan,,,,,,,,,19001,3299.0,465587.3325,450.0312522,0.0,17001.180640000002,483293.5621,1086.0,44.0,0.0,14.0,1152.0,,,,,,,,10751997,Blanding City Municipal Water System (Culinary),1075,Cemetary Wells,10750004,Inactive,,,Well,Withdrawal,Irrigation,1997,kgallons,0.0,0.0,0.0,25.00258011,30.00114103,35.00296046,35.00296046,30.00114103,20.00076069,0.0,0.0,0.0,175.0115438,,,,Null Lat NAD83,257.0,1997-12-31,1997-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1997,1/30/1998,San Juan,,,,,,,,,19001,3299.0,465587.3325,450.0312522,0.0,17001.180640000002,483293.5621,1086.0,44.0,0.0,14.0,1152.0,,,,,,,,10751997,Blanding City Municipal Water System (Culinary),1075,Indian Creek,10750009,Inactive,,,Stream,Withdrawal,Water Supplier,1997,kgallons,4887.771429,4887.771429,4887.771429,9775.542856999999,9775.542856999999,9775.542856999999,9775.542856999999,9775.542856999999,6517.028571,6517.028571,4887.771429,4887.771429,86350.62857,,,,Null Lat NAD83,261.0,1997-12-31,1997-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1997,1/30/1998,San Juan,,,,,,,,,19001,3299.0,465587.3325,450.0312522,0.0,17001.180640000002,483293.5621,1086.0,44.0,0.0,14.0,1152.0,,,,,,,,10751997,Blanding City Municipal Water System (Culinary),1075,Johnson Creek,10750011,Inactive,,,Stream,Withdrawal,Water Supplier,1997,kgallons,2443.885714,2443.885714,4887.771429,14663.31429,29326.628569999997,29326.628569999997,29326.628569999997,29326.628569999997,29326.628569999997,19551.08571,14663.31429,14663.31429,219949.7143,,,,Null Lat NAD83,263.0,1997-12-31,1997-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1996,2/24/1997,San Juan,,,,,,,,,19001,3299.0,230443.003,200.0138899,0.0,1400.097229,232384.1378,1075.0,42.0,0.0,14.0,1139.0,,,,,,,,10751996,Blanding City Municipal Water System (Culinary),1075,Recapture Ck (Camp Jack),10750003,Inactive,,,Stream,Withdrawal,Water Supplier,1996,kgallons,864.0602331,864.0602331,864.0602331,2160.1505829999996,2160.1505829999996,2160.1505829999996,2160.1505829999996,864.0602331,864.0602331,864.0602331,864.0602331,864.0602331,15553.0842,,,,Null Lat NAD83,266.0,1996-12-31,1996-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1996,2/24/1997,San Juan,,,,,,,,,19001,3299.0,230443.003,200.0138899,0.0,1400.097229,232384.1378,1075.0,42.0,0.0,14.0,1139.0,,,,,,,,10751996,Blanding City Municipal Water System (Culinary),1075,Cemetary Wells,10750004,Inactive,,,Well,Withdrawal,Irrigation,1996,kgallons,0.0,0.0,0.0,25.00258011,30.00114103,35.00296046,35.00296046,30.00114103,20.00076069,0.0,0.0,0.0,175.0115438,,,,Null Lat NAD83,267.0,1996-12-31,1996-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1996,2/24/1997,San Juan,,,,,,,,,19001,3299.0,230443.003,200.0138899,0.0,1400.097229,232384.1378,1075.0,42.0,0.0,14.0,1139.0,,,,,,,,10751996,Blanding City Municipal Water System (Culinary),1075,Indian Creek,10750009,Inactive,,,Stream,Withdrawal,Water Supplier,1996,kgallons,2160.1505829999996,2160.1505829999996,2160.1505829999996,4320.301165999999,6480.44849,8640.599073000001,6480.44849,4320.301165999999,4320.301165999999,2160.1505829999996,2160.1505829999996,2160.1505829999996,47523.30631,,,,Null Lat NAD83,270.0,1996-12-31,1996-01-01
Blanding City Municipal Water System (Culinary),1075,Public,Active,1996,2/24/1997,San Juan,,,,,,,,,19001,3299.0,230443.003,200.0138899,0.0,1400.097229,232384.1378,1075.0,42.0,0.0,14.0,1139.0,,,,,,,,10751996,Blanding City Municipal Water System (Culinary),1075,Johnson Creek,10750011,Inactive,,,Stream,Withdrawal,Water Supplier,1996,kgallons,6480.44849,6480.44849,6480.44849,12960.90024,12960.90024,8640.599073000001,8640.599073000001,8640.599073000001,8640.599073000001,6480.44849,6480.44849,6480.44849,99366.90400000001,,,,Null Lat NAD83,271.0,1996-12-31,1996-01-01
Mayfield Water Department,1083,Public,Active,2011,4/12/2012,Sanpete,,,,,,,,,20006,523.0,4730.4,0.0,0.0,0.0,4730.4,227.0,0.0,0.0,0.0,227.0,,,,,,,,10832011,Mayfield Water Department,1083,Lower Spring - Secondary Water Only,10830001,Inactive,,,Spring,Withdrawal,Water Supplier,2011,kgallons,547.5,547.5,547.5,1173.2160000000001,1173.2160000000001,1173.214,1173.214,1173.214,1173.214,1173.214,547.5,547.5,10950.002,,,,Null Lat NAD83,281.0,2011-12-31,2011-01-01
Mayfield Water Department,1083,Public,Active,2007,3/31/2008,Sanpete,,,,,,,,,20006,512.0,0.0,0.0,0.0,0.0,0.0,189.0,3.0,0.0,0.0,192.0,,,,,,,,10832007,Mayfield Water Department,1083,Order Canyon Spring,108540267,Inactive,,,Well,Withdrawal,Domestic,2007,kgallons,0.0,0.0,153.984,153.984,188.203,233.828,233.828,188.203,153.984,153.984,0.0,0.0,1459.9979999999998,,,,Null Lat NAD83,283.0,2007-12-31,2007-01-01
Mayfield Water Department,1083,Public,Active,2001,3/13/2002,Sanpete,,,,,,,,,20006,492.0,0.0,0.0,0.0,,0.0,204.0,0.0,0.0,,204.0,,,,,,,,10832001,Mayfield Water Department,1083,Lower Spring - Secondary Water Only,10830001,Inactive,,,Spring,Withdrawal,Water Supplier,2001,kgallons,769.0093714,769.0093714,769.0093714,1153.514057,1153.514057,1153.514057,1153.514057,1153.514057,1153.514057,1153.514057,769.0093714,769.0093714,11919.64526,,,,Null Lat NAD83,290.0,2001-12-31,2001-01-01
Mayfield Water Department,1083,Public,Active,1998,1/22/1999,Sanpete,,,,,,,,,20006,500.0,0.0,0.0,0.0,,24791.72165,160.0,0.0,0.0,,160.0,,,,,,,,10831998,Mayfield Water Department,1083,Lower Spring - Secondary Water Only,10830001,Inactive,,,Spring,Withdrawal,Water Supplier,1998,kgallons,770.052096,770.052096,770.052096,1155.081403,1155.081403,1155.081403,1155.081403,1155.081403,1155.081403,1155.081403,770.052096,770.052096,11935.8303,,,,Null Lat NAD83,296.0,1998-12-31,1998-01-01
Mayfield Water Department,1083,Public,Active,1997,1/23/1998,Sanpete,,,,,,,,,20006,477.0,0.0,0.0,0.0,,24791.72165,168.0,0.0,0.0,,168.0,,,,,,,,10831997,Mayfield Water Department,1083,Lower Spring - Secondary Water Only,10830001,Inactive,,,Spring,Withdrawal,Water Supplier,1997,kgallons,770.052096,770.052096,770.052096,1155.081403,1155.081403,1155.081403,1155.081403,1155.081403,1155.081403,1155.081403,770.052096,770.052096,11935.8303,,,,Null Lat NAD83,299.0,1997-12-31,1997-01-01
Sandy City Corporation,1084,Public,Active,2010,2/16/2011,Salt Lake,,,,,,,,,18028,98000.0,0.0,0.0,0.0,0.0,8056314.876,24782.0,0.0,0.0,0.0,24782.0,,,,,,,,10842010,Sandy City Corporation,1084,City Hall Well,10840002,Inactive,,,Well,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,304.0,2010-12-31,2010-01-01
Sandy City Corporation,1084,Public,Active,2010,2/16/2011,Salt Lake,,,,,,,,,18028,98000.0,0.0,0.0,0.0,0.0,8056314.876,24782.0,0.0,0.0,0.0,24782.0,,,,,,,,10842010,Sandy City Corporation,1084,Copperview Well,10840003,Inactive,,,Well,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,305.0,2010-12-31,2010-01-01
Sandy City Corporation,1084,Public,Active,2010,2/16/2011,Salt Lake,,,,,,,,,18028,98000.0,0.0,0.0,0.0,0.0,8056314.876,24782.0,0.0,0.0,0.0,24782.0,,,,,,,,10842010,Sandy City Corporation,1084,Flat Iron Mesa Well,10840004,Inactive,,,Well,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,306.0,2010-12-31,2010-01-01
Sandy City Corporation,1084,Public,Active,2010,2/16/2011,Salt Lake,,,,,,,,,18028,98000.0,0.0,0.0,0.0,0.0,8056314.876,24782.0,0.0,0.0,0.0,24782.0,,,,,,,,10842010,Sandy City Corporation,1084,Union Fort (Phillips Well),10840012,Inactive,,,Well,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,310.0,2010-12-31,2010-01-01
Sandy City Corporation,1084,Public,Active,2010,2/16/2011,Salt Lake,,,,,,,,,18028,98000.0,0.0,0.0,0.0,0.0,8056314.876,24782.0,0.0,0.0,0.0,24782.0,,,,,,,,10842010,Sandy City Corporation,1084,Crowton Springs,10840021,Active,,,Spring,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,314.0,2010-12-31,2010-01-01
Sandy City Corporation,1084,Public,Active,2010,2/16/2011,Salt Lake,,,,,,,,,18028,98000.0,0.0,0.0,0.0,0.0,8056314.876,24782.0,0.0,0.0,0.0,24782.0,,,,,,,,10842010,Sandy City Corporation,1084,Deer Hollow (Davidson) Spring,108540543,Inactive,,,Spring,Withdrawal,Water Supplier,2010,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,319.0,2010-12-31,2010-01-01
Sandy City Corporation,1084,Public,Active,2009,3/30/2010,Salt Lake,,,,,,,,,18028,0.0,0.0,0.0,0.0,0.0,8206320.581,24703.0,0.0,0.0,0.0,24703.0,,,,,,,,10842009,Sandy City Corporation,1084,City Hall Well,10840002,Inactive,,,Well,Withdrawal,Water Supplier,2009,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,321.0,2009-12-31,2009-01-01
Sandy City Corporation,1084,Public,Active,2009,3/30/2010,Salt Lake,,,,,,,,,18028,0.0,0.0,0.0,0.0,0.0,8206320.581,24703.0,0.0,0.0,0.0,24703.0,,,,,,,,10842009,Sandy City Corporation,1084,Copperview Well,10840003,Inactive,,,Well,Withdrawal,Water Supplier,2009,kgallons,0.0,0.0,0.0,0.0,16129.645709999999,17423.27589,50601.46834,0.0,0.0,0.0,0.0,0.0,84154.38994,,,,Null Lat NAD83,322.0,2009-12-31,2009-01-01
Sandy City Corporation,1084,Public,Active,2009,3/30/2010,Salt Lake,,,,,,,,,18028,0.0,0.0,0.0,0.0,0.0,8206320.581,24703.0,0.0,0.0,0.0,24703.0,,,,,,,,10842009,Sandy City Corporation,1084,Flat Iron Mesa Well,10840004,Inactive,,,Well,Withdrawal,Water Supplier,2009,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,323.0,2009-12-31,2009-01-01
Sandy City Corporation,1084,Public,Active,2009,3/30/2010,Salt Lake,,,,,,,,,18028,0.0,0.0,0.0,0.0,0.0,8206320.581,24703.0,0.0,0.0,0.0,24703.0,,,,,,,,10842009,Sandy City Corporation,1084,Union Fort (Phillips Well),10840012,Inactive,,,Well,Withdrawal,Water Supplier,2009,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,329.0,2009-12-31,2009-01-01
Sandy City Corporation,1084,Public,Active,2009,3/30/2010,Salt Lake,,,,,,,,,18028,0.0,0.0,0.0,0.0,0.0,8206320.581,24703.0,0.0,0.0,0.0,24703.0,,,,,,,,10842009,Sandy City Corporation,1084,Crowton Springs,10840021,Active,,,Spring,Withdrawal,Water Supplier,2009,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,335.0,2009-12-31,2009-01-01
Sandy City Corporation,1084,Public,Active,2009,3/30/2010,Salt Lake,,,,,,,,,18028,0.0,0.0,0.0,0.0,0.0,8206320.581,24703.0,0.0,0.0,0.0,24703.0,,,,,,,,10842009,Sandy City Corporation,1084,Deer Hollow (Davidson) Spring,108540543,Inactive,,,Spring,Withdrawal,Water Supplier,2009,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,343.0,2009-12-31,2009-01-01
Sandy City Corporation,1084,Public,Active,2008,3/17/2009,Salt Lake,,,,,,,,,18028,99750.0,6200748.0,1102651.0,0.0,344876.0,8209343.0,26000.0,1046.0,0.0,74.0,27512.0,,,,,,,,10842008,Sandy City Corporation,1084,City Hall Well,10840002,Inactive,,,Well,Withdrawal,Water Supplier,2008,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,345.0,2008-12-31,2008-01-01
Sandy City Corporation,1084,Public,Active,2008,3/17/2009,Salt Lake,,,,,,,,,18028,99750.0,6200748.0,1102651.0,0.0,344876.0,8209343.0,26000.0,1046.0,0.0,74.0,27512.0,,,,,,,,10842008,Sandy City Corporation,1084,Flat Iron Mesa Well,10840004,Inactive,,,Well,Withdrawal,Water Supplier,2008,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,346.0,2008-12-31,2008-01-01
Sandy City Corporation,1084,Public,Active,2008,3/17/2009,Salt Lake,,,,,,,,,18028,99750.0,6200748.0,1102651.0,0.0,344876.0,8209343.0,26000.0,1046.0,0.0,74.0,27512.0,,,,,,,,10842008,Sandy City Corporation,1084,Union Fort (Phillips Well),10840012,Inactive,,,Well,Withdrawal,Water Supplier,2008,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,351.0,2008-12-31,2008-01-01
Sandy City Corporation,1084,Public,Active,2004,2/16/2005,Salt Lake,,,,,,,,,18028,90000.0,5686797.917,1098504.285,0.0,347768.1506,7586789.86,25424.0,1755.0,0.0,75.0,27567.0,,,,,,,,10842004,Sandy City Corporation,1084,114 th S. (purchased water),108540544,Inactive,,,Drain,Transfer In,Water Supplier,2004,kgallons,,,,,7334.915657,,77920.85211,,,,,,85255.76777,,,,Null Lat NAD83,358.0,2004-12-31,2004-01-01
Meadow Town Corporation Water,1094,Public,Active,2010,3/14/2011,Millard,,,,,,,,,14009,321.0,135000.0,10600.0,0.0,0.0,146600.0,180.0,9.0,0.0,0.0,198.0,,,,,,,,10942010,Meadow Town Corporation Water,1094,Lone Cedar Spring,10940002,Inactive,,,Spring,Withdrawal,Water Supplier,2010,kgallons,21023.93417,,,,,,,,,,,,21023.93417,,,,Null Lat NAD83,395.0,2010-12-31,2010-01-01
Meadow Town Corporation Water,1094,Public,Active,2010,3/14/2011,Millard,,,,,,,,,14009,321.0,135000.0,10600.0,0.0,0.0,146600.0,180.0,9.0,0.0,0.0,198.0,,,,,,,,10942010,Meadow Town Corporation Water,1094,Fissure Spring,10940003,Inactive,,,Spring,Withdrawal,Water Supplier,2010,kgallons,3678.8626289999997,,,,,,,,,,,,3678.8626289999997,,,,Null Lat NAD83,396.0,2010-12-31,2010-01-01
Meadow Town Corporation Water,1094,Public,Active,2009,2/22/2010,Millard,,,,,,,,,14009,315.0,138280.0,10600.0,0.0,0.0,174880.0,178.0,9.0,0.0,0.0,196.0,,,,,,,,10942009,Meadow Town Corporation Water,1094,Lone Cedar Spring,10940002,Inactive,,,Spring,Withdrawal,Water Supplier,2009,kgallons,,,,,,,,,,,,,21023.93417,,,,Null Lat NAD83,398.0,2009-12-31,2009-01-01
Meadow Town Corporation Water,1094,Public,Active,2009,2/22/2010,Millard,,,,,,,,,14009,315.0,138280.0,10600.0,0.0,0.0,174880.0,178.0,9.0,0.0,0.0,196.0,,,,,,,,10942009,Meadow Town Corporation Water,1094,Fissure Spring,10940003,Inactive,,,Spring,Withdrawal,Water Supplier,2009,kgallons,,,,,,,,,,,,,3678.8626289999997,,,,Null Lat NAD83,399.0,2009-12-31,2009-01-01
